Pop	avg_PRS	LAT	LONG
0	-0.029892159878353	0	0
1	-0.0121975818258531	0	1
2	0.0221738873890924	0	2
3	0.0148239108744141	0	3
4	0.00224108795790922	0	4
5	-0.0158188642551418	0	5
6	0.0199339481552473	1	0
7	0.0173666682345132	1	1
8	-0.00406286917419635	1	2
9	-0.00525443585495831	1	3
10	-0.0361760603089418	1	4
11	0.00276885892059543	1	5
12	0.0344380444011737	2	0
13	0.00554278559064337	2	1
14	0.00843815413648457	2	2
15	-0.0023066531543016	2	3
16	-0.0175834694314111	2	4
17	-0.00116708571762538	2	5
18	0.00563475003414471	3	0
19	0.010037723803118	3	1
20	0.00237551945015642	3	2
21	0.0132315553381565	3	3
22	-0.00505926333268072	3	4
23	0.0231010048504611	3	5
24	-0.00316706488007286	4	0
25	0.00460901262852785	4	1
26	-0.00624522842158954	4	2
27	-0.0219286825777793	4	3
28	-0.0456239753104617	4	4
29	0.0150713923239685	4	5
30	0.0318267128706877	5	0
31	0.011042824968702	5	1
32	0.0305458741220489	5	2
33	-0.0202474652511554	5	3
34	-0.0341100545933285	5	4
35	-0.0143628020821936	5	5
