	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
90	18	0.00755449259722223	-0.111833187673611	0	1	0	0.00755449259722223	-0.111833187673611	FGr	20000	A4	1440	1440	0	300	0.2	PS	LAT
91	19	0.0106670125305555	-0.0556789094791661	0	0.5	0.5	0.0106670125305555	-0.0556789094791661	NoCorrection	20000	A4	1440	1440	0	300	0.2	PS	LAT
92	20	0.0123706063055556	-0.181964970486111	0	1	0	0.0123706063055556	-0.181964970486111	LMMNoCorrection	20000	A4	1440	1440	0	300	0.2	PS	LAT
93	21	0.00394156543612076	0.00447161012924379	0	0	1	0.00394156543612076	0.00447161012924379	10	20000	A4	1440	1440	0	300	0.2	PS	PS
94	22	0.00252241837330247	0.00407476797839503	0	0	1	0.00252241837330247	0.00407476797839503	FGr	20000	A4	1440	1440	0	300	0.2	PS	PS
95	23	0.00539815565906636	0.025475874701003	0	0	0	0.00539815565906636	0.025475874701003	NoCorrection	20000	A4	1440	1440	0	300	0.2	PS	PS
96	24	0.00468338893132716	0.0170188811998457	0	0	0	0.00468338893132716	0.0170188811998457	LMMNoCorrection	20000	A4	1440	1440	0	300	0.2	PS	PS
97	1	0.09270453415625	0.152145551284722	0	0	1	0.09270453415625	0.152145551284722	10	20000	A5	1440	1440	0	300	0.2	LAT	LAT
98	2	0.0912517419465277	0.149963020104167	0	0	0	0.0912517419465277	0.149963020104167	FGr	20000	A5	1440	1440	0	300	0.2	LAT	LAT
99	3	0.22632270070382	1.20515661864583	0	0	0	0.22632270070382	1.20515661864583	NoCorrection	20000	A5	1440	1440	0	300	0.2	LAT	LAT
100	4	0.226322534010764	1.20515587805556	0	0	0	0.226322534010764	1.20515587805556	LMMNoCorrection	20000	A5	1440	1440	0	300	0.2	LAT	LAT
101	5	0.000686438525655864	0.00121252479359566	0	1	1	0.000686438525655864	0.00121252479359566	10	20000	A5	1440	1440	0	300	0.2	LAT	PS
102	6	0.00075624999041281	0.00823912625964502	0	0.5	1	0.00075624999041281	0.00823912625964502	FGr	20000	A5	1440	1440	0	300	0.2	LAT	PS
103	7	0.00230788381294367	0.018114888601466	0	0.5	0	0.00230788381294367	0.018114888601466	NoCorrection	20000	A5	1440	1440	0	300	0.2	LAT	PS
104	8	0.00230787916286651	0.0181149527430555	0	0	0	0.00230787916286651	0.0181149527430555	LMMNoCorrection	20000	A5	1440	1440	0	300	0.2	LAT	PS
105	9	0.0340387303295138	-0.189859228402778	0	0.5	0.5	0.0340387303295138	-0.189859228402778	10	20000	A5	1440	1440	0	300	0.2	DIAG	LAT
106	10	0.03612167266493	-0.13597685	0	0.5	0	0.03612167266493	-0.13597685	FGr	20000	A5	1440	1440	0	300	0.2	DIAG	LAT
107	11	0.0828649484430551	0.177867960486111	0	0	0.5	0.0828649484430551	0.177867960486111	NoCorrection	20000	A5	1440	1440	0	300	0.2	DIAG	LAT
108	12	0.0647530651835415	0.00337103006944447	0	0.5	1	0.0647530651835415	0.00337103006944447	LMMNoCorrection	20000	A5	1440	1440	0	300	0.2	DIAG	LAT
109	13	0.00154960746494986	0.00705567480709877	0	0	0.5	0.00154960746494986	0.00705567480709877	10	20000	A5	1440	1440	0	300	0.2	DIAG	PS
110	14	0.000567200433179023	-0.00258334074652778	0	1	0.5	0.000567200433179023	-0.00258334074652778	FGr	20000	A5	1440	1440	0	300	0.2	DIAG	PS
111	15	0.000137072702237664	-0.00350717081018518	0	1	1	0.000137072702237664	-0.00350717081018518	NoCorrection	20000	A5	1440	1440	0	300	0.2	DIAG	PS
112	16	0.000578576935235356	0.00253170930555556	0	1	1	0.000578576935235356	0.00253170930555556	LMMNoCorrection	20000	A5	1440	1440	0	300	0.2	DIAG	PS
113	17	0.0264376285635417	0.292039847083334	0	0.5	0.5	0.0264376285635417	0.292039847083334	10	20000	A5	1440	1440	0	300	0.2	PS	LAT
114	18	0.0248519494736111	0.277206412013889	0	1	0	0.0248519494736111	0.277206412013889	FGr	20000	A5	1440	1440	0	300	0.2	PS	LAT
115	19	0.0826951579670139	0.700706681458333	0	0	0	0.0826951579670139	0.700706681458333	NoCorrection	20000	A5	1440	1440	0	300	0.2	PS	LAT
116	20	0.0826947202732639	0.700706979201389	0	0	0	0.0826947202732639	0.700706979201389	LMMNoCorrection	20000	A5	1440	1440	0	300	0.2	PS	LAT
117	21	0.000106455010474533	-0.00220042941358021	0	1	1	0.000106455010474533	-0.00220042941358021	10	20000	A5	1440	1440	0	300	0.2	PS	PS
118	22	-0.00036002480212192	-0.00607112378665122	0	0.5	0.5	-0.00036002480212192	-0.00607112378665122	FGr	20000	A5	1440	1440	0	300	0.2	PS	PS
119	23	-0.000605216852797073	-0.00713380800154321	0	1	0	-0.000605216852797073	-0.00713380800154321	NoCorrection	20000	A5	1440	1440	0	300	0.2	PS	PS
120	24	-0.000605235490374234	-0.00713366434220679	0	0.5	0	-0.000605235490374234	-0.00713366434220679	LMMNoCorrection	20000	A5	1440	1440	0	300	0.2	PS	PS
121	1	0.0190956912003471	0.389223049930557	0	1	0	0.0190956912003471	0.389223049930557	10	20000	A6	1440	1440	0	300	0.2	LAT	LAT
122	2	0.0207028053340278	0.420022167361111	0	0.5	0	0.0207028053340278	0.420022167361111	FGr	20000	A6	1440	1440	0	300	0.2	LAT	LAT
123	3	0.253140435232014	1.72704872996528	0	0	0	0.253140435232014	1.72704872996528	NoCorrection	20000	A6	1440	1440	0	300	0.2	LAT	LAT
