	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
35	1	-0.00231747522395835	0.916094969062501	0	0.9	0	-0.00231747522395835	0.916094969062501	LMMNoCorrection	20000	A3	1440	1440	0	20000		LAT	LAT
36	2	0.0566566123836805	0.967559836493056	0	0.2	0	0.0566566123836805	0.967559836493056	LMMNoCorrection	19000	A3	1440	1440	0	19000		LAT	LAT
37	3	0.0629689945558683	0.9482368375	0	0.3	0	0.0629689945558683	0.9482368375	LMMNoCorrection	18000	A3	1440	1440	0	18000		LAT	LAT
38	4	0.158928050265903	0.93852891125	0	0	0	0.158928050265903	0.93852891125	LMMNoCorrection	17000	A3	1440	1440	0	17000		LAT	LAT
39	5	0.138329706770069	0.841610485416666	0	0	0	0.138329706770069	0.841610485416666	LMMNoCorrection	16000	A3	1440	1440	0	16000		LAT	LAT
40	6	0.117183378028125	0.802490451041669	0	0.1	0	0.117183378028125	0.802490451041669	LMMNoCorrection	15000	A3	1440	1440	0	15000		LAT	LAT
41	7	0.149593347519306	0.849562589374999	0	0.1	0	0.149593347519306	0.849562589374999	LMMNoCorrection	14000	A3	1440	1440	0	14000		LAT	LAT
42	8	-0.0224664856277776	0.501334759027777	0	0.4	0	-0.0224664856277776	0.501334759027777	LMMNoCorrection	13000	A3	1440	1440	0	13000		LAT	LAT
43	9	0.0716532307575	0.489967775069444	0	0.1	0	0.0716532307575	0.489967775069444	LMMNoCorrection	12000	A3	1440	1440	0	12000		LAT	LAT
44	10	0.0939793977109376	0.869052536215278	0	0	0	0.0939793977109376	0.869052536215278	LMMNoCorrection	11000	A3	1440	1440	0	11000		LAT	LAT
45	11	0.0531916958083333	0.430625495972223	0	0.3	0	0.0531916958083333	0.430625495972223	LMMNoCorrection	10000	A3	1440	1440	0	10000		LAT	LAT
46	12	0.0642145013607637	0.606315497013888	0	0	0	0.0642145013607637	0.606315497013888	LMMNoCorrection	9000	A3	1440	1440	0	9000		LAT	LAT
47	13	0.0864221027534723	0.354034222569444	0	0	0	0.0864221027534723	0.354034222569444	LMMNoCorrection	8000	A3	1440	1440	0	8000		LAT	LAT
48	14	0.150382645195139	0.685119156701389	0	0	0	0.150382645195139	0.685119156701389	LMMNoCorrection	7000	A3	1440	1440	0	7000		LAT	LAT
49	15	0.0563449203918055	0.614753884375	0	0	0	0.0563449203918055	0.614753884375	LMMNoCorrection	6000	A3	1440	1440	0	6000		LAT	LAT
50	16	0.0552547389756947	0.586771983993056	0	0	0	0.0552547389756947	0.586771983993056	LMMNoCorrection	4000	A3	1440	1440	0	4000		LAT	LAT
51	17	0.0510271345798612	0.445010574305556	0	0	0	0.0510271345798612	0.445010574305556	LMMNoCorrection	2000	A3	1440	1440	0	2000		LAT	LAT
52	1	0.124695497202777	1.06126347295139	0	0	0	0.124695497202777	1.06126347295139	LMMNoCorrection	20000	A4	1440	1440	0	20000		LAT	LAT
53	2	-0.086093091063889	0.160174552569444	0	0.2	0.5	-0.086093091063889	0.160174552569444	LMMNoCorrection	19000	A4	1440	1440	0	19000		LAT	LAT
54	3	0.159399150756111	0.83486910861111	0	0	0	0.159399150756111	0.83486910861111	LMMNoCorrection	18000	A4	1440	1440	0	18000		LAT	LAT
