	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
34	16	0.00424690831171103	-2.50383892745914e-05	0	0	1	0.00424690831171103	-2.50383892745914e-05	10	20000	A2	1440	1440	0	300	0.2	PS	PS
35	17	0.00418118296315586	-0.00632386547839503	0	0.5	0	0.00418118296315586	-0.00632386547839503	FGr	20000	A2	1440	1440	0	300	0.2	PS	PS
36	18	0.00361720200443672	-0.0100764164930555	0	0	0	0.00361720200443672	-0.0100764164930555	NoCorrection	20000	A2	1440	1440	0	300	0.2	PS	PS
37	1	0.0701345103270835	-0.146056582118056	0	0.5	0	0.0701345103270835	-0.146056582118056	10	20000	A3	1440	1440	0	300	0.2	DIAG	LAT
38	2	0.0830187834951322	-0.172443573125	0	0	1	0.0830187834951322	-0.172443573125	FGr	20000	A3	1440	1440	0	300	0.2	DIAG	LAT
39	3	0.0781618111401389	-0.195932350972222	0	0	0	0.0781618111401389	-0.195932350972222	NoCorrection	20000	A3	1440	1440	0	300	0.2	DIAG	LAT
40	4	-0.000615447745293206	-0.00204285994020061	0	1	0.5	-0.000615447745293206	-0.00204285994020061	10	20000	A3	1440	1440	0	300	0.2	DIAG	PS
41	5	-0.000167054109442506	0.000853199818672867	0	1	1	-0.000167054109442506	0.000853199818672867	FGr	20000	A3	1440	1440	0	300	0.2	DIAG	PS
42	6	-0.00136946383379243	-0.012855526570216	0	1	0	-0.00136946383379243	-0.012855526570216	NoCorrection	20000	A3	1440	1440	0	300	0.2	DIAG	PS
43	7	0.0492190039316319	-0.0398009763888869	0	0.5	1	0.0492190039316319	-0.0398009763888869	10	20000	A3	1440	1440	0	300	0.2	LAT	LAT
44	8	0.0430920539732638	-0.112697591944442	0	0	1	0.0430920539732638	-0.112697591944442	FGr	20000	A3	1440	1440	0	300	0.2	LAT	LAT
45	9	0.217757931365972	1.3922990025	0	0	0	0.217757931365972	1.3922990025	NoCorrection	20000	A3	1440	1440	0	300	0.2	LAT	LAT
46	10	0.000306637292756556	-0.002919005640432	0	0.5	0.5	0.000306637292756556	-0.002919005640432	10	20000	A3	1440	1440	0	300	0.2	LAT	PS
47	11	0.000477788377353392	-0.00173533912615731	0	1	0.5	0.000477788377353392	-0.00173533912615731	FGr	20000	A3	1440	1440	0	300	0.2	LAT	PS
48	12	0.00311820100115741	0.0184950311149692	0	0	0	0.00311820100115741	0.0184950311149692	NoCorrection	20000	A3	1440	1440	0	300	0.2	LAT	PS
49	13	0.0619142744525519	-0.220444627118055	0	0.5	0.5	0.0619142744525519	-0.220444627118055	10	20000	A3	1440	1440	0	300	0.2	PS	LAT
50	14	0.0585161301572917	-0.171793610833333	0	0	0	0.0585161301572917	-0.171793610833333	FGr	20000	A3	1440	1440	0	300	0.2	PS	LAT
51	15	0.135896895915972	0.557917164270833	0	0	0	0.135896895915972	0.557917164270833	NoCorrection	20000	A3	1440	1440	0	300	0.2	PS	LAT
52	16	0.00428213379390145	0.00131368271412036	0	0	0.5	0.00428213379390145	0.00131368271412036	10	20000	A3	1440	1440	0	300	0.2	PS	PS
53	17	0.00380852475167826	-0.00493121416859569	0	0	0.5	0.00380852475167826	-0.00493121416859569	FGr	20000	A3	1440	1440	0	300	0.2	PS	PS
54	18	0.00644306279432873	0.0249114518962191	0	0	0	0.00644306279432873	0.0249114518962191	NoCorrection	20000	A3	1440	1440	0	300	0.2	PS	PS
