	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
146	10	-0.00128260636484184	0.0106707042843365	0	0.5	0.1	-0.00128260636484184	0.0106707042843365	LMMNoCorrection	11000	A9	1440	1440	0	11000		PS	PS
147	11	0.00020604225381945	-0.0068883680787037	0	1	0.3	0.00020604225381945	-0.0068883680787037	LMMNoCorrection	10000	A9	1440	1440	0	10000		PS	PS
148	12	0.00202987257686495	0.0155003408487654	0	0.1	0	0.00202987257686495	0.0155003408487654	LMMNoCorrection	9000	A9	1440	1440	0	9000		PS	PS
149	13	-0.00102289700952928	0.0133678360493827	0	0.7	0	-0.00102289700952928	0.0133678360493827	LMMNoCorrection	8000	A9	1440	1440	0	8000		PS	PS
150	14	0.00022824191195988	0.0125775403819444	0	1	0	0.00022824191195988	0.0125775403819444	LMMNoCorrection	7000	A9	1440	1440	0	7000		PS	PS
151	15	0.0031683360334529	0.00709022158564815	0	0.1	0.1	0.0031683360334529	0.00709022158564815	LMMNoCorrection	6000	A9	1440	1440	0	6000		PS	PS
152	16	-0.00101373147181713	0.00447999641203705	0	0.6	0.4	-0.00101373147181713	0.00447999641203705	LMMNoCorrection	4000	A9	1440	1440	0	4000		PS	PS
153	17	0.00197993217534722	0.00792995718749999	0	0.1	0	0.00197993217534722	0.00792995718749999	LMMNoCorrection	2000	A9	1440	1440	0	2000		PS	PS
154	1	0.00137484179492668	0.0359466677584876	0	0.7	0	0.00137484179492668	0.0359466677584876	LMMNoCorrection	20000	A10	1440	1440	0	20000		PS	PS
155	2	0.0074428115764082	0.0205247307079475	0	0	0	0.0074428115764082	0.0205247307079475	LMMNoCorrection	19000	A10	1440	1440	0	19000		PS	PS
156	3	0.00513712508749996	0.00477479566743827	0	0.1	0.4	0.00513712508749996	0.00477479566743827	LMMNoCorrection	18000	A10	1440	1440	0	18000		PS	PS
157	4	0.00449386313436921	-0.00291219422839494	0	0.2	0.5	0.00449386313436921	-0.00291219422839494	LMMNoCorrection	17000	A10	1440	1440	0	17000		PS	PS
158	5	0.000594341061192127	0.00316467651041672	0	0.9	0.8	0.000594341061192127	0.00316467651041672	LMMNoCorrection	16000	A10	1440	1440	0	16000		PS	PS
159	6	-0.00188534980069443	0.00292674805362654	0	0.3	0.7	-0.00188534980069443	0.00292674805362654	LMMNoCorrection	15000	A10	1440	1440	0	15000		PS	PS
160	7	-0.00386552725289352	0.00172451440393519	0	0.2	1	-0.00386552725289352	0.00172451440393519	LMMNoCorrection	14000	A10	1440	1440	0	14000		PS	PS
161	8	-0.000406352726331021	0.0134194518923611	0	0.7	0	-0.000406352726331021	0.0134194518923611	LMMNoCorrection	13000	A10	1440	1440	0	13000		PS	PS
162	9	0.00215637976215278	0.00249309138117281	0	0.3	0.7	0.00215637976215278	0.00249309138117281	LMMNoCorrection	12000	A10	1440	1440	0	12000		PS	PS
163	10	0.00302188173603393	0.00869227027777779	0	0.1	0.1	0.00302188173603393	0.00869227027777779	LMMNoCorrection	11000	A10	1440	1440	0	11000		PS	PS
164	11	0.000755200814429012	0.00404651290895063	0	0.6	0.4	0.000755200814429012	0.00404651290895063	LMMNoCorrection	10000	A10	1440	1440	0	10000		PS	PS
165	12	0.00132267691598534	0.00925816748456786	0	0.9	0	0.00132267691598534	0.00925816748456786	LMMNoCorrection	9000	A10	1440	1440	0	9000		PS	PS
166	13	0.00299595072139275	0.0077190600906636	0	0.1	0.3	0.00299595072139275	0.0077190600906636	LMMNoCorrection	8000	A10	1440	1440	0	8000		PS	PS
