	V1	num	avg_r2	lowerci	upperci
148	148	100	0.702117772967335	0.699164650366348	0.705070895568322
149	149	100	0.702575302523095	0.69961614940351	0.705534455642679
150	150	100	0.703134977546665	0.700186219034117	0.706083736059212
151	151	100	0.703676633042968	0.700733903450332	0.706619362635605
152	152	100	0.704221641592314	0.701268112876882	0.707175170307746
153	153	100	0.704694459404982	0.701748342356172	0.707640576453792
154	154	100	0.705244546231665	0.70231633842094	0.708172754042391
155	155	100	0.705803573609238	0.702888657739364	0.708718489479112
156	156	100	0.706503025336398	0.703611315145897	0.709394735526898
157	157	100	0.706980386321331	0.70410458712773	0.709856185514931
158	158	100	0.70764039400041	0.704787598349306	0.710493189651514
159	159	100	0.708195499741904	0.705341262475086	0.711049737008722
160	160	100	0.708629890335454	0.705772794588916	0.711486986081992
161	161	100	0.709157505144415	0.706276304665548	0.712038705623282
162	162	100	0.709606284426039	0.706745878469526	0.712466690382551
163	163	100	0.710269876352791	0.707410957689121	0.713128795016462
164	164	100	0.710878476065989	0.708033536571329	0.713723415560648
165	165	100	0.711642589838776	0.708756420706415	0.714528758971136
166	166	100	0.712218801775429	0.709327555665343	0.715110047885516
167	167	100	0.712841146614848	0.709963765327044	0.715718527902652
168	168	100	0.713485231707063	0.710633412603305	0.716337050810822
169	169	100	0.714101585694342	0.71124262568859	0.716960545700094
170	170	100	0.71456189072454	0.711692883083002	0.717430898366078
171	171	100	0.715073107797599	0.712217480377699	0.717928735217498
172	172	100	0.715549877475532	0.712716584325112	0.718383170625952
173	173	100	0.716065385799319	0.713220438593277	0.718910333005362
174	174	100	0.716584204693931	0.713742169077957	0.719426240309906
175	175	100	0.716991918587171	0.714143799200939	0.719840037973403
176	176	100	0.717543792922018	0.714717863145961	0.720369722698076
177	177	100	0.718093262227009	0.715287597220505	0.720898927233512
178	178	100	0.718481191141881	0.715692098803183	0.721270283480579
179	179	100	0.718988176057761	0.716207908131812	0.721768443983709
180	180	100	0.719484598611602	0.716697445528889	0.722271751694315
181	181	100	0.719974172872444	0.717171355635865	0.722776990109023
182	182	100	0.720401028570704	0.717591042191052	0.723211014950357
183	183	100	0.720842118384169	0.718052875866289	0.72363136090205
184	184	100	0.721301852147839	0.718507443113207	0.724096261182471
185	185	100	0.721884368496716	0.719106634698573	0.724662102294858
186	186	100	0.722338245039311	0.719569554025794	0.725106936052829
187	187	100	0.722864629656504	0.720110376252339	0.72561888306067
188	188	100	0.723208704880841	0.720451385031669	0.725966024730013
189	189	100	0.723718702822715	0.720975874117277	0.726461531528153
190	190	100	0.724233883835806	0.721478541635512	0.726989226036101
191	191	100	0.724671287919725	0.721946425722673	0.727396150116777
192	192	100	0.725150997999659	0.722435387357723	0.727866608641596
193	193	100	0.72562672417872	0.722932329701228	0.728321118656211
194	194	100	0.726142983577728	0.723455929646645	0.72883003750881
195	195	100	0.726595862046582	0.723906534013961	0.729285190079203
196	196	100	0.727088828204933	0.724402858199058	0.729774798210809
197	197	100	0.727516816621428	0.724809255034846	0.73022437820801
198	198	100	0.728018894254863	0.725318250027681	0.730719538482045
199	199	100	0.728353742609011	0.725670526332369	0.731036958885652
200	200	100	0.728809653484718	0.726126647962011	0.731492659007424
201	201	100	0.729375185906432	0.726668593885926	0.732081777926938
202	202	100	0.729794149775346	0.727085765307753	0.732502534242939
203	203	100	0.730307487637574	0.727600212380963	0.733014762894184
204	204	100	0.730716705855432	0.728029998006353	0.733403413704512
205	205	100	0.731180147994265	0.728508667961876	0.733851628026655
206	206	100	0.731827425909416	0.729167569809611	0.73448728200922
207	207	100	0.732255280147611	0.72960827245703	0.734902287838192
208	208	100	0.732666186862119	0.730035661153446	0.735296712570792
209	209	100	0.733077350303259	0.730439149207549	0.735715551398969
210	210	100	0.733547284891751	0.730897910442769	0.736196659340732
211	211	100	0.733964814130505	0.731333943377107	0.736595684883904
212	212	100	0.73437495176967	0.731744400491032	0.737005503048308
213	213	100	0.734873616959	0.732246740008106	0.737500493909893
214	214	100	0.735348814307024	0.732741049808273	0.737956578805774
215	215	100	0.735893731487203	0.733305494290766	0.73848196868364
216	216	100	0.736320080867248	0.733725752956123	0.738914408778372
217	217	100	0.73673258720071	0.734136369352984	0.739328805048437
218	218	100	0.73719073608381	0.734602508007585	0.739778964160035
219	219	100	0.737755044059511	0.735185667294275	0.740324420824748
220	220	100	0.738091166733456	0.735524575440561	0.740657758026351
221	221	100	0.738501307210678	0.735949938135737	0.741052676285618
222	222	100	0.738843248814879	0.736280959284003	0.741405538345756
223	223	100	0.739210638006709	0.736628054697979	0.74179322131544
224	224	100	0.739607773458626	0.737032044385321	0.742183502531932
225	225	100	0.740102074894499	0.737540121081834	0.742664028707163
226	226	100	0.740533404840967	0.737951886049571	0.743114923632363
227	227	100	0.740917425790076	0.738339806955689	0.743495044624464
228	228	100	0.741336629057229	0.738767649931364	0.743905608183095
229	229	100	0.741894901408729	0.739337669122587	0.744452133694872
230	230	100	0.74245117550388	0.739923801424513	0.744978549583247
231	231	100	0.742869400659932	0.740349144429912	0.745389656889952
232	232	100	0.743380583606807	0.740860248914544	0.74590091829907
233	233	100	0.743793887014504	0.741283939650948	0.746303834378059
234	234	100	0.744297705443129	0.741794306986638	0.74680110389962
235	235	100	0.744737498920767	0.74223880765489	0.747236190186644
236	236	100	0.74516026642861	0.742650545955934	0.747669986901287
237	237	100	0.745445057171737	0.742930840461821	0.747959273881654
238	238	100	0.745752765736917	0.743239363596426	0.748266167877409
239	239	100	0.746143087199135	0.743647511533804	0.748638662864466
240	240	100	0.746349304826156	0.74386054848577	0.748838061166541
241	241	100	0.746801459603883	0.744313582472379	0.749289336735387
242	242	100	0.747157522191887	0.744673873353077	0.749641171030697
243	243	100	0.74750397473329	0.745024517886088	0.749983431580492
244	244	100	0.747890541979006	0.745406428505785	0.750374655452227
245	245	100	0.748386383394606	0.745921971849291	0.750850794939921
246	246	100	0.748708444627462	0.74623753016963	0.751179359085294
247	247	100	0.749196589972823	0.746725918786828	0.751667261158818
248	248	100	0.749624150255061	0.747165095632415	0.752083204877707
249	249	100	0.750015541162129	0.747567826985309	0.752463255338948
250	250	100	0.750456070810569	0.747997268823981	0.752914872797157
251	251	100	0.750857893049635	0.748403569809025	0.753312216290244
252	252	100	0.751227463905526	0.748777205805557	0.753677722005495
253	253	100	0.751632359272048	0.749200170362721	0.754064548181375
254	254	100	0.752011986406695	0.749599614345705	0.754424358467685
255	255	100	0.752397034781818	0.749995568444106	0.754798501119531
256	256	100	0.752817274405055	0.750411599928401	0.755222948881708
257	257	100	0.753233907511464	0.750823915362881	0.755643899660046
258	258	100	0.753594786890882	0.751193827929309	0.755995745852456
259	259	100	0.754049737247209	0.751642496119555	0.756456978374863
260	260	100	0.754464692060613	0.752051700857278	0.756877683263949
261	261	100	0.754768395605526	0.752357060065896	0.757179731145155
262	262	100	0.755163318431262	0.752762189055179	0.757564447807344
263	263	100	0.755556912249619	0.753158608587307	0.757955215911931
264	264	100	0.75594623958199	0.753542515531652	0.758349963632327
265	265	100	0.756271850886659	0.753859022327593	0.758684679445725
266	266	100	0.756696266220207	0.754296479468476	0.759096052971939
267	267	100	0.757034533896941	0.754630744500054	0.759438323293828
268	268	100	0.757457192601127	0.755043069346813	0.759871315855442
269	269	100	0.757902831411404	0.755483556243705	0.760322106579104
270	270	100	0.758330510624588	0.755923402993032	0.760737618256144
271	271	100	0.758819434256355	0.756409891796383	0.761228976716327
272	272	100	0.759210378556471	0.756813049090039	0.761607708022904
273	273	100	0.759619865323478	0.757225557232742	0.762014173414214
274	274	100	0.759964196487977	0.757561159370835	0.762367233605119
275	275	100	0.760311187342785	0.757917439629486	0.762704935056084
276	276	100	0.760662239373102	0.758261465290773	0.763063013455432
277	277	100	0.761019065682792	0.758614039204159	0.763424092161425
278	278	100	0.761451469216199	0.75904560663944	0.763857331792957
279	279	100	0.761892425729324	0.759502659056141	0.764282192402507
280	280	100	0.762352816737167	0.759974977124293	0.764730656350041
281	281	100	0.762720974778614	0.760353085138248	0.76508886441898
282	282	100	0.763156909093433	0.760795643337559	0.765518174849307
283	283	100	0.763515628668624	0.761163339601974	0.765867917735274
284	284	100	0.763803075568449	0.761457606524222	0.766148544612676
285	285	100	0.76421147980532	0.761867045528561	0.766555914082079
286	286	100	0.764522720190843	0.762176974309208	0.766868466072479
287	287	100	0.764916723592289	0.762558907759302	0.767274539425276
288	288	100	0.765324394449589	0.76295003842892	0.767698750470257
289	289	100	0.765702593194779	0.763336845903242	0.768068340486316
290	290	100	0.766051883775958	0.763676166194664	0.768427601357252
291	291	100	0.766324379511183	0.76393799223126	0.768710766791106
292	292	100	0.766651523873531	0.764276370014265	0.769026677732797
293	293	100	0.766957700585309	0.764582800860277	0.76933260031034
294	294	100	0.767397979996225	0.765041647311363	0.769754312681088
295	295	100	0.76778742771278	0.765419114946127	0.770155740479433
296	296	100	0.768191034487332	0.765823585083865	0.7705584838908
297	297	100	0.768514216838658	0.766142459208413	0.770885974468903
298	298	100	0.768914335405811	0.766556365375126	0.771272305436496
299	299	100	0.769281153334466	0.766937730748263	0.771624575920669
300	300	100	0.769529040075761	0.767189077346583	0.771869002804939
301	301	100	0.769881763300216	0.767551617409696	0.772211909190737
302	302	100	0.77022960728879	0.767893644703664	0.772565569873917
303	303	100	0.770578710556832	0.768249153837024	0.77290826727664
304	304	100	0.770958408704333	0.768619283925789	0.773297533482877
305	305	100	0.771311193109499	0.768967387158025	0.773654999060973
306	306	100	0.771737817814172	0.76941444574623	0.774061189882114
307	307	100	0.772127477796028	0.769804746116	0.774450209476056
308	308	100	0.772474565611408	0.770140589329631	0.774808541893185
309	309	100	0.772821404991305	0.770485149988799	0.775157659993812
310	310	100	0.773155957498126	0.770836931444783	0.77547498355147
311	311	100	0.773479791102166	0.771181684345318	0.775777897859015
312	312	100	0.773816525477455	0.771518850627625	0.776114200327285
313	313	100	0.77417359634961	0.771877609088592	0.776469583610628
314	314	100	0.77447878882716	0.772192798963577	0.776764778690743
315	315	100	0.774792812516337	0.77250793392226	0.777077691110414
316	316	100	0.775106936780612	0.772815499512818	0.777398374048407
317	317	100	0.775403040631637	0.773116891906076	0.777689189357198
318	318	100	0.775792178570182	0.773497599353854	0.77808675778651
319	319	100	0.776053073621487	0.773771296628731	0.778334850614243
320	320	100	0.776394328113348	0.774112148326469	0.778676507900227
321	321	100	0.776731895562666	0.774450255928967	0.779013535196364
322	322	100	0.777073886154551	0.774798638949383	0.779349133359719
323	323	100	0.777436670867343	0.775158335116579	0.779715006618107
324	324	100	0.777714290401785	0.775442130019922	0.779986450783648
325	325	100	0.778025648610357	0.775754366132628	0.780296931088086
326	326	100	0.778346075794094	0.776066924186836	0.780625227401351
327	327	100	0.778622515605304	0.77635002495193	0.780895006258679
328	328	100	0.778925531281353	0.776675215303387	0.781175847259319
329	329	100	0.779309676633568	0.777057274405184	0.781562078861952
330	330	100	0.779655079618945	0.777416238555697	0.781893920682193
331	331	100	0.780040610535608	0.777803091747106	0.78227812932411
332	332	100	0.780410444263458	0.77816642512142	0.782654463405495
333	333	100	0.780806301024727	0.77857718333114	0.783035418718313
334	334	100	0.781165157696362	0.778932008681878	0.783398306710845
335	335	100	0.781463550920943	0.779233562546958	0.783693539294927
336	336	100	0.781831804251662	0.779608308355425	0.784055300147899
337	337	100	0.782165294368099	0.779942085575416	0.784388503160781
338	338	100	0.782548627724707	0.780331491208221	0.784765764241193
339	339	100	0.782882353466425	0.7806955988975	0.785069108035351
340	340	100	0.783277437821354	0.781092970450809	0.785461905191899
341	341	100	0.783639728684527	0.781466450726908	0.785813006642146
342	342	100	0.783950368654487	0.781780107125535	0.786120630183438
343	343	100	0.784261106999406	0.782086858535617	0.786435355463194
344	344	100	0.784677146703294	0.782488742380098	0.786865551026491
345	345	100	0.785080073276841	0.78287305612516	0.787287090428522
346	346	100	0.785392440962493	0.783180689186569	0.787604192738417
347	347	100	0.785763647847143	0.783553423864035	0.787973871830251
348	348	100	0.786082578059382	0.783865365628413	0.788299790490351
349	349	100	0.786429286739684	0.784210422490517	0.788648150988852
350	350	100	0.786714980689786	0.784506144510557	0.788923816869014
351	351	100	0.787099397517909	0.784889592012985	0.789309203022833
352	352	100	0.787468324308989	0.785265021624358	0.789671626993619
353	353	100	0.787773186016459	0.785573272471616	0.789973099561301
354	354	100	0.788095813849354	0.785902532491777	0.790289095206932
355	355	100	0.788369937363889	0.786176696978385	0.790563177749394
356	356	100	0.788730172783015	0.78655835012441	0.79090199544162
357	357	100	0.78903947377812	0.786876892092784	0.791202055463456
358	358	100	0.789404159061549	0.787235261421233	0.791573056701864
359	359	100	0.789758776936452	0.78758776586394	0.791929788008963
360	360	100	0.789994274572436	0.787837606344647	0.792150942800225
361	361	100	0.790334367457642	0.788176894857044	0.79249184005824
362	362	100	0.790670739295637	0.788528012650197	0.792813465941077
363	363	100	0.790962166031392	0.788824097657719	0.793100234405064
364	364	100	0.791276666102618	0.789146009074913	0.793407323130322
365	365	100	0.791540351476214	0.789411259718212	0.793669443234216
366	366	100	0.791865298553647	0.789733519099784	0.793997078007509
367	367	100	0.792214186043156	0.790080565585734	0.794347806500577
368	368	100	0.792516533265849	0.790368922168729	0.794664144362968
369	369	100	0.792874379274266	0.790730732574208	0.795018025974325
370	370	100	0.793201108151228	0.791063350839395	0.795338865463061
371	371	100	0.793472970665783	0.791335196624636	0.795610744706929
372	372	100	0.793763274353562	0.791611599036054	0.795914949671069
373	373	100	0.794109757826585	0.791954819025056	0.796264696628113
374	374	100	0.794421548728991	0.792266204424358	0.796576893033624
375	375	100	0.794702636734977	0.792544301560903	0.796860971909051
376	376	100	0.79506002563977	0.792924639105129	0.79719541217441
377	377	100	0.795423153818353	0.793294042369685	0.79755226526702
378	378	100	0.795658881476211	0.793536836106307	0.797780926846115
379	379	100	0.795909434119111	0.79377393344742	0.798044934790802
380	380	100	0.796202838846216	0.794076043412138	0.798329634280294
381	381	100	0.796518562207478	0.794401194346464	0.798635930068492
382	382	100	0.796889289181823	0.794777620833204	0.799000957530442
383	383	100	0.797160346051034	0.795046511977017	0.799274180125051
384	384	100	0.797524217248565	0.795402464771735	0.799645969725394
385	385	100	0.797787146527148	0.795668853831524	0.799905439222772
386	386	100	0.798046176109611	0.795948933130994	0.800143419088228
387	387	100	0.79836581298572	0.796279072782706	0.800452553188734
388	388	100	0.798637454634857	0.796555972005861	0.800718937263853
389	389	100	0.798944001172259	0.796862756835532	0.801025245508986
390	390	100	0.799169385087383	0.797093026707563	0.801245743467204
391	391	100	0.799415671532553	0.797344373746714	0.801486969318393
392	392	100	0.799662803178738	0.797603743051964	0.801721863305511
393	393	100	0.799994358472152	0.797933699271691	0.802055017672613
394	394	100	0.800314085950281	0.798232519988311	0.802395651912251
395	395	100	0.800607621960862	0.798523073319221	0.802692170602502
396	396	100	0.800958264252802	0.798865628920008	0.803050899585596
397	397	100	0.801283090305573	0.79919806411383	0.803368116497315
398	398	100	0.801619730145319	0.799535384764044	0.803704075526595
399	399	100	0.801874941896213	0.799785343310001	0.803964540482424
400	400	100	0.802136677091692	0.800046260582735	0.804227093600648
401	401	100	0.80244515313118	0.800368691751899	0.80452161451046
402	402	100	0.802821396942076	0.800752043542797	0.804890750341355
403	403	100	0.803102401665925	0.801039435127072	0.805165368204778
404	404	100	0.80340819273	0.801342925247836	0.805473460212163
405	405	100	0.803679712099284	0.80161126156226	0.805748162636309
406	406	100	0.803984524278835	0.801911490017366	0.806057558540304
407	407	100	0.804269492176972	0.802192789978488	0.806346194375455
408	408	100	0.804619977979309	0.802539702861286	0.806700253097333
409	409	100	0.804855977198164	0.802772521288716	0.806939433107611
410	410	100	0.805152739018613	0.803069003523814	0.807236474513413
411	411	100	0.805479759587799	0.803415439229057	0.80754407994654
412	412	100	0.805710601090788	0.8036417330718	0.807779469109775
413	413	100	0.806021089036199	0.803965152864152	0.808077025208246
414	414	100	0.806385909141767	0.804331800820542	0.808440017462991
415	415	100	0.806812365101876	0.804761034847214	0.808863695356538
416	416	100	0.807116487067748	0.805065187899173	0.809167786236322
417	417	100	0.807377670531372	0.805342943302236	0.809412397760507
418	418	100	0.807657237662763	0.805634184121577	0.809680291203949
419	419	100	0.807946955426833	0.805937384441057	0.809956526412608
420	420	100	0.808186148072684	0.806175099155005	0.810197196990363
421	421	100	0.808444957003923	0.806441501040361	0.810448412967486
422	422	100	0.808704698946659	0.80670246028663	0.810706937606688
423	423	100	0.809023582446822	0.80703217488786	0.811014990005784
424	424	100	0.809351273102469	0.807360955861845	0.811341590343092
425	425	100	0.809581643665285	0.807595443321163	0.811567844009406
426	426	100	0.80982654345747	0.807834341361904	0.811818745553037
427	427	100	0.810027076680269	0.808042562893834	0.812011590466704
428	428	100	0.810307642516042	0.80832227469725	0.812293010334833
429	429	100	0.810607191778311	0.808621457446483	0.812592926110139
430	430	100	0.810882723705274	0.80890144410189	0.812864003308657
431	431	100	0.811172356710814	0.809201293711918	0.81314341970971
432	432	100	0.811469676172136	0.809520584373907	0.813418767970365
433	433	100	0.811836803117439	0.809882684581275	0.813790921653604
434	434	100	0.812138412262172	0.810192401000076	0.814084423524267
435	435	100	0.81243252218168	0.810482883055713	0.814382161307648
436	436	100	0.812729365368796	0.810779320676691	0.814679410060902
437	437	100	0.812999252249996	0.811051795456941	0.81494670904305
438	438	100	0.813293669822747	0.811358909935902	0.815228429709591
439	439	100	0.813628286330589	0.811699265862717	0.815557306798461
440	440	100	0.813947120974074	0.812009786008918	0.815884455939231
441	441	100	0.814292950224036	0.812334052027596	0.816251848420476
442	442	100	0.814503473731098	0.812553065409445	0.816453882052751
443	443	100	0.814733520487273	0.812781524630213	0.816685516344333
444	444	100	0.81499848155424	0.813039063973416	0.816957899135064
445	445	100	0.815234072386941	0.813293491312739	0.817174653461143
446	446	100	0.815493401215377	0.813540545678088	0.817446256752666
447	447	100	0.815770108592909	0.813824644809655	0.817715572376164
448	448	100	0.816032489512819	0.814094786924633	0.817970192101005
449	449	100	0.816292238280594	0.814354892838565	0.818229583722623
450	450	100	0.816568853030168	0.814621679604896	0.818516026455441
451	451	100	0.816933657035872	0.815007918475968	0.818859395595776
452	452	100	0.817309430032481	0.815384986936958	0.819233873128004
453	453	100	0.817534839292935	0.815619781092389	0.819449897493481
454	454	100	0.817774025290359	0.815860075538684	0.819687975042034
455	455	100	0.818027121353992	0.816114854225877	0.819939388482107
456	456	100	0.818256215923772	0.816340923407493	0.820171508440052
457	457	100	0.818520942791147	0.816605687027959	0.820436198554335
458	458	100	0.81872090751383	0.816805273928736	0.820636541098923
459	459	100	0.819015980426296	0.81710570233025	0.820926258522342
460	460	100	0.819261082877579	0.817357085224667	0.821165080530491
461	461	100	0.819613510577077	0.817683436121661	0.821543585032494
462	462	100	0.819884547056198	0.817945811136097	0.821823282976298
463	463	100	0.820101232450176	0.818169451354696	0.822033013545655
