	error	rep	config	gwas_size	test_size	L	type
1	0.944158436082066	D79	C1	1000	1000	500	FGr
2	0.897238198579277	D79	C1	1000	1000	810	FGr
3	0.914711484880778	D79	C1	1000	1000	1320	FGr
4	0.796951390444423	D79	C1	1000	1000	2100	FGr
5	0.753095064712406	D79	C1	1000	1000	3400	FGr
6	0.66810298738623	D79	C1	1000	1000	5500	FGr
7	0.508583744824454	D79	C1	1000	1000	9000	FGr
8	0.376231473062823	D79	C1	1000	1000	14600	FGr
9	0.266401872408136	D79	C1	1000	1000	23600	FGr
10	0.198229028294898	D79	C1	1000	1000	38200	FGr
11	0.140014386303476	D79	C1	1000	1000	61800	FGr
12	0.0849692870191106	D79	C1	1000	1000	1e+05	FGr
13	0.993801421083345	D79	C1	1000	1000	500	PC1
14	0.996974468777446	D79	C1	1000	1000	810	PC1
15	0.992026776364828	D79	C1	1000	1000	1320	PC1
16	0.918079252710813	D79	C1	1000	1000	2100	PC1
17	0.949933633342341	D79	C1	1000	1000	3400	PC1
18	0.589970923857272	D79	C1	1000	1000	5500	PC1
19	0.408155603382361	D79	C1	1000	1000	9000	PC1
20	0.292035593746569	D79	C1	1000	1000	14600	PC1
21	0.182426550803192	D79	C1	1000	1000	23600	PC1
22	0.123110903194233	D79	C1	1000	1000	38200	PC1
23	0.0717315394027831	D79	C1	1000	1000	61800	PC1
24	0.0442691131337369	D79	C1	1000	1000	1e+05	PC1
