	error	rep	config	gwas_size	test_size	L	type
1	0.947803508894989	D23	C1	1000	1000	500	FGr
2	0.888814256682483	D23	C1	1000	1000	810	FGr
3	0.894769830674536	D23	C1	1000	1000	1320	FGr
4	0.855323291053594	D23	C1	1000	1000	2100	FGr
5	0.743000683757025	D23	C1	1000	1000	3400	FGr
6	0.605832474789975	D23	C1	1000	1000	5500	FGr
7	0.49931005655543	D23	C1	1000	1000	9000	FGr
8	0.395389462914716	D23	C1	1000	1000	14600	FGr
9	0.288563382241944	D23	C1	1000	1000	23600	FGr
10	0.191714574067664	D23	C1	1000	1000	38200	FGr
11	0.137335839216576	D23	C1	1000	1000	61800	FGr
12	0.0879161007769696	D23	C1	1000	1000	1e+05	FGr
13	0.998112280152138	D23	C1	1000	1000	500	PC1
14	0.999958774889295	D23	C1	1000	1000	810	PC1
15	0.995140314652877	D23	C1	1000	1000	1320	PC1
16	0.995038422226407	D23	C1	1000	1000	2100	PC1
17	0.817687271076377	D23	C1	1000	1000	3400	PC1
18	0.645195052148028	D23	C1	1000	1000	5500	PC1
19	0.423896195671366	D23	C1	1000	1000	9000	PC1
20	0.295513060720945	D23	C1	1000	1000	14600	PC1
21	0.169578220578875	D23	C1	1000	1000	23600	PC1
22	0.112070494547289	D23	C1	1000	1000	38200	PC1
23	0.0657438097908741	D23	C1	1000	1000	61800	PC1
24	0.0409618133420396	D23	C1	1000	1000	1e+05	PC1
