	error	rep	config	gwas_size	test_size	L	type
1	0.952363531485791	D8	C1	1000	1000	500	FGr
2	0.933738982995404	D8	C1	1000	1000	810	FGr
3	0.91499738429861	D8	C1	1000	1000	1320	FGr
4	0.778205816048368	D8	C1	1000	1000	2100	FGr
5	0.746614685164998	D8	C1	1000	1000	3400	FGr
6	0.648650909655276	D8	C1	1000	1000	5500	FGr
7	0.540711450335909	D8	C1	1000	1000	9000	FGr
8	0.39520678672129	D8	C1	1000	1000	14600	FGr
9	0.328277654024154	D8	C1	1000	1000	23600	FGr
10	0.210566820466183	D8	C1	1000	1000	38200	FGr
11	0.140874548228961	D8	C1	1000	1000	61800	FGr
12	0.0938214790539066	D8	C1	1000	1000	1e+05	FGr
13	0.999370346790255	D8	C1	1000	1000	500	PC1
14	0.9982189619182	D8	C1	1000	1000	810	PC1
15	0.999947357156666	D8	C1	1000	1000	1320	PC1
16	0.961210795549151	D8	C1	1000	1000	2100	PC1
17	0.738677914912977	D8	C1	1000	1000	3400	PC1
18	0.682039388676837	D8	C1	1000	1000	5500	PC1
19	0.396448757443769	D8	C1	1000	1000	9000	PC1
20	0.271580329284615	D8	C1	1000	1000	14600	PC1
21	0.185781853028031	D8	C1	1000	1000	23600	PC1
22	0.1146677807317	D8	C1	1000	1000	38200	PC1
23	0.0775773707568895	D8	C1	1000	1000	61800	PC1
24	0.0446751485365166	D8	C1	1000	1000	1e+05	PC1
