	error	rep	config	gwas_size	test_size	L	type
1	0.959302440927543	D1	C1	1000	1000	500	FGr
2	0.955717914039328	D1	C1	1000	1000	810	FGr
3	0.904029530627034	D1	C1	1000	1000	1320	FGr
4	0.905155293711959	D1	C1	1000	1000	2100	FGr
5	0.803877712400784	D1	C1	1000	1000	3400	FGr
6	0.760107734510345	D1	C1	1000	1000	5500	FGr
7	0.660295102127583	D1	C1	1000	1000	9000	FGr
8	0.531609282735295	D1	C1	1000	1000	14600	FGr
9	0.467452206203458	D1	C1	1000	1000	23600	FGr
10	0.325096859789166	D1	C1	1000	1000	38200	FGr
11	0.213882746728214	D1	C1	1000	1000	61800	FGr
12	0.158473142205479	D1	C1	1000	1000	1e+05	FGr
13	0.997448653700743	D1	C1	1000	1000	500	PC1
14	0.979453500490521	D1	C1	1000	1000	810	PC1
15	0.9955013663119	D1	C1	1000	1000	1320	PC1
16	0.999661553114505	D1	C1	1000	1000	2100	PC1
17	0.863736591309255	D1	C1	1000	1000	3400	PC1
18	0.645299398738345	D1	C1	1000	1000	5500	PC1
19	0.444389851144008	D1	C1	1000	1000	9000	PC1
20	0.292701591813148	D1	C1	1000	1000	14600	PC1
21	0.185769656052777	D1	C1	1000	1000	23600	PC1
22	0.116284972388118	D1	C1	1000	1000	38200	PC1
23	0.0762043339293982	D1	C1	1000	1000	61800	PC1
24	0.0434798077305502	D1	C1	1000	1000	1e+05	PC1
