	error	rep	config	gwas_size	test_size	L	type
1	0.93059144952994	D14	C1	1000	1000	500	FGr
2	0.918700702017304	D14	C1	1000	1000	810	FGr
3	0.888442196637029	D14	C1	1000	1000	1320	FGr
4	0.83657264265816	D14	C1	1000	1000	2100	FGr
5	0.761137122175275	D14	C1	1000	1000	3400	FGr
6	0.626862743118274	D14	C1	1000	1000	5500	FGr
7	0.511511030891428	D14	C1	1000	1000	9000	FGr
8	0.386353322027717	D14	C1	1000	1000	14600	FGr
9	0.298769394491324	D14	C1	1000	1000	23600	FGr
10	0.202699702110281	D14	C1	1000	1000	38200	FGr
11	0.138341975279392	D14	C1	1000	1000	61800	FGr
12	0.0942524368432962	D14	C1	1000	1000	1e+05	FGr
13	0.999616099883932	D14	C1	1000	1000	500	PC1
14	0.99575590090421	D14	C1	1000	1000	810	PC1
15	0.993363193941574	D14	C1	1000	1000	1320	PC1
16	0.999936013739241	D14	C1	1000	1000	2100	PC1
17	0.998276322384174	D14	C1	1000	1000	3400	PC1
18	0.608561967456368	D14	C1	1000	1000	5500	PC1
19	0.388623460082655	D14	C1	1000	1000	9000	PC1
20	0.287027239803823	D14	C1	1000	1000	14600	PC1
21	0.17308808371865	D14	C1	1000	1000	23600	PC1
22	0.113448253571033	D14	C1	1000	1000	38200	PC1
23	0.0721659718084668	D14	C1	1000	1000	61800	PC1
24	0.0414501725064376	D14	C1	1000	1000	1e+05	PC1
