	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
54	6	0.127355009500002	1.94647664	0	0.638	0.008	0.127355009500002	1.94647664	FGr	810	0.485493597684452	2.60842894162992	D2	C1	1000	1000	0	0.5	810	
55	7	0.161563695999998	2.233735375	0	0.553	0.002	0.161563695999998	2.233735375	NoCorrection	810	0.593078673065939	2.9544246451924	D2	C1	1000	1000	0	0.5	810	
56	8	-0.00536695620000001	-0.0169096679500001	0	0.241	0.044	-0.00536695620000001	-0.0169096679500001	ID	810	-1.20001234182847	-2.00314497715473	D2	C1	1000	1000	0	0.5	810	
57	9	0.195017478	2.798740505	0	0.361	0	0.195017478	2.798740505	1	1320	0.926941026388427	4.88563896005469	D2	C1	1000	1000	0	0.5	1320	
58	10	0.1891492771	2.39736588	0	0.392	0	0.1891492771	2.39736588	FGr	1320	0.905072331630606	4.44942143165094	D2	C1	1000	1000	0	0.5	1320	
59	11	0.1936681793	2.737331475	0	0.397	0	0.1936681793	2.737331475	NoCorrection	1320	0.861140536571026	4.6771157029234	D2	C1	1000	1000	0	0.5	1320	
60	12	0.00620449990750002	0.01328526305	0	0.349	0.322	0.00620449990750002	0.01328526305	ID	1320	1.01625417610334	0.999219513941548	D2	C1	1000	1000	0	0.5	1320	
61	13	0.4940448544	2.4739248	0	0.017	0	0.4940448544	2.4739248	1	2100	2.3661034495697	4.99838003695634	D2	C1	1000	1000	0	0.5	2100	
62	14	0.401154885600001	1.6887474	0	0.015	0	0.401154885600001	1.6887474	FGr	2100	2.30958826164048	3.9410112264035	D2	C1	1000	1000	0	0.5	2100	
63	15	0.498395360539999	2.646976655	0	0.014	0	0.498395360539999	2.646976655	NoCorrection	2100	2.37984317517479	5.52182341986151	D2	C1	1000	1000	0	0.5	2100	
64	16	-0.000241970944999975	-0.00905094865000005	0	0.968	0.586	-0.000241970944999975	-0.00905094865000005	ID	2100	-0.0432225125124074	-0.560954553549794	D2	C1	1000	1000	0	0.5	2100	
65	17	0.251667944799999	2.16281302	0	0.067	0	0.251667944799999	2.16281302	1	3400	1.82059027911854	5.74810709963529	D2	C1	1000	1000	0	0.5	3400	
66	18	0.313488752249999	1.596826745	0	0.001	0	0.313488752249999	1.596826745	FGr	3400	2.78973743970675	4.66773679389373	D2	C1	1000	1000	0	0.5	3400	
67	19	0.3510098966	2.27166666	0	0.012	0	0.3510098966	2.27166666	NoCorrection	3400	2.45695568406175	5.73466322966833	D2	C1	1000	1000	0	0.5	3400	
68	20	-0.00928402779000011	0.00883835900000004	0	0.254	0.678	-0.00928402779000011	0.00883835900000004	ID	3400	-1.16443342428872	0.441845225360075	D2	C1	1000	1000	0	0.5	3400	
69	21	0.26771500537	1.177000119	0	0.001	0	0.26771500537	1.177000119	1	5500	3.07506894244906	5.3160405944599	D2	C1	1000	1000	0	0.5	5500	
70	22	0.1551008478375	1.6734516375	0	0.053	0	0.1551008478375	1.6734516375	FGr	5500	1.93033741143799	6.7392713178314	D2	C1	1000	1000	0	0.5	5500	
71	23	0.384558204725	2.661816285	0	0.001	0	0.384558204725	2.661816285	NoCorrection	5500	3.33755747081856	8.20291324071202	D2	C1	1000	1000	0	0.5	5500	
72	24	-0.00579635840499997	-0.000283279399999909	0	0.568	0.994	-0.00579635840499997	-0.000283279399999909	ID	5500	-0.597372210573293	-0.0125207284100076	D2	C1	1000	1000	0	0.5	5500	
73	25	0.171687305505	0.968898764500001	0	0.001	0	0.171687305505	0.968898764500001	1	9000	2.96568471868992	6.95141508561016	D2	C1	1000	1000	0	0.5	9000	
74	26	0.29243662716	1.6517920575	0	0	0	0.29243662716	1.6517920575	FGr	9000	4.45816099369094	9.50858207012601	D2	C1	1000	1000	0	0.5	9000	
75	27	0.5314762509652	3.0201550805	0	0	0	0.5314762509652	3.0201550805	NoCorrection	9000	5.13177639824444	11.3571205909347	D2	C1	1000	1000	0	0.5	9000	
76	28	0.00967193391059999	-0.0375576982999998	0	0.46	0.269	0.00967193391059999	-0.0375576982999998	ID	9000	0.734658743077083	-1.12083750073459	D2	C1	1000	1000	0	0.5	9000	
77	29	0.0852198360625003	0.339669285999999	0	0.016	0	0.0852198360625003	0.339669285999999	1	14600	2.39962730843394	3.98869529358951	D2	C1	1000	1000	0	0.5	14600	
78	30	0.202123914868	1.1522285505	0	0	0	0.202123914868	1.1522285505	FGr	14600	4.5917657196098	10.0386687793389	D2	C1	1000	1000	0	0.5	14600	
79	31	0.485969245023	2.5976115215	0	0	0	0.485969245023	2.5976115215	NoCorrection	14600	6.0017258280839	12.4620482666612	D2	C1	1000	1000	0	0.5	14600	
80	32	0.00166242282950006	0.0187457791000003	0	0.932	0.667	0.00166242282950006	0.0187457791000003	ID	14600	0.095391199556547	0.437299902345426	D2	C1	1000	1000	0	0.5	14600	
81	33	0.0739711736023001	0.371222646000001	0	0.012	0	0.0739711736023001	0.371222646000001	1	23600	2.38778210973368	5.43292055280658	D2	C1	1000	1000	0	0.5	23600	
82	34	0.227143066473	0.912740511999999	0	0	0	0.227143066473	0.912740511999999	FGr	23600	5.85405869442985	10.2625836074402	D2	C1	1000	1000	0	0.5	23600	
83	35	0.562511254307	2.8956372115	0	0	0	0.562511254307	2.8956372115	NoCorrection	23600	7.76517838437433	17.5308675096251	D2	C1	1000	1000	0	0.5	23600	
84	36	0.01437908939295	0.0417915808499997	0	0.497	0.388	0.01437908939295	0.0417915808499997	ID	23600	0.638104983418051	0.850525465127432	D2	C1	1000	1000	0	0.5	23600	
85	37	0.0764816830585001	0.21482342555	0	0.016	0.001	0.0764816830585001	0.21482342555	1	38200	2.46200813841856	2.85975923476325	D2	C1	1000	1000	0	0.5	38200	
86	38	0.1303850772065	0.5917736285	0	0	0	0.1303850772065	0.5917736285	FGr	38200	3.61143659447781	7.15428573674654	D2	C1	1000	1000	0	0.5	38200	
87	39	0.55282677671639	2.8731178595	0	0	0	0.55282677671639	2.8731178595	NoCorrection	38200	9.12597643899001	18.8759551095858	D2	C1	1000	1000	0	0.5	38200	
88	40	0.0293529812015	-0.0479290337999999	0	0.283	0.493	0.0293529812015	-0.0479290337999999	ID	38200	1.07867000157926	-0.709600817906554	D2	C1	1000	1000	0	0.5	38200	
89	41	0.0355546551434	-0.0131728128499995	0	0.332	0.892	0.0355546551434	-0.0131728128499995	1	61800	0.982466574503253	-0.153922678276765	D2	C1	1000	1000	0	0.5	61800	
90	42	0.0828758983800504	0.401662568349999	0	0.021	0	0.0828758983800504	0.401662568349999	FGr	61800	2.26682889277308	4.67440646478112	D2	C1	1000	1000	0	0.5	61800	
91	43	0.5778136839012	3.0777836965	0	0	0	0.5778136839012	3.0777836965	NoCorrection	61800	10.0405938825781	23.3368564887228	D2	C1	1000	1000	0	0.5	61800	
92	44	0.0118650029718499	-0.0350324736499995	0	0.72	0.659	0.0118650029718499	-0.0350324736499995	ID	61800	0.336962316315023	-0.423609913449574	D2	C1	1000	1000	0	0.5	61800	
93	45	-0.0745076823592898	-0.1353943736	0	0.081	0.236	-0.0745076823592898	-0.1353943736	1	1e+05	-1.71364677792356	-1.19861666899348	D2	C1	1000	1000	0	0.5	1e+05	
94	46	-0.0386352687570003	0.17168748675	0	0.356	0.113	-0.0386352687570003	0.17168748675	FGr	1e+05	-0.921025844854721	1.54418744439432	D2	C1	1000	1000	0	0.5	1e+05	
