	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
31	7	0.0614405550359999	0.0681819204999997	0	0.1	0.7	0.0614405550359999	0.0681819204999997	J10	9000	1.99206868851151	0.567257660984627	D3	C1	1000	1000	0	0.5	9000	
32	8	0.032221509215	0.0124478020000001	0	0.6	1	0.032221509215	0.0124478020000001	J10	14600	0.800794697733548	0.132394258498005	D3	C1	1000	1000	0	0.5	14600	
33	9	-0.03038893928845	-0.0434842639999995	0	0.4	0.5	-0.03038893928845	-0.0434842639999995	J10	23600	-0.819415788180316	-0.561726390745088	D3	C1	1000	1000	0	0.5	23600	
34	10	0.0204132448263003	-0.0687433230499997	0	0.4	0.4	0.0204132448263003	-0.0687433230499997	J10	38200	0.692485269718692	-0.95354955790926	D3	C1	1000	1000	0	0.5	38200	
35	11	0.046158845721475	0.0796843617499998	0	0.2	0.3	0.046158845721475	0.0796843617499998	J10	61800	1.09537795344871	1.13155438325245	D3	C1	1000	1000	0	0.5	61800	
36	12	0.00777619382543005	0.0953216485500001	0	1	0.3	0.00777619382543005	0.0953216485500001	J10	1e+05	0.15641767663465	0.975145231211024	D3	C1	1000	1000	0	0.5	1e+05	
37	1	0.7839443515	2.9218705	0	0	0	0.7839443515	2.9218705	J10	500	2.3616646185324	3.12080286011258	D4	C1	1000	1000	0	0.5	500	
38	2	0.8937381075	1.09746263000001	0	0	0.2	0.8937381075	1.09746263000001	J10	810	3.66671055880921	1.60224897392296	D4	C1	1000	1000	0	0.5	810	
39	3	0.248672339500001	1.61137260499999	0	0.5	0	0.248672339500001	1.61137260499999	J10	1320	0.761346085796073	3.3288401393846	D4	C1	1000	1000	0	0.5	1320	
40	4	0.437174108549999	1.601154855	0	0	0	0.437174108549999	1.601154855	J10	2100	2.73328930826539	5.01646775647337	D4	C1	1000	1000	0	0.5	2100	
41	5	0.188590810430001	0.527981285	0	0.3	0	0.188590810430001	0.527981285	J10	3400	1.18635044254104	2.56933299674591	D4	C1	1000	1000	0	0.5	3400	
42	6	0.0675242946399999	0.354706593	0	0.4	0	0.0675242946399999	0.354706593	J10	5500	1.00258081119237	1.92920297423739	D4	C1	1000	1000	0	0.5	5500	
43	7	-0.0396224593680002	0.0596323725000001	0	0.4	0.6	-0.0396224593680002	0.0596323725000001	J10	9000	-0.972275945430104	0.662338107588518	D4	C1	1000	1000	0	0.5	9000	
44	8	0.0463106706114999	0.032410113	0	0.2	0.6	0.0463106706114999	0.032410113	J10	14600	1.37852407786504	0.479766733392744	D4	C1	1000	1000	0	0.5	14600	
45	9	0.00647743735809988	-0.0526924814999999	0	0.9	0.5	0.00647743735809988	-0.0526924814999999	J10	23600	0.202242141211018	-0.839871520576921	D4	C1	1000	1000	0	0.5	23600	
46	10	-0.0161617836825	0.06843645275	0	0.7	0.4	-0.0161617836825	0.06843645275	J10	38200	-0.63452302948717	1.1924334030481	D4	C1	1000	1000	0	0.5	38200	
47	11	0.0168202998948004	0.08741769305	0	0.7	0.2	0.0168202998948004	0.08741769305	J10	61800	0.650904216004281	1.31990262273299	D4	C1	1000	1000	0	0.5	61800	
48	12	0.0173890628295501	-0.00421718669999987	0	0.4	1	0.0173890628295501	-0.00421718669999987	J10	1e+05	0.475508720594152	-0.0416247441518948	D4	C1	1000	1000	0	0.5	1e+05	
49	1	0.387933328	3.29316185	0	0.2	0	0.387933328	3.29316185	J10	500	1.82160063376993	2.36051927205413	D5	C1	1000	1000	0	0.5	500	
50	2	0.560857197799999	2.002237675	0	0	0	0.560857197799999	2.002237675	J10	810	2.70107710331807	2.78135710550955	D5	C1	1000	1000	0	0.5	810	
51	3	0.657793124319999	2.01313332	0	0	0	0.657793124319999	2.01313332	J10	1320	2.19000433009966	4.91394103486603	D5	C1	1000	1000	0	0.5	1320	
52	4	0.0765618178000002	1.793058285	0	0.5	0	0.0765618178000002	1.793058285	J10	2100	0.439620811323947	3.71916110039445	D5	C1	1000	1000	0	0.5	2100	
53	5	0.0864832805000002	0.50220779	0	0.5	0.1	0.0864832805000002	0.50220779	J10	3400	1.26938694116622	1.52345654206376	D5	C1	1000	1000	0	0.5	3400	
54	6	0.0486708021151501	0.305129346499996	0	0.5	0.2	0.0486708021151501	0.305129346499996	J10	5500	0.635610994079619	1.38005069478392	D5	C1	1000	1000	0	0.5	5500	
55	7	-0.0381571324655004	0.2214799735	0	0.3	0.1	-0.0381571324655004	0.2214799735	J10	9000	-0.833148624383213	2.49315417386373	D5	C1	1000	1000	0	0.5	9000	
56	8	-0.0199298667414999	-0.0828284990000001	0	0.7	0.1	-0.0199298667414999	-0.0828284990000001	J10	14600	-0.458123342872956	-1.04858224550454	D5	C1	1000	1000	0	0.5	14600	
57	9	-0.00431010326239991	-0.1119344105	0	0.8	0.2	-0.00431010326239991	-0.1119344105	J10	23600	-0.138974779982878	-1.45800652537501	D5	C1	1000	1000	0	0.5	23600	
58	10	-0.0339703294850001	-0.0797853282999999	0	0.3	0.1	-0.0339703294850001	-0.0797853282999999	J10	38200	-1.22416056048976	-1.39509953845638	D5	C1	1000	1000	0	0.5	38200	
