	error	rep	config	gwas_size	test_size	L	type
1	0.944504251598466	D16	C1	1000	1000	500	FGr
2	0.894135586067003	D16	C1	1000	1000	810	FGr
3	0.85028561809323	D16	C1	1000	1000	1320	FGr
4	0.839333828633363	D16	C1	1000	1000	2100	FGr
5	0.749054027220976	D16	C1	1000	1000	3400	FGr
6	0.627180903688472	D16	C1	1000	1000	5500	FGr
7	0.568539466479655	D16	C1	1000	1000	9000	FGr
8	0.381723655320175	D16	C1	1000	1000	14600	FGr
9	0.307014828857001	D16	C1	1000	1000	23600	FGr
10	0.214723264162061	D16	C1	1000	1000	38200	FGr
11	0.140548206547704	D16	C1	1000	1000	61800	FGr
12	0.0951697935346822	D16	C1	1000	1000	1e+05	FGr
13	0.99635082791698	D16	C1	1000	1000	500	PC1
14	0.998051677569949	D16	C1	1000	1000	810	PC1
15	0.99727541101573	D16	C1	1000	1000	1320	PC1
16	0.971054993193277	D16	C1	1000	1000	2100	PC1
17	0.97390565113085	D16	C1	1000	1000	3400	PC1
18	0.574955685053906	D16	C1	1000	1000	5500	PC1
19	0.434473688124016	D16	C1	1000	1000	9000	PC1
20	0.258402097690785	D16	C1	1000	1000	14600	PC1
21	0.192251428684842	D16	C1	1000	1000	23600	PC1
22	0.105376718316697	D16	C1	1000	1000	38200	PC1
23	0.0734134129692476	D16	C1	1000	1000	61800	PC1
24	0.0439714634433075	D16	C1	1000	1000	1e+05	PC1
