	error	rep	config	gwas_size	test_size	L	type
1	0.947725342562289	D3	C1	1000	1000	500	FGr
2	0.91587407267602	D3	C1	1000	1000	810	FGr
3	0.862132148154593	D3	C1	1000	1000	1320	FGr
4	0.816881007898726	D3	C1	1000	1000	2100	FGr
5	0.749065569622705	D3	C1	1000	1000	3400	FGr
6	0.590731104655518	D3	C1	1000	1000	5500	FGr
7	0.507761934666883	D3	C1	1000	1000	9000	FGr
8	0.378103120247971	D3	C1	1000	1000	14600	FGr
9	0.283717859629056	D3	C1	1000	1000	23600	FGr
10	0.213973576699953	D3	C1	1000	1000	38200	FGr
11	0.130367964534248	D3	C1	1000	1000	61800	FGr
12	0.0862866422177917	D3	C1	1000	1000	1e+05	FGr
13	0.999458340372601	D3	C1	1000	1000	500	PC1
14	0.992735425271925	D3	C1	1000	1000	810	PC1
15	0.996339948195571	D3	C1	1000	1000	1320	PC1
16	0.85654064400212	D3	C1	1000	1000	2100	PC1
17	0.81726282533134	D3	C1	1000	1000	3400	PC1
18	0.555314490690982	D3	C1	1000	1000	5500	PC1
19	0.418665814396889	D3	C1	1000	1000	9000	PC1
20	0.245476695698476	D3	C1	1000	1000	14600	PC1
21	0.176271373631815	D3	C1	1000	1000	23600	PC1
22	0.109214084133433	D3	C1	1000	1000	38200	PC1
23	0.067460243280342	D3	C1	1000	1000	61800	PC1
24	0.0424080700074278	D3	C1	1000	1000	1e+05	PC1
