	error	rep	config	gwas_size	test_size	L	type
1	0.927367142444754	D39	C1	1000	1000	500	FGr
2	0.91450628374516	D39	C1	1000	1000	810	FGr
3	0.89169826854778	D39	C1	1000	1000	1320	FGr
4	0.809880244143449	D39	C1	1000	1000	2100	FGr
5	0.782339320789739	D39	C1	1000	1000	3400	FGr
6	0.655690796445982	D39	C1	1000	1000	5500	FGr
7	0.517446026560099	D39	C1	1000	1000	9000	FGr
8	0.39335825715465	D39	C1	1000	1000	14600	FGr
9	0.297756124442458	D39	C1	1000	1000	23600	FGr
10	0.193814050672815	D39	C1	1000	1000	38200	FGr
11	0.147340862079169	D39	C1	1000	1000	61800	FGr
12	0.0889753461314563	D39	C1	1000	1000	1e+05	FGr
13	0.985130829420614	D39	C1	1000	1000	500	PC1
14	0.994877705509995	D39	C1	1000	1000	810	PC1
15	0.990584005597789	D39	C1	1000	1000	1320	PC1
16	0.978832656937491	D39	C1	1000	1000	2100	PC1
17	0.850605844930597	D39	C1	1000	1000	3400	PC1
18	0.706280003235961	D39	C1	1000	1000	5500	PC1
19	0.415300613764662	D39	C1	1000	1000	9000	PC1
20	0.269951598527267	D39	C1	1000	1000	14600	PC1
21	0.170600138905914	D39	C1	1000	1000	23600	PC1
22	0.108684916746846	D39	C1	1000	1000	38200	PC1
23	0.0784255595899072	D39	C1	1000	1000	61800	PC1
24	0.0486097127936739	D39	C1	1000	1000	1e+05	PC1
