	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
36	36	0.00268863426030092	0.00031805216820988	0	0.3	1	0.00268863426030092	0.00031805216820988	NoCorrection	12000	A1	1440	1440	0	12000		PS	PS
37	37	0.00223000552332176	0.0111071606365741	0	0.6	0	0.00223000552332176	0.0111071606365741	10	11000	A1	1440	1440	0	11000		PS	PS
38	38	0.00134954278020834	0.0101470968152006	0	0.5	0	0.00134954278020834	0.0101470968152006	35	11000	A1	1440	1440	0	11000		PS	PS
39	39	0.00120236994463735	0.00311301432291674	0	0.9	0.6	0.00120236994463735	0.00311301432291674	FGr	11000	A1	1440	1440	0	11000		PS	PS
40	40	0.00417654694238041	0.0277164592901235	0	0	0	0.00417654694238041	0.0277164592901235	NoCorrection	11000	A1	1440	1440	0	11000		PS	PS
41	41	-0.000699816147955249	-0.00362293057098766	0	0.6	0.5	-0.000699816147955249	-0.00362293057098766	10	10000	A1	1440	1440	0	10000		PS	PS
42	42	-0.00100207774030864	-0.00355160853973768	0	0.6	0.3	-0.00100207774030864	-0.00355160853973768	35	10000	A1	1440	1440	0	10000		PS	PS
43	43	-0.00126834347087191	-0.0102441152256944	0	0.7	0.1	-0.00126834347087191	-0.0102441152256944	FGr	10000	A1	1440	1440	0	10000		PS	PS
44	44	-0.000386248275848766	-0.00341253527199075	0	0.9	0.6	-0.000386248275848766	-0.00341253527199075	NoCorrection	10000	A1	1440	1440	0	10000		PS	PS
45	45	0.00150321470138502	0.00504875964891975	0	0.5	0.3	0.00150321470138502	0.00504875964891975	10	9000	A1	1440	1440	0	9000		PS	PS
46	46	0.00146813802777776	0.00252138580439814	0	0.5	0.3	0.00146813802777776	0.00252138580439814	35	9000	A1	1440	1440	0	9000		PS	PS
47	47	0.000434601033371906	-0.00253863690779324	0	0.6	0.7	0.000434601033371906	-0.00253863690779324	FGr	9000	A1	1440	1440	0	9000		PS	PS
48	48	0.00344289352546296	0.013411672820216	0	0.1	0	0.00344289352546296	0.013411672820216	NoCorrection	9000	A1	1440	1440	0	9000		PS	PS
49	49	0.000862957042438281	-0.00449123430169753	0	0.7	0.3	0.000862957042438281	-0.00449123430169753	10	8000	A1	1440	1440	0	8000		PS	PS
50	50	0.00119435271560572	-0.00275889295910492	0	0.4	0.7	0.00119435271560572	-0.00275889295910492	35	8000	A1	1440	1440	0	8000		PS	PS
51	51	-0.000207661136149681	-0.00919543303047839	0	0.9	0.1	-0.000207661136149681	-0.00919543303047839	FGr	8000	A1	1440	1440	0	8000		PS	PS
52	52	-0.000800812683641966	-0.0118393667476852	0	0.7	0	-0.000800812683641966	-0.0118393667476852	NoCorrection	8000	A1	1440	1440	0	8000		PS	PS
53	53	-0.00157892641815199	0.0060130177488426	0	0.5	0	-0.00157892641815199	0.0060130177488426	10	7000	A1	1440	1440	0	7000		PS	PS
54	54	-0.00148408371566356	-0.00123467658179013	0	0.3	0.9	-0.00148408371566356	-0.00123467658179013	35	7000	A1	1440	1440	0	7000		PS	PS
55	55	-0.00247647417669752	-0.00275095702353395	0	0.2	0.3	-0.00247647417669752	-0.00275095702353395	FGr	7000	A1	1440	1440	0	7000		PS	PS
56	56	-0.00193859004500382	0.00223054198881173	0	0.3	0.7	-0.00193859004500382	0.00223054198881173	NoCorrection	7000	A1	1440	1440	0	7000		PS	PS
57	57	0.00128346189425154	0.00130886211419754	0	0	0.8	0.00128346189425154	0.00130886211419754	10	6000	A1	1440	1440	0	6000		PS	PS
58	58	0.00091348559378858	0.00506182808641977	0	0.6	0.4	0.00091348559378858	0.00506182808641977	35	6000	A1	1440	1440	0	6000		PS	PS
59	59	0.0012875012150463	9.55968942901358e-05	0	0.6	1	0.0012875012150463	9.55968942901358e-05	FGr	6000	A1	1440	1440	0	6000		PS	PS
60	60	0.00233895611840277	0.00692423760995373	0	0.1	0.2	0.00233895611840277	0.00692423760995373	NoCorrection	6000	A1	1440	1440	0	6000		PS	PS
61	1	0.000104023557349532	0.00134250808256172	0	1	0.8	0.000104023557349532	0.00134250808256172	10	20000	A2	1440	1440	0	20000		PS	PS
62	2	-0.000485827673757728	-0.00264895059220679	0	0.7	0.6	-0.000485827673757728	-0.00264895059220679	35	20000	A2	1440	1440	0	20000		PS	PS
63	3	-0.000157358471952165	0.00413383342206789	0	1	0.5	-0.000157358471952165	0.00413383342206789	FGr	20000	A2	1440	1440	0	20000		PS	PS
64	4	0.00142178253931327	0.0148415664197531	0	0.5	0	0.00142178253931327	0.0148415664197531	NoCorrection	20000	A2	1440	1440	0	20000		PS	PS
65	5	0.00310055908954476	0.00686553804012352	0	0.4	0.3	0.00310055908954476	0.00686553804012352	10	19000	A2	1440	1440	0	19000		PS	PS
66	6	0.00320733104152701	0.00799706430555561	0	0.2	0.1	0.00320733104152701	0.00799706430555561	35	19000	A2	1440	1440	0	19000		PS	PS
67	7	0.00266774976525849	4.79065837191919e-05	0	0.4	1	0.00266774976525849	4.79065837191919e-05	FGr	19000	A2	1440	1440	0	19000		PS	PS
68	8	0.00252294910097648	-0.000368396587577095	0	0.2	1	0.00252294910097648	-0.000368396587577095	NoCorrection	19000	A2	1440	1440	0	19000		PS	PS
69	9	0.00121961232262732	0.00720631228780862	0	0.9	0.4	0.00121961232262732	0.00720631228780862	10	18000	A2	1440	1440	0	18000		PS	PS
70	10	0.00118385472999228	0.00340343034529322	0	0.6	0.5	0.00118385472999228	0.00340343034529322	35	18000	A2	1440	1440	0	18000		PS	PS
71	11	0.0007630719225463	0.00887683484182097	0	0.9	0.1	0.0007630719225463	0.00887683484182097	FGr	18000	A2	1440	1440	0	18000		PS	PS
72	12	0.00341519714313271	0.0273407325	0	0.4	0	0.00341519714313271	0.0273407325	NoCorrection	18000	A2	1440	1440	0	18000		PS	PS
73	13	0.00032483450059799	0.00676035801311731	0	0.9	0.2	0.00032483450059799	0.00676035801311731	10	17000	A2	1440	1440	0	17000		PS	PS
74	14	-9.57142607831803e-05	0.00337675609760806	0	1	0.8	-9.57142607831803e-05	0.00337675609760806	35	17000	A2	1440	1440	0	17000		PS	PS
75	15	0.000280404944691354	0.00451230684992283	0	1	0.6	0.000280404944691354	0.00451230684992283	FGr	17000	A2	1440	1440	0	17000		PS	PS
76	16	0.00286764311628086	0.0207863738908179	0	0.4	0	0.00286764311628086	0.0207863738908179	NoCorrection	17000	A2	1440	1440	0	17000		PS	PS
77	17	0.0034891734222608	0.009491563898534	0	0.1	0.3	0.0034891734222608	0.009491563898534	10	16000	A2	1440	1440	0	16000		PS	PS
78	18	0.00334632578094136	0.00916092638695993	0	0.2	0.4	0.00334632578094136	0.00916092638695993	35	16000	A2	1440	1440	0	16000		PS	PS
79	19	0.00257135503557099	0.00202585983989202	0	0.3	0.9	0.00257135503557099	0.00202585983989202	FGr	16000	A2	1440	1440	0	16000		PS	PS
80	20	0.00403094305227624	0.0170996645273921	0	0.1	0.1	0.00403094305227624	0.0170996645273921	NoCorrection	16000	A2	1440	1440	0	16000		PS	PS
