	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
46	46	0.0156433553128473	-0.0808218427777779	0	0.713	0.57	0.0156433553128473	-0.0808218427777779	10	20000	A1	2160	720	0	300	1	LAT	LAT
47	47	0.0218646964189584	-0.00448607222222219	0	0.611	0.973	0.0218646964189584	-0.00448607222222219	FGr	20000	A1	2160	720	0	300	1	LAT	LAT
48	48	0.639472694831437	6.18979469791667	0	0	0	0.639472694831437	6.18979469791667	NoCorrection	20000	A1	2160	720	0	300	1	LAT	LAT
49	49	0.00112573572336417	0.00489219136959868	0	0.675	0.519	0.00112573572336417	0.00489219136959868	10	20000	A1	2160	720	0	300	1	DIAG	PS
50	50	-0.00145399757547071	-0.000866746242283976	0	0.615	0.915	-0.00145399757547071	-0.000866746242283976	FGr	20000	A1	2160	720	0	300	1	DIAG	PS
51	51	-0.00215599582514279	-0.00669982562885806	0	0.431	0.391	-0.00215599582514279	-0.00669982562885806	NoCorrection	20000	A1	2160	720	0	300	1	DIAG	PS
52	52	0.0440723994591666	-0.137811648125	0	0.302	0.288	0.0440723994591666	-0.137811648125	10	20000	A1	2160	720	0	300	1	DIAG	LAT
53	53	0.0545557453020829	0.0872024486805557	0	0.23	0.528	0.0545557453020829	0.0872024486805557	FGr	20000	A1	2160	720	0	300	1	DIAG	LAT
54	54	0.148336813147152	1.10826380423611	0	0.003	0	0.148336813147152	1.10826380423611	NoCorrection	20000	A1	2160	720	0	300	1	DIAG	LAT
55	1	0.00252903580294947	0.0180006015162037	0	0.356	0.017	0.00252903580294947	0.0180006015162037	10	20000	A2	2160	720	0	300	0.2	PS	PS
56	2	0.00143220674942131	0.00772542863811728	0	0.605	0.283	0.00143220674942131	0.00772542863811728	FGr	20000	A2	2160	720	0	300	0.2	PS	PS
57	3	0.000722986108641985	0.00288877533179011	0	0.801	0.687	0.000722986108641985	0.00288877533179011	NoCorrection	20000	A2	2160	720	0	300	0.2	PS	PS
58	4	0.177362844723715	0.161098310208334	0	0.006	0.26	0.177362844723715	0.161098310208334	10	20000	A2	2160	720	0	300	0.2	PS	LAT
59	5	0.177682955850694	0.179156528194444	0	0.009	0.19	0.177682955850694	0.179156528194444	FGr	20000	A2	2160	720	0	300	0.2	PS	LAT
60	6	0.145189543906945	-0.0187146712500002	0	0.018	0.901	0.145189543906945	-0.0187146712500002	NoCorrection	20000	A2	2160	720	0	300	0.2	PS	LAT
61	7	-0.00403632670127317	-0.00964367618441357	0	0.126	0.179	-0.00403632670127317	-0.00964367618441357	10	20000	A2	2160	720	0	300	0.2	LAT	PS
62	8	-0.0032460184871065	-0.00458750340663582	0	0.204	0.524	-0.0032460184871065	-0.00458750340663582	FGr	20000	A2	2160	720	0	300	0.2	LAT	PS
63	9	-0.00129534894841822	0.012727700470679	0	0.601	0.095	-0.00129534894841822	0.012727700470679	NoCorrection	20000	A2	2160	720	0	300	0.2	LAT	PS
64	10	-0.112479632271528	-0.0104593828472222	0	0.012	0.954	-0.112479632271528	-0.0104593828472222	10	20000	A2	2160	720	0	300	0.2	LAT	LAT
65	11	-0.102939810709028	0.0418835622916665	0	0.021	0.733	-0.102939810709028	0.0418835622916665	FGr	20000	A2	2160	720	0	300	0.2	LAT	LAT
66	12	0.0978483173173611	1.46716789027778	0	0.047	0	0.0978483173173611	1.46716789027778	NoCorrection	20000	A2	2160	720	0	300	0.2	LAT	LAT
67	13	-0.00310138292584877	-0.00931434459876539	0	0.267	0.186	-0.00310138292584877	-0.00931434459876539	10	20000	A2	2160	720	0	300	0.2	DIAG	PS
68	14	-0.00279912471404322	-0.00455873461805545	0	0.296	0.558	-0.00279912471404322	-0.00455873461805545	FGr	20000	A2	2160	720	0	300	0.2	DIAG	PS
69	15	-0.00159284409786266	0.00408339767361122	0	0.594	0.564	-0.00159284409786266	0.00408339767361122	NoCorrection	20000	A2	2160	720	0	300	0.2	DIAG	PS
70	16	-0.0374967594791665	0.0169218309722219	0	0.494	0.913	-0.0374967594791665	0.0169218309722219	10	20000	A2	2160	720	0	300	0.2	DIAG	LAT
71	17	-0.063634315311111	-0.125836404444446	0	0.237	0.379	-0.063634315311111	-0.125836404444446	FGr	20000	A2	2160	720	0	300	0.2	DIAG	LAT
72	18	0.0780796297413889	0.837214997708332	0	0.158	0	0.0780796297413889	0.837214997708332	NoCorrection	20000	A2	2160	720	0	300	0.2	DIAG	LAT
73	19	-0.000230042312962975	0.0136578576003087	0	0.931	0.089	-0.000230042312962975	0.0136578576003087	10	20000	A2	2160	720	0	300	0.5	PS	PS
74	20	-0.000906422898626561	0.00592177177083337	0	0.753	0.487	-0.000906422898626561	0.00592177177083337	FGr	20000	A2	2160	720	0	300	0.5	PS	PS
75	21	0.00045682709641202	0.0182205902739198	0	0.858	0.021	0.00045682709641202	0.0182205902739198	NoCorrection	20000	A2	2160	720	0	300	0.5	PS	PS
76	22	-0.047068985361111	0.227487703472222	0	0.333	0.073	-0.047068985361111	0.227487703472222	10	20000	A2	2160	720	0	300	0.5	PS	LAT
77	23	-0.0695462081649302	0.255547136805555	0	0.176	0.052	-0.0695462081649302	0.255547136805555	FGr	20000	A2	2160	720	0	300	0.5	PS	LAT
78	24	0.000378636714583121	0.606614726875	0	0.988	0	0.000378636714583121	0.606614726875	NoCorrection	20000	A2	2160	720	0	300	0.5	PS	LAT
79	25	-0.0017583197504244	0.000158131493055566	0	0.515	0.99	-0.0017583197504244	0.000158131493055566	10	20000	A2	2160	720	0	300	0.5	LAT	PS
80	26	-0.00152475332103014	0.00418315785108027	0	0.602	0.61	-0.00152475332103014	0.00418315785108027	FGr	20000	A2	2160	720	0	300	0.5	LAT	PS
