	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
38	8	-0.00138614725077159	0.0226524257253086	0	0.689	0.006	-0.00138614725077159	0.0226524257253086	100	8000	A3	2160	720	0	8000		PS	PS
39	9	-0.00476856484237266	-0.00130504747299387	0	0.183	0.89	-0.00476856484237266	-0.00130504747299387	FGr	8000	A3	2160	720	0	8000		PS	PS
40	10	0.0122048429165895	0.101737074282407	0	0.001	0	0.0122048429165895	0.101737074282407	NoCorrection	8000	A3	2160	720	0	8000		PS	PS
41	11	0.0069314734571759	0.0585533074845678	0	0.303	0	0.0069314734571759	0.0585533074845678	10	2000	A3	2160	720	0	2000		PS	PS
42	12	0.00723761632561728	0.049770081095679	0	0.172	0	0.00723761632561728	0.049770081095679	35	2000	A3	2160	720	0	2000		PS	PS
43	13	0.00597678946296296	0.0383288760416667	0	0.271	0.001	0.00597678946296296	0.0383288760416667	100	2000	A3	2160	720	0	2000		PS	PS
44	14	0.005123430160625	0.0530231415123456	0	0.391	0	0.005123430160625	0.0530231415123456	FGr	2000	A3	2160	720	0	2000		PS	PS
45	15	0.0228204098287037	0.161785466550926	0	0	0	0.0228204098287037	0.161785466550926	NoCorrection	2000	A3	2160	720	0	2000		PS	PS
46	1	0.00225567684406249	0.00186547255401238	0	0.6	0.877	0.00225567684406249	0.00186547255401238	10	20000	A4	2160	720	0	20000		PS	PS
47	2	6.8532201466029e-05	-0.00565216472608026	0	0.989	0.648	6.8532201466029e-05	-0.00565216472608026	35	20000	A4	2160	720	0	20000		PS	PS
48	3	-0.000496632136712987	-0.00535657309027781	0	0.932	0.693	-0.000496632136712987	-0.00535657309027781	100	20000	A4	2160	720	0	20000		PS	PS
49	4	-0.00141246652580518	-0.0124398041087963	0	0.752	0.32	-0.00141246652580518	-0.0124398041087963	FGr	20000	A4	2160	720	0	20000		PS	PS
50	5	0.0109674174255092	0.0573974228858025	0	0.025	0	0.0109674174255092	0.0573974228858025	NoCorrection	20000	A4	2160	720	0	20000		PS	PS
51	6	0.00588521602060186	0.0601373972685185	0	0.108	0	0.00588521602060186	0.0601373972685185	10	8000	A4	2160	720	0	8000		PS	PS
52	7	0.000766476426080246	0.032615813888889	0	0.822	0.001	0.000766476426080246	0.032615813888889	35	8000	A4	2160	720	0	8000		PS	PS
53	8	0.00198219347039351	0.0317147812615741	0	0.571	0.001	0.00198219347039351	0.0317147812615741	100	8000	A4	2160	720	0	8000		PS	PS
54	9	0.0012868309234568	0.0352676634375	0	0.706	0	0.0012868309234568	0.0352676634375	FGr	8000	A4	2160	720	0	8000		PS	PS
55	10	0.0175013022261574	0.112286251944445	0	0	0	0.0175013022261574	0.112286251944445	NoCorrection	8000	A4	2160	720	0	8000		PS	PS
56	11	0.00601375278171292	0.0675419198688271	0	0.052	0	0.00601375278171292	0.0675419198688271	10	2000	A4	2160	720	0	2000		PS	PS
57	12	0.00591447058140431	0.0568210347993827	0	0.054	0	0.00591447058140431	0.0568210347993827	35	2000	A4	2160	720	0	2000		PS	PS
58	13	0.00382985074228393	0.0447797816743827	0	0.293	0	0.00382985074228393	0.0447797816743827	100	2000	A4	2160	720	0	2000		PS	PS
59	14	0.00282972150154319	0.0618939606095679	0	0.318	0	0.00282972150154319	0.0618939606095679	FGr	2000	A4	2160	720	0	2000		PS	PS
60	15	0.0192956833707562	0.125292659220679	0	0	0	0.0192956833707562	0.125292659220679	NoCorrection	2000	A4	2160	720	0	2000		PS	PS
61	1	0.0090744096641628	0.0576352662538579	0	0.098	0	0.0090744096641628	0.0576352662538579	10	20000	A5	2160	720	0	20000		PS	PS
62	2	0.00212554087743055	0.0121334524575616	0	0.69	0.318	0.00212554087743055	0.0121334524575616	35	20000	A5	2160	720	0	20000		PS	PS
63	3	0.00195718430954861	0.0190623647878084	0	0.712	0.132	0.00195718430954861	0.0190623647878084	100	20000	A5	2160	720	0	20000		PS	PS
64	4	0.000498480334243815	0.0217334236265431	0	0.939	0.068	0.000498480334243815	0.0217334236265431	FGr	20000	A5	2160	720	0	20000		PS	PS
65	5	0.018755157859402	0.124895317006173	0	0.001	0	0.018755157859402	0.124895317006173	NoCorrection	20000	A5	2160	720	0	20000		PS	PS
66	6	0.00988051899525464	0.051852491882716	0	0.003	0	0.00988051899525464	0.051852491882716	10	8000	A5	2160	720	0	8000		PS	PS
67	7	0.00349918005149692	0.0166619347453704	0	0.296	0.058	0.00349918005149692	0.0166619347453704	35	8000	A5	2160	720	0	8000		PS	PS
68	8	0.00338528278734569	0.0106115327006173	0	0.347	0.204	0.00338528278734569	0.0106115327006173	100	8000	A5	2160	720	0	8000		PS	PS
69	9	0.00103727053591821	0.00599143727237651	0	0.786	0.533	0.00103727053591821	0.00599143727237651	FGr	8000	A5	2160	720	0	8000		PS	PS
70	10	0.0172843168751543	0.0963127273186728	0	0	0	0.0172843168751543	0.0963127273186728	NoCorrection	8000	A5	2160	720	0	8000		PS	PS
71	11	0.00874400143672838	0.0448141429012345	0	0.022	0.001	0.00874400143672838	0.0448141429012345	10	2000	A5	2160	720	0	2000		PS	PS
72	12	0.00841586708190584	0.0345530817901234	0	0.023	0	0.00841586708190584	0.0345530817901234	35	2000	A5	2160	720	0	2000		PS	PS
73	13	0.00690212448487652	0.0300662080246913	0	0.05	0.003	0.00690212448487652	0.0300662080246913	100	2000	A5	2160	720	0	2000		PS	PS
74	14	0.00708490254255401	0.0417626054783951	0	0.034	0	0.00708490254255401	0.0417626054783951	FGr	2000	A5	2160	720	0	2000		PS	PS
75	15	0.0174848555108025	0.137616589621914	0	0	0	0.0174848555108025	0.137616589621914	NoCorrection	2000	A5	2160	720	0	2000		PS	PS
76	1	0.00535603746952157	0.0486456864583333	0	0.3	0	0.00535603746952157	0.0486456864583333	10	20000	A6	2160	720	0	20000		PS	PS
77	2	0.000967934042430513	0.0249631350347222	0	0.84	0.045	0.000967934042430513	0.0249631350347222	35	20000	A6	2160	720	0	20000		PS	PS
78	3	0.00129880743846447	0.0163266086959876	0	0.802	0.201	0.00129880743846447	0.0163266086959876	100	20000	A6	2160	720	0	20000		PS	PS
79	4	-0.00113195965483801	0.0147382933256172	0	0.823	0.25	-0.00113195965483801	0.0147382933256172	FGr	20000	A6	2160	720	0	20000		PS	PS
80	5	0.0201286146831944	0.133664152824074	0	0	0	0.0201286146831944	0.133664152824074	NoCorrection	20000	A6	2160	720	0	20000		PS	PS
81	6	0.0059577143735108	0.0438153137191357	0	0.139	0	0.0059577143735108	0.0438153137191357	10	8000	A6	2160	720	0	8000		PS	PS
82	7	0.00168085165281636	0.0124633419830246	0	0.638	0.115	0.00168085165281636	0.0124633419830246	35	8000	A6	2160	720	0	8000		PS	PS
83	8	0.000352687942129635	0.012719218904321	0	0.928	0.134	0.000352687942129635	0.012719218904321	100	8000	A6	2160	720	0	8000		PS	PS
84	9	-0.0016221639599537	-0.00211087646604949	0	0.684	0.819	-0.0016221639599537	-0.00211087646604949	FGr	8000	A6	2160	720	0	8000		PS	PS
85	10	0.0132108847598765	0.0848169355054011	0	0	0	0.0132108847598765	0.0848169355054011	NoCorrection	8000	A6	2160	720	0	8000		PS	PS
86	11	0.00849506854016202	0.0495344728780864	0	0.03	0	0.00849506854016202	0.0495344728780864	10	2000	A6	2160	720	0	2000		PS	PS
87	12	0.00742761083198303	0.0412035895061729	0	0.011	0	0.00742761083198303	0.0412035895061729	35	2000	A6	2160	720	0	2000		PS	PS
88	13	0.00783288281134261	0.0380460400848766	0	0.019	0	0.00783288281134261	0.0380460400848766	100	2000	A6	2160	720	0	2000		PS	PS
89	14	0.00573875201273146	0.0525695072145062	0	0.118	0	0.00573875201273146	0.0525695072145062	FGr	2000	A6	2160	720	0	2000		PS	PS
90	15	0.0179607190013503	0.117163694753086	0	0	0	0.0179607190013503	0.117163694753086	NoCorrection	2000	A6	2160	720	0	2000		PS	PS
91	1	0.00925616655292056	0.0627559050038581	0	0.099	0	0.00925616655292056	0.0627559050038581	10	20000	A7	2160	720	0	20000		PS	PS
92	2	0.00437192255902009	0.0112604925733025	0	0.435	0.344	0.00437192255902009	0.0112604925733025	35	20000	A7	2160	720	0	20000		PS	PS
93	3	0.00535976631085269	0.0210416184143519	0	0.334	0.07	0.00535976631085269	0.0210416184143519	100	20000	A7	2160	720	0	20000		PS	PS
94	4	0.0036068045455826	0.0283001977584877	0	0.504	0.013	0.0036068045455826	0.0283001977584877	FGr	20000	A7	2160	720	0	20000		PS	PS
95	5	0.0214997665998843	0.116401713140432	0	0	0	0.0214997665998843	0.116401713140432	NoCorrection	20000	A7	2160	720	0	20000		PS	PS
96	6	0.00904695250834493	0.0446561769753086	0	0.01	0	0.00904695250834493	0.0446561769753086	10	8000	A7	2160	720	0	8000		PS	PS
97	7	0.0065206290608642	0.0352406108603395	0	0.064	0	0.0065206290608642	0.0352406108603395	35	8000	A7	2160	720	0	8000		PS	PS
98	8	0.00763130442875772	0.0278099263580247	0	0.032	0.003	0.00763130442875772	0.0278099263580247	100	8000	A7	2160	720	0	8000		PS	PS
99	9	0.00365353398996761	0.0179607557291667	0	0.342	0.031	0.00365353398996761	0.0179607557291667	FGr	8000	A7	2160	720	0	8000		PS	PS
100	10	0.0162816013074074	0.0880808781712963	0	0	0	0.0162816013074074	0.0880808781712963	NoCorrection	8000	A7	2160	720	0	8000		PS	PS
101	11	0.0122948066874228	0.0647475491898148	0	0.006	0	0.0122948066874228	0.0647475491898148	10	2000	A7	2160	720	0	2000		PS	PS
102	12	0.0133428104162037	0.0591701951388888	0	0.002	0	0.0133428104162037	0.0591701951388888	35	2000	A7	2160	720	0	2000		PS	PS
103	13	0.0097978322574074	0.0440540161265432	0	0.003	0	0.0097978322574074	0.0440540161265432	100	2000	A7	2160	720	0	2000		PS	PS
104	14	0.0106657290890432	0.062109520640432	0	0.002	0	0.0106657290890432	0.062109520640432	FGr	2000	A7	2160	720	0	2000		PS	PS
105	15	0.01963595553125	0.126127433449074	0	0	0	0.01963595553125	0.126127433449074	NoCorrection	2000	A7	2160	720	0	2000		PS	PS
106	1	0.0118174382104838	0.0490253840084876	0	0.017	0	0.0118174382104838	0.0490253840084876	10	20000	A8	2160	720	0	20000		PS	PS
107	2	0.00628425322961029	0.00724283435185187	0	0.208	0.53	0.00628425322961029	0.00724283435185187	35	20000	A8	2160	720	0	20000		PS	PS
108	3	0.00415640455748454	0.0101580926195988	0	0.449	0.383	0.00415640455748454	0.0101580926195988	100	20000	A8	2160	720	0	20000		PS	PS
109	4	0.0040605079718171	0.00752042388117282	0	0.414	0.547	0.0040605079718171	0.00752042388117282	FGr	20000	A8	2160	720	0	20000		PS	PS
110	5	0.0231278257479552	0.0998320572415123	0	0	0	0.0231278257479552	0.0998320572415123	NoCorrection	20000	A8	2160	720	0	20000		PS	PS
111	6	0.00826465099469523	0.0455987815856481	0	0.027	0	0.00826465099469523	0.0455987815856481	10	8000	A8	2160	720	0	8000		PS	PS
112	7	0.003798936463696	0.0189065463850308	0	0.32	0.013	0.003798936463696	0.0189065463850308	35	8000	A8	2160	720	0	8000		PS	PS
113	8	0.00156609424868829	0.0152726111882716	0	0.699	0.062	0.00156609424868829	0.0152726111882716	100	8000	A8	2160	720	0	8000		PS	PS
114	9	0.00269142143707563	0.0162413871759259	0	0.47	0.035	0.00269142143707563	0.0162413871759259	FGr	8000	A8	2160	720	0	8000		PS	PS
115	10	0.0194715575834336	0.108452639498457	0	0	0	0.0194715575834336	0.108452639498457	NoCorrection	8000	A8	2160	720	0	8000		PS	PS
116	11	0.00769448376466054	0.0720304785108025	0	0.086	0	0.00769448376466054	0.0720304785108025	10	2000	A8	2160	720	0	2000		PS	PS
117	12	0.00287406499035496	0.0527621297839506	0	0.417	0	0.00287406499035496	0.0527621297839506	35	2000	A8	2160	720	0	2000		PS	PS
118	13	0.0010639636076389	0.0335530242283951	0	0.755	0.002	0.0010639636076389	0.0335530242283951	100	2000	A8	2160	720	0	2000		PS	PS
119	14	0.00663295704799384	0.0622862994598765	0	0.083	0	0.00663295704799384	0.0622862994598765	FGr	2000	A8	2160	720	0	2000		PS	PS
120	15	0.0170961047685186	0.152875269714506	0	0.002	0	0.0170961047685186	0.152875269714506	NoCorrection	2000	A8	2160	720	0	2000		PS	PS
121	1	0.00747902138603393	0.00801466709490741	0	0.14	0.513	0.00747902138603393	0.00801466709490741	10	20000	A9	2160	720	0	20000		PS	PS
122	2	-0.000220843362075643	-0.0283287297993827	0	0.968	0.022	-0.000220843362075643	-0.0283287297993827	35	20000	A9	2160	720	0	20000		PS	PS
123	3	4.08141276980513e-07	-0.0212713492554012	0	1	0.082	4.08141276980513e-07	-0.0212713492554012	100	20000	A9	2160	720	0	20000		PS	PS
124	4	0.00286527940374611	-0.0197389507330247	0	0.558	0.108	0.00286527940374611	-0.0197389507330247	FGr	20000	A9	2160	720	0	20000		PS	PS
125	5	0.0185939911740741	0.0661366370486111	0	0	0	0.0185939911740741	0.0661366370486111	NoCorrection	20000	A9	2160	720	0	20000		PS	PS
126	6	0.0133886676583603	0.0413135509259259	0	0.001	0	0.0133886676583603	0.0413135509259259	10	8000	A9	2160	720	0	8000		PS	PS
127	7	0.00927620490447531	0.0113525247376543	0	0.022	0.211	0.00927620490447531	0.0113525247376543	35	8000	A9	2160	720	0	8000		PS	PS
128	8	0.00975440850694829	0.0137442778279321	0	0.016	0.127	0.00975440850694829	0.0137442778279321	100	8000	A9	2160	720	0	8000		PS	PS
129	9	0.00840043268024692	0.0121473420910494	0	0.047	0.17	0.00840043268024692	0.0121473420910494	FGr	8000	A9	2160	720	0	8000		PS	PS
130	10	0.0219224743393904	0.0994667543981481	0	0	0	0.0219224743393904	0.0994667543981481	NoCorrection	8000	A9	2160	720	0	8000		PS	PS
131	11	0.0044762062322145	0.0454765631558643	0	0.275	0	0.0044762062322145	0.0454765631558643	10	2000	A9	2160	720	0	2000		PS	PS
132	12	0.00414899264112654	0.0390791169367284	0	0.381	0.002	0.00414899264112654	0.0390791169367284	35	2000	A9	2160	720	0	2000		PS	PS
133	13	0.0025641221201389	0.0304761955632717	0	0.533	0.003	0.0025641221201389	0.0304761955632717	100	2000	A9	2160	720	0	2000		PS	PS
134	14	0.00345569022608024	0.0371353212962963	0	0.39	0.001	0.00345569022608024	0.0371353212962963	FGr	2000	A9	2160	720	0	2000		PS	PS
135	15	0.0216031403641975	0.0907201510416667	0	0	0	0.0216031403641975	0.0907201510416667	NoCorrection	2000	A9	2160	720	0	2000		PS	PS
136	1	0.0141579340663966	0.0361730356597223	0	0.014	0.004	0.0141579340663966	0.0361730356597223	10	20000	A10	2160	720	0	20000		PS	PS
137	2	0.00628181020185187	0.00131656351080254	0	0.23	0.927	0.00628181020185187	0.00131656351080254	35	20000	A10	2160	720	0	20000		PS	PS
138	3	0.00510960598253859	-0.0119472940470679	0	0.344	0.324	0.00510960598253859	-0.0119472940470679	100	20000	A10	2160	720	0	20000		PS	PS
139	4	0.00556336998533952	-0.0126094198341048	0	0.312	0.323	0.00556336998533952	-0.0126094198341048	FGr	20000	A10	2160	720	0	20000		PS	PS
140	5	0.0214930215137346	0.0867154464313273	0	0	0	0.0214930215137346	0.0867154464313273	NoCorrection	20000	A10	2160	720	0	20000		PS	PS
141	6	0.0111195332753781	0.0359520051813272	0	0	0	0.0111195332753781	0.0359520051813272	10	8000	A10	2160	720	0	8000		PS	PS
142	7	0.00682620171917438	0.017233301712963	0	0.022	0.021	0.00682620171917438	0.017233301712963	35	8000	A10	2160	720	0	8000		PS	PS
143	8	0.00673139859586806	0.0107300491242284	0	0.034	0.178	0.00673139859586806	0.0107300491242284	100	8000	A10	2160	720	0	8000		PS	PS
144	9	0.00651367080640432	-0.00311764506944446	0	0.044	0.695	0.00651367080640432	-0.00311764506944446	FGr	8000	A10	2160	720	0	8000		PS	PS
145	10	0.0226350674228781	0.0997128921219135	0	0	0	0.0226350674228781	0.0997128921219135	NoCorrection	8000	A10	2160	720	0	8000		PS	PS
146	11	0.00539233947453704	0.0599405179783951	0	0.195	0	0.00539233947453704	0.0599405179783951	10	2000	A10	2160	720	0	2000		PS	PS
147	12	0.00581766048302469	0.0489797258873456	0	0.205	0	0.00581766048302469	0.0489797258873456	35	2000	A10	2160	720	0	2000		PS	PS
148	13	0.00433243402982255	0.0381355544367283	0	0.303	0	0.00433243402982255	0.0381355544367283	100	2000	A10	2160	720	0	2000		PS	PS
149	14	0.00539155050771605	0.047912583603395	0	0.14	0	0.00539155050771605	0.047912583603395	FGr	2000	A10	2160	720	0	2000		PS	PS
150	15	0.0131364190856482	0.0958518670138889	0	0.001	0	0.0131364190856482	0.0958518670138889	NoCorrection	2000	A10	2160	720	0	2000		PS	PS
151	1	0.00179403080568362	0.0538813627469137	0	0.732	0	0.00179403080568362	0.0538813627469137	10	20000	A11	2160	720	0	20000		PS	PS
152	2	-0.00586155946849654	0.0173816594020063	0	0.274	0.155	-0.00586155946849654	0.0173816594020063	35	20000	A11	2160	720	0	20000		PS	PS
153	3	-0.00663999161428089	0.0156901745524693	0	0.238	0.22	-0.00663999161428089	0.0156901745524693	100	20000	A11	2160	720	0	20000		PS	PS
154	4	-0.004315809195679	0.0135076325733025	0	0.43	0.285	-0.004315809195679	0.0135076325733025	FGr	20000	A11	2160	720	0	20000		PS	PS
155	5	0.0119234120108025	0.106814345007716	0	0.033	0	0.0119234120108025	0.106814345007716	NoCorrection	20000	A11	2160	720	0	20000		PS	PS
156	6	0.00720042209777776	0.0441841577006173	0	0.04	0	0.00720042209777776	0.0441841577006173	10	8000	A11	2160	720	0	8000		PS	PS
157	7	0.00607128625739196	0.0235419293132716	0	0.079	0.004	0.00607128625739196	0.0235419293132716	35	8000	A11	2160	720	0	8000		PS	PS
158	8	0.0061520192148611	0.0197287401427469	0	0.077	0.031	0.0061520192148611	0.0197287401427469	100	8000	A11	2160	720	0	8000		PS	PS
159	9	0.000297245485455233	0.00845563735725311	0	0.918	0.369	0.000297245485455233	0.00845563735725311	FGr	8000	A11	2160	720	0	8000		PS	PS
160	10	0.0157216766456404	0.0946158441898149	0	0	0	0.0157216766456404	0.0946158441898149	NoCorrection	8000	A11	2160	720	0	8000		PS	PS
161	11	0.0115408798834105	0.061255547183642	0	0	0	0.0115408798834105	0.061255547183642	10	2000	A11	2160	720	0	2000		PS	PS
162	12	0.00954884642853398	0.0471989688657408	0	0.006	0	0.00954884642853398	0.0471989688657408	35	2000	A11	2160	720	0	2000		PS	PS
163	13	0.00474467187345683	0.0321110612268518	0	0.119	0	0.00474467187345683	0.0321110612268518	100	2000	A11	2160	720	0	2000		PS	PS
164	14	0.010047548412963	0.0528743826003087	0	0	0	0.010047548412963	0.0528743826003087	FGr	2000	A11	2160	720	0	2000		PS	PS
165	15	0.0196440663587964	0.110474084182099	0	0	0	0.0196440663587964	0.110474084182099	NoCorrection	2000	A11	2160	720	0	2000		PS	PS
166	1	0.00745648968849535	0.0386830462770061	0	0.167	0.003	0.00745648968849535	0.0386830462770061	10	20000	A12	2160	720	0	20000		PS	PS
167	2	0.00305250715681326	0.0121385338310185	0	0.557	0.315	0.00305250715681326	0.0121385338310185	35	20000	A12	2160	720	0	20000		PS	PS
168	3	0.00185929791987729	0.0104542399845679	0	0.715	0.417	0.00185929791987729	0.0104542399845679	100	20000	A12	2160	720	0	20000		PS	PS
169	4	0.00147700430742283	-0.00253170337962966	0	0.773	0.844	0.00147700430742283	-0.00253170337962966	FGr	20000	A12	2160	720	0	20000		PS	PS
170	5	0.0239001275759228	0.149825356184414	0	0	0	0.0239001275759228	0.149825356184414	NoCorrection	20000	A12	2160	720	0	20000		PS	PS
171	6	0.00754517034479169	0.0463330447569445	0	0.052	0	0.00754517034479169	0.0463330447569445	10	8000	A12	2160	720	0	8000		PS	PS
172	7	0.00330333884716052	0.0240639504282408	0	0.345	0.002	0.00330333884716052	0.0240639504282408	35	8000	A12	2160	720	0	8000		PS	PS
173	8	0.00141586113391207	0.0360200192515433	0	0.722	0	0.00141586113391207	0.0360200192515433	100	8000	A12	2160	720	0	8000		PS	PS
174	9	0.00288230143580248	0.0177291858410495	0	0.472	0.032	0.00288230143580248	0.0177291858410495	FGr	8000	A12	2160	720	0	8000		PS	PS
175	10	0.0194027089445988	0.133755211766975	0	0	0	0.0194027089445988	0.133755211766975	NoCorrection	8000	A12	2160	720	0	8000		PS	PS
176	11	0.00729295442380399	0.0916445155864197	0	0.015	0	0.00729295442380399	0.0916445155864197	10	2000	A12	2160	720	0	2000		PS	PS
177	12	0.0051524237060185	0.0778547318287037	0	0.067	0	0.0051524237060185	0.0778547318287037	35	2000	A12	2160	720	0	2000		PS	PS
178	13	0.00365373509243825	0.0557165822145061	0	0.228	0	0.00365373509243825	0.0557165822145061	100	2000	A12	2160	720	0	2000		PS	PS
179	14	0.00529266711940585	0.065018752507716	0	0.105	0	0.00529266711940585	0.065018752507716	FGr	2000	A12	2160	720	0	2000		PS	PS
180	15	0.0135367235287423	0.161627376003086	0	0.001	0	0.0135367235287423	0.161627376003086	NoCorrection	2000	A12	2160	720	0	2000		PS	PS
