	V1	error	rep	config	gwas_size	test_size	L	type
448	16	0.99989284907506	B10	C2	1000	1000	10000	FGr
449	17	0.999648202390298	B10	C2	1000	10000	1000	FGr
450	18	0.997326663317382	B10	C2	1000	10000	10000	FGr
451	19	0.999738478302099	B10	C2	10000	100	1000	FGr
452	20	0.99999991280991	B10	C2	10000	100	10000	FGr
453	21	0.99983413863894	B10	C2	10000	1000	1000	FGr
454	22	0.99989428144061	B10	C2	10000	1000	10000	FGr
455	23	0.99998119453848	B10	C2	10000	10000	1000	FGr
456	24	0.999458035682572	B10	C2	10000	10000	10000	FGr
457	25	0.133071751830955	B10	C1	1000	100	1000	PC1
458	26	0.0120293785777018	B10	C1	1000	100	10000	PC1
459	27	0.1097886333985	B10	C1	1000	1000	1000	PC1
460	28	0.0119922520643033	B10	C1	1000	1000	10000	PC1
461	29	0.126219958958823	B10	C1	1000	10000	1000	PC1
462	30	0.0110414564469971	B10	C1	1000	10000	10000	PC1
463	31	0.101342849465858	B10	C1	10000	100	1000	PC1
464	32	0.011350994875597	B10	C1	10000	100	10000	PC1
465	33	0.110737776090105	B10	C1	10000	1000	1000	PC1
466	34	0.0111172853898003	B10	C1	10000	1000	10000	PC1
467	35	0.0967829035270818	B10	C1	10000	10000	1000	PC1
468	36	0.0110395420304601	B10	C1	10000	10000	10000	PC1
469	37	0.999999196990793	B10	C2	1000	100	1000	PC1
470	38	0.999048388877289	B10	C2	1000	100	10000	PC1
471	39	0.999965147453598	B10	C2	1000	1000	1000	PC1
472	40	0.999614358391152	B10	C2	1000	1000	10000	PC1
473	41	0.998879122213178	B10	C2	1000	10000	1000	PC1
474	42	0.999966092597203	B10	C2	1000	10000	10000	PC1
475	43	0.999992998323803	B10	C2	10000	100	1000	PC1
476	44	0.999876163271069	B10	C2	10000	100	10000	PC1
477	45	0.999802991494951	B10	C2	10000	1000	1000	PC1
478	46	0.999979576658012	B10	C2	10000	1000	10000	PC1
479	47	0.999843624850768	B10	C2	10000	10000	1000	PC1
480	48	0.999976376120908	B10	C2	10000	10000	10000	PC1
481	1	0.177089740161773	B11	C1	1000	100	1000	FGr
482	2	0.0255508832759039	B11	C1	1000	100	10000	FGr
483	3	0.110518879517154	B11	C1	1000	1000	1000	FGr
484	4	0.0122307413207281	B11	C1	1000	1000	10000	FGr
485	5	0.101541551705396	B11	C1	1000	10000	1000	FGr
486	6	0.0113556090133273	B11	C1	1000	10000	10000	FGr
487	7	0.205096381805809	B11	C1	10000	100	1000	FGr
488	8	0.0227545294094457	B11	C1	10000	100	10000	FGr
489	9	0.100075182468616	B11	C1	10000	1000	1000	FGr
490	10	0.0124767262233056	B11	C1	10000	1000	10000	FGr
491	11	0.0930211058902387	B11	C1	10000	10000	1000	FGr
492	12	0.0112437639071586	B11	C1	10000	10000	10000	FGr
493	13	0.999282047883806	B11	C2	1000	100	1000	FGr
494	14	0.999987562878938	B11	C2	1000	100	10000	FGr
495	15	0.999805191567942	B11	C2	1000	1000	1000	FGr
496	16	0.998758473499762	B11	C2	1000	1000	10000	FGr
497	17	0.998786549363215	B11	C2	1000	10000	1000	FGr
498	18	0.998569081320416	B11	C2	1000	10000	10000	FGr
499	19	0.99997286084155	B11	C2	10000	100	1000	FGr
500	20	0.999837526330613	B11	C2	10000	100	10000	FGr
501	21	0.999888543457343	B11	C2	10000	1000	1000	FGr
502	22	0.999941877911723	B11	C2	10000	1000	10000	FGr
503	23	0.9999153127441	B11	C2	10000	10000	1000	FGr
504	24	0.999997691296008	B11	C2	10000	10000	10000	FGr
505	25	0.10230342863004	B11	C1	1000	100	1000	PC1
506	26	0.0121985320483784	B11	C1	1000	100	10000	PC1
507	27	0.111600712121976	B11	C1	1000	1000	1000	PC1
508	28	0.0124299353683162	B11	C1	1000	1000	10000	PC1
509	29	0.112508136969133	B11	C1	1000	10000	1000	PC1
510	30	0.0125695217487013	B11	C1	1000	10000	10000	PC1
511	31	0.106012646399578	B11	C1	10000	100	1000	PC1
512	32	0.0111234889346525	B11	C1	10000	100	10000	PC1
513	33	0.0937089685066119	B11	C1	10000	1000	1000	PC1
514	34	0.0113882155542078	B11	C1	10000	1000	10000	PC1
515	35	0.093003492232883	B11	C1	10000	10000	1000	PC1
516	36	0.0112745998069116	B11	C1	10000	10000	10000	PC1
517	37	0.998231471897647	B11	C2	1000	100	1000	PC1
518	38	0.997321725831951	B11	C2	1000	100	10000	PC1
519	39	0.999773630591772	B11	C2	1000	1000	1000	PC1
520	40	0.999839703010974	B11	C2	1000	1000	10000	PC1
521	41	0.999817437828103	B11	C2	1000	10000	1000	PC1
522	42	0.999190544784275	B11	C2	1000	10000	10000	PC1
523	43	0.9997838034204	B11	C2	10000	100	1000	PC1
524	44	0.999985168916219	B11	C2	10000	100	10000	PC1
525	45	0.999992433376372	B11	C2	10000	1000	1000	PC1
526	46	0.999946179834143	B11	C2	10000	1000	10000	PC1
527	47	0.999988858810189	B11	C2	10000	10000	1000	PC1
528	48	0.999915375363713	B11	C2	10000	10000	10000	PC1
529	1	0.194653198818739	B12	C1	1000	100	1000	FGr
530	2	0.0244741677437936	B12	C1	1000	100	10000	FGr
531	3	0.105287487971527	B12	C1	1000	1000	1000	FGr
532	4	0.0128823462808182	B12	C1	1000	1000	10000	FGr
533	5	0.100745401907121	B12	C1	1000	10000	1000	FGr
534	6	0.0118135281125793	B12	C1	1000	10000	10000	FGr
535	7	0.167509706245112	B12	C1	10000	100	1000	FGr
536	8	0.0243366268920561	B12	C1	10000	100	10000	FGr
537	9	0.115411096870888	B12	C1	10000	1000	1000	FGr
538	10	0.0127581867630167	B12	C1	10000	1000	10000	FGr
539	11	0.106534790560027	B12	C1	10000	10000	1000	FGr
540	12	0.0114392921281937	B12	C1	10000	10000	10000	FGr
541	13	0.99997706195556	B12	C2	1000	100	1000	FGr
542	14	0.999853505027405	B12	C2	1000	100	10000	FGr
543	15	0.999550306593451	B12	C2	1000	1000	1000	FGr
544	16	0.997668942951103	B12	C2	1000	1000	10000	FGr
545	17	0.998669410375147	B12	C2	1000	10000	1000	FGr
546	18	0.999456999771399	B12	C2	1000	10000	10000	FGr
547	19	0.999978809341793	B12	C2	10000	100	1000	FGr
548	20	0.999988949701404	B12	C2	10000	100	10000	FGr
549	21	0.999977826484708	B12	C2	10000	1000	1000	FGr
550	22	0.999521883040407	B12	C2	10000	1000	10000	FGr
551	23	0.999845024939495	B12	C2	10000	10000	1000	FGr
552	24	0.999996129433663	B12	C2	10000	10000	10000	FGr
553	25	0.108133581261888	B12	C1	1000	100	1000	PC1
554	26	0.0130085667928355	B12	C1	1000	100	10000	PC1
555	27	0.106635867197667	B12	C1	1000	1000	1000	PC1
556	28	0.0132088344482066	B12	C1	1000	1000	10000	PC1
557	29	0.112426570691961	B12	C1	1000	10000	1000	PC1
558	30	0.01287683442305	B12	C1	1000	10000	10000	PC1
559	31	0.0963404597016076	B12	C1	10000	100	1000	PC1
560	32	0.0115612105276999	B12	C1	10000	100	10000	PC1
561	33	0.106345475801645	B12	C1	10000	1000	1000	PC1
562	34	0.0116543759578116	B12	C1	10000	1000	10000	PC1
563	35	0.106780062664636	B12	C1	10000	10000	1000	PC1
564	36	0.0114432149781796	B12	C1	10000	10000	10000	PC1
565	37	0.998197708496815	B12	C2	1000	100	1000	PC1
566	38	0.999836065232224	B12	C2	1000	100	10000	PC1
567	39	0.999516082522255	B12	C2	1000	1000	1000	PC1
568	40	0.999989081838751	B12	C2	1000	1000	10000	PC1
569	41	0.999745456016157	B12	C2	1000	10000	1000	PC1
570	42	0.999306884089726	B12	C2	1000	10000	10000	PC1
571	43	0.999999939209794	B12	C2	10000	100	1000	PC1
572	44	0.999928101001637	B12	C2	10000	100	10000	PC1
573	45	0.999740503998959	B12	C2	10000	1000	1000	PC1
574	46	0.999865304661641	B12	C2	10000	1000	10000	PC1
575	47	0.999971393204672	B12	C2	10000	10000	1000	PC1
576	48	0.999953562773339	B12	C2	10000	10000	10000	PC1
577	1	0.20250385483694	B13	C1	1000	100	1000	FGr
578	2	0.0220944477582828	B13	C1	1000	100	10000	FGr
579	3	0.109944332040364	B13	C1	1000	1000	1000	FGr
580	4	0.0130575526925626	B13	C1	1000	1000	10000	FGr
581	5	0.0982372418425157	B13	C1	1000	10000	1000	FGr
582	6	0.0109909928225481	B13	C1	1000	10000	10000	FGr
583	7	0.190572570507331	B13	C1	10000	100	1000	FGr
584	8	0.022964351116479	B13	C1	10000	100	10000	FGr
585	9	0.110359091607812	B13	C1	10000	1000	1000	FGr
586	10	0.012517741304621	B13	C1	10000	1000	10000	FGr
587	11	0.0976163471918103	B13	C1	10000	10000	1000	FGr
588	12	0.0111312809317308	B13	C1	10000	10000	10000	FGr
589	13	0.999749998796518	B13	C2	1000	100	1000	FGr
590	14	0.999967612651962	B13	C2	1000	100	10000	FGr
591	15	0.99999324720055	B13	C2	1000	1000	1000	FGr
592	16	0.999149774912591	B13	C2	1000	1000	10000	FGr
593	17	0.999877154003105	B13	C2	1000	10000	1000	FGr
594	18	0.997666259222757	B13	C2	1000	10000	10000	FGr
595	19	0.999999305867608	B13	C2	10000	100	1000	FGr
596	20	0.999997329182063	B13	C2	10000	100	10000	FGr
597	21	0.999998058211765	B13	C2	10000	1000	1000	FGr
598	22	0.999986356545665	B13	C2	10000	1000	10000	FGr
599	23	0.999997338691277	B13	C2	10000	10000	1000	FGr
600	24	0.999812818330565	B13	C2	10000	10000	10000	FGr
601	25	0.117152067423177	B13	C1	1000	100	1000	PC1
602	26	0.0117788011107079	B13	C1	1000	100	10000	PC1
603	27	0.111886367891446	B13	C1	1000	1000	1000	PC1
604	28	0.012740060427094	B13	C1	1000	1000	10000	PC1
605	29	0.108792664900663	B13	C1	1000	10000	1000	PC1
606	30	0.0121737836746181	B13	C1	1000	10000	10000	PC1
607	31	0.103336454819355	B13	C1	10000	100	1000	PC1
608	32	0.0110500905710264	B13	C1	10000	100	10000	PC1
609	33	0.100794939429739	B13	C1	10000	1000	1000	PC1
610	34	0.011293079626948	B13	C1	10000	1000	10000	PC1
611	35	0.0974014804206769	B13	C1	10000	10000	1000	PC1
612	36	0.0111706226534483	B13	C1	10000	10000	10000	PC1
613	37	0.999054549065429	B13	C2	1000	100	1000	PC1
614	38	0.998600775118694	B13	C2	1000	100	10000	PC1
615	39	0.999984617134465	B13	C2	1000	1000	1000	PC1
616	40	0.99931070256188	B13	C2	1000	1000	10000	PC1
617	41	0.999716875265595	B13	C2	1000	10000	1000	PC1
618	42	0.997941476835734	B13	C2	1000	10000	10000	PC1
619	43	0.999909548332668	B13	C2	10000	100	1000	PC1
620	44	0.999507212227932	B13	C2	10000	100	10000	PC1
621	45	0.999992025740394	B13	C2	10000	1000	1000	PC1
622	46	0.999999998570855	B13	C2	10000	1000	10000	PC1
623	47	0.999737320340103	B13	C2	10000	10000	1000	PC1
624	48	0.999999986062864	B13	C2	10000	10000	10000	PC1
625	1	0.182000932078731	B14	C1	1000	100	1000	FGr
626	2	0.0241872013668432	B14	C1	1000	100	10000	FGr
627	3	0.105140987954208	B14	C1	1000	1000	1000	FGr
628	4	0.0123691081714474	B14	C1	1000	1000	10000	FGr
629	5	0.099380688769936	B14	C1	1000	10000	1000	FGr
630	6	0.0109317490636511	B14	C1	1000	10000	10000	FGr
631	7	0.203440581444847	B14	C1	10000	100	1000	FGr
632	8	0.023384242054364	B14	C1	10000	100	10000	FGr
633	9	0.106985119318809	B14	C1	10000	1000	1000	FGr
634	10	0.0125012624069869	B14	C1	10000	1000	10000	FGr
635	11	0.103303558284056	B14	C1	10000	10000	1000	FGr
636	12	0.0111401488227828	B14	C1	10000	10000	10000	FGr
637	13	0.999123699099627	B14	C2	1000	100	1000	FGr
638	14	0.997680139904927	B14	C2	1000	100	10000	FGr
639	15	0.999930359213986	B14	C2	1000	1000	1000	FGr
640	16	0.999972458306235	B14	C2	1000	1000	10000	FGr
641	17	0.999625749390229	B14	C2	1000	10000	1000	FGr
642	18	0.999647974047365	B14	C2	1000	10000	10000	FGr
643	19	0.999988256776671	B14	C2	10000	100	1000	FGr
644	20	0.999845168889274	B14	C2	10000	100	10000	FGr
645	21	0.999521026231408	B14	C2	10000	1000	1000	FGr
646	22	0.999970000602323	B14	C2	10000	1000	10000	FGr
647	23	0.999832338227655	B14	C2	10000	10000	1000	FGr
648	24	0.999978897671023	B14	C2	10000	10000	10000	FGr
649	25	0.120735058253007	B14	C1	1000	100	1000	PC1
650	26	0.0125431439404644	B14	C1	1000	100	10000	PC1
651	27	0.104486757558649	B14	C1	1000	1000	1000	PC1
652	28	0.0119778612942385	B14	C1	1000	1000	10000	PC1
653	29	0.107250604786827	B14	C1	1000	10000	1000	PC1
654	30	0.0121186665158534	B14	C1	1000	10000	10000	PC1
655	31	0.1004639570555	B14	C1	10000	100	1000	PC1
656	32	0.0113292593721247	B14	C1	10000	100	10000	PC1
657	33	0.0992638008365697	B14	C1	10000	1000	1000	PC1
658	34	0.0111726556662699	B14	C1	10000	1000	10000	PC1
659	35	0.103363946143939	B14	C1	10000	10000	1000	PC1
660	36	0.0111305545869291	B14	C1	10000	10000	10000	PC1
661	37	0.999985215020783	B14	C2	1000	100	1000	PC1
662	38	0.998671923726859	B14	C2	1000	100	10000	PC1
663	39	0.99776156441456	B14	C2	1000	1000	1000	PC1
664	40	0.99775119459007	B14	C2	1000	1000	10000	PC1
665	41	0.997832357548352	B14	C2	1000	10000	1000	PC1
666	42	0.999810259393679	B14	C2	1000	10000	10000	PC1
667	43	0.999435350688444	B14	C2	10000	100	1000	PC1
668	44	0.999954799794083	B14	C2	10000	100	10000	PC1
669	45	0.999963973105676	B14	C2	10000	1000	1000	PC1
670	46	0.999965598755355	B14	C2	10000	1000	10000	PC1
671	47	0.999969126452789	B14	C2	10000	10000	1000	PC1
672	48	0.999826632500057	B14	C2	10000	10000	10000	PC1
673	1	0.189385404697044	B15	C1	1000	100	1000	FGr
674	2	0.0223010980472804	B15	C1	1000	100	10000	FGr
675	3	0.1107823509908	B15	C1	1000	1000	1000	FGr
676	4	0.0130181014872922	B15	C1	1000	1000	10000	FGr
677	5	0.103919142819586	B15	C1	1000	10000	1000	FGr
678	6	0.0107407232784497	B15	C1	1000	10000	10000	FGr
679	7	0.191889846551395	B15	C1	10000	100	1000	FGr
680	8	0.0239759123110102	B15	C1	10000	100	10000	FGr
681	9	0.110863558735302	B15	C1	10000	1000	1000	FGr
682	10	0.012189225160428	B15	C1	10000	1000	10000	FGr
683	11	0.105248355197802	B15	C1	10000	10000	1000	FGr
684	12	0.0111946513297597	B15	C1	10000	10000	10000	FGr
685	13	0.994763882107043	B15	C2	1000	100	1000	FGr
686	14	0.999953304426622	B15	C2	1000	100	10000	FGr
687	15	0.999884378850953	B15	C2	1000	1000	1000	FGr
688	16	0.99599201995468	B15	C2	1000	1000	10000	FGr
689	17	0.999816904814876	B15	C2	1000	10000	1000	FGr
690	18	0.999817480757856	B15	C2	1000	10000	10000	FGr
691	19	0.999987325177693	B15	C2	10000	100	1000	FGr
692	20	0.999901560729399	B15	C2	10000	100	10000	FGr
693	21	0.999929169445998	B15	C2	10000	1000	1000	FGr
694	22	0.999905371250544	B15	C2	10000	1000	10000	FGr
695	23	0.999903329231807	B15	C2	10000	10000	1000	FGr
696	24	0.999965581504104	B15	C2	10000	10000	10000	FGr
697	25	0.110332219159235	B15	C1	1000	100	1000	PC1
698	26	0.0119484700783248	B15	C1	1000	100	10000	PC1
699	27	0.108561245100862	B15	C1	1000	1000	1000	PC1
700	28	0.0132739022142977	B15	C1	1000	1000	10000	PC1
701	29	0.112732827328414	B15	C1	1000	10000	1000	PC1
702	30	0.0119112504550716	B15	C1	1000	10000	10000	PC1
703	31	0.101246528192898	B15	C1	10000	100	1000	PC1
704	32	0.0113239457182317	B15	C1	10000	100	10000	PC1
705	33	0.102073284389376	B15	C1	10000	1000	1000	PC1
706	34	0.0109960312706134	B15	C1	10000	1000	10000	PC1
707	35	0.105348977471505	B15	C1	10000	10000	1000	PC1
708	36	0.011177342941788	B15	C1	10000	10000	10000	PC1
709	37	0.999925585252422	B15	C2	1000	100	1000	PC1
710	38	0.999128201420178	B15	C2	1000	100	10000	PC1
711	39	0.998422838986503	B15	C2	1000	1000	1000	PC1
712	40	0.997610857921281	B15	C2	1000	1000	10000	PC1
713	41	0.999763261038815	B15	C2	1000	10000	1000	PC1
714	42	0.999677107799033	B15	C2	1000	10000	10000	PC1
715	43	0.999997702978676	B15	C2	10000	100	1000	PC1
716	44	0.999978758596153	B15	C2	10000	100	10000	PC1
717	45	0.999958451884098	B15	C2	10000	1000	1000	PC1
718	46	0.999929488737542	B15	C2	10000	1000	10000	PC1
719	47	0.999968958022179	B15	C2	10000	10000	1000	PC1
720	48	0.999999922295973	B15	C2	10000	10000	10000	PC1
721	1	0.207913434668458	B16	C1	1000	100	1000	FGr
722	2	0.02289511397369	B16	C1	1000	100	10000	FGr
723	3	0.106201614502595	B16	C1	1000	1000	1000	FGr
724	4	0.0124280811590494	B16	C1	1000	1000	10000	FGr
725	5	0.110817778715614	B16	C1	1000	10000	1000	FGr
726	6	0.0110556270209281	B16	C1	1000	10000	10000	FGr
727	7	0.17814331329882	B16	C1	10000	100	1000	FGr
728	8	0.0228542379444545	B16	C1	10000	100	10000	FGr
729	9	0.11852403923754	B16	C1	10000	1000	1000	FGr
730	10	0.0125313233879277	B16	C1	10000	1000	10000	FGr
731	11	0.102921077497722	B16	C1	10000	10000	1000	FGr
732	12	0.011057295110049	B16	C1	10000	10000	10000	FGr
733	13	0.999230817786332	B16	C2	1000	100	1000	FGr
734	14	0.999993311743172	B16	C2	1000	100	10000	FGr
735	15	0.998322198759335	B16	C2	1000	1000	1000	FGr
736	16	0.999985091555675	B16	C2	1000	1000	10000	FGr
737	17	0.999976080098105	B16	C2	1000	10000	1000	FGr
738	18	0.999231103157077	B16	C2	1000	10000	10000	FGr
739	19	0.999779661248573	B16	C2	10000	100	1000	FGr
740	20	0.999945898569807	B16	C2	10000	100	10000	FGr
741	21	0.999992000714872	B16	C2	10000	1000	1000	FGr
742	22	0.999998172901013	B16	C2	10000	1000	10000	FGr
743	23	0.999992173813876	B16	C2	10000	10000	1000	FGr
744	24	0.999890610377811	B16	C2	10000	10000	10000	FGr
745	25	0.103600147335348	B16	C1	1000	100	1000	PC1
746	26	0.0116086879460876	B16	C1	1000	100	10000	PC1
747	27	0.105573049939432	B16	C1	1000	1000	1000	PC1
748	28	0.0123296056104649	B16	C1	1000	1000	10000	PC1
749	29	0.122165584663708	B16	C1	1000	10000	1000	PC1
750	30	0.0123145412670943	B16	C1	1000	10000	10000	PC1
751	31	0.0997097107052498	B16	C1	10000	100	1000	PC1
752	32	0.0112290561242769	B16	C1	10000	100	10000	PC1
753	33	0.109945002186163	B16	C1	10000	1000	1000	PC1
754	34	0.0113236973231108	B16	C1	10000	1000	10000	PC1
755	35	0.103019732078185	B16	C1	10000	10000	1000	PC1
756	36	0.0109889479414849	B16	C1	10000	10000	10000	PC1
757	37	0.998011657398593	B16	C2	1000	100	1000	PC1
758	38	0.999982621852168	B16	C2	1000	100	10000	PC1
759	39	0.999975300315857	B16	C2	1000	1000	1000	PC1
760	40	0.999516690789826	B16	C2	1000	1000	10000	PC1
761	41	0.995458801152127	B16	C2	1000	10000	1000	PC1
762	42	0.99947534084571	B16	C2	1000	10000	10000	PC1
763	43	0.9999884865848	B16	C2	10000	100	1000	PC1
764	44	0.999972823872084	B16	C2	10000	100	10000	PC1
765	45	0.999999937743477	B16	C2	10000	1000	1000	PC1
766	46	0.999859467559851	B16	C2	10000	1000	10000	PC1
767	47	0.999980232377699	B16	C2	10000	10000	1000	PC1
768	48	0.999995275643894	B16	C2	10000	10000	10000	PC1
769	1	0.178842342202453	B17	C1	1000	100	1000	FGr
770	2	0.0240777958040046	B17	C1	1000	100	10000	FGr
771	3	0.111858172690485	B17	C1	1000	1000	1000	FGr
772	4	0.0126042553623045	B17	C1	1000	1000	10000	FGr
773	5	0.111146913968313	B17	C1	1000	10000	1000	FGr
774	6	0.0111337163528881	B17	C1	1000	10000	10000	FGr
775	7	0.179328070157003	B17	C1	10000	100	1000	FGr
776	8	0.0239502256522253	B17	C1	10000	100	10000	FGr
777	9	0.107752327731299	B17	C1	10000	1000	1000	FGr
778	10	0.0120905428201433	B17	C1	10000	1000	10000	FGr
779	11	0.101950170055521	B17	C1	10000	10000	1000	FGr
780	12	0.0111276678855539	B17	C1	10000	10000	10000	FGr
781	13	0.999708218075986	B17	C2	1000	100	1000	FGr
782	14	0.99932285266179	B17	C2	1000	100	10000	FGr
783	15	0.999883423705043	B17	C2	1000	1000	1000	FGr
784	16	0.999971688828543	B17	C2	1000	1000	10000	FGr
785	17	0.99963249263474	B17	C2	1000	10000	1000	FGr
786	18	0.998564913155983	B17	C2	1000	10000	10000	FGr
787	19	0.999999975506641	B17	C2	10000	100	1000	FGr
788	20	0.999994222166536	B17	C2	10000	100	10000	FGr
789	21	0.999999415258966	B17	C2	10000	1000	1000	FGr
790	22	0.999993525975335	B17	C2	10000	1000	10000	FGr
791	23	0.999975867257333	B17	C2	10000	10000	1000	FGr
792	24	0.999984087070813	B17	C2	10000	10000	10000	FGr
793	25	0.114507786830988	B17	C1	1000	100	1000	PC1
794	26	0.0125738284534968	B17	C1	1000	100	10000	PC1
795	27	0.115429764893823	B17	C1	1000	1000	1000	PC1
796	28	0.0125259284856557	B17	C1	1000	1000	10000	PC1
797	29	0.121396651276752	B17	C1	1000	10000	1000	PC1
798	30	0.0120750631807302	B17	C1	1000	10000	10000	PC1
799	31	0.100379150241511	B17	C1	10000	100	1000	PC1
800	32	0.0113956543186445	B17	C1	10000	100	10000	PC1
801	33	0.0984835278788448	B17	C1	10000	1000	1000	PC1
802	34	0.0110391921198654	B17	C1	10000	1000	10000	PC1
803	35	0.101835342945365	B17	C1	10000	10000	1000	PC1
804	36	0.0111436635742787	B17	C1	10000	10000	10000	PC1
805	37	0.999358302107621	B17	C2	1000	100	1000	PC1
806	38	0.999672592556538	B17	C2	1000	100	10000	PC1
807	39	0.999923301619517	B17	C2	1000	1000	1000	PC1
808	40	0.999999981230412	B17	C2	1000	1000	10000	PC1
809	41	0.999946408770507	B17	C2	1000	10000	1000	PC1
810	42	0.999872079033094	B17	C2	1000	10000	10000	PC1
811	43	0.99997799360137	B17	C2	10000	100	1000	PC1
812	44	0.999973383886094	B17	C2	10000	100	10000	PC1
813	45	0.999828555598105	B17	C2	10000	1000	1000	PC1
814	46	0.999989336698838	B17	C2	10000	1000	10000	PC1
815	47	0.999975268234414	B17	C2	10000	10000	1000	PC1
816	48	0.999970811668258	B17	C2	10000	10000	10000	PC1
817	1	0.224864777848414	B18	C1	1000	100	1000	FGr
818	2	0.023024977889232	B18	C1	1000	100	10000	FGr
819	3	0.110973043321385	B18	C1	1000	1000	1000	FGr
820	4	0.0119191336961221	B18	C1	1000	1000	10000	FGr
821	5	0.0907269918425306	B18	C1	1000	10000	1000	FGr
822	6	0.0113454575591425	B18	C1	1000	10000	10000	FGr
823	7	0.187054486924484	B18	C1	10000	100	1000	FGr
824	8	0.0229019634090538	B18	C1	10000	100	10000	FGr
825	9	0.109963100078328	B18	C1	10000	1000	1000	FGr
826	10	0.0127154472169737	B18	C1	10000	1000	10000	FGr
827	11	0.0999129661650258	B18	C1	10000	10000	1000	FGr
828	12	0.01109945375413	B18	C1	10000	10000	10000	FGr
829	13	0.997646535523043	B18	C2	1000	100	1000	FGr
830	14	0.99999776959145	B18	C2	1000	100	10000	FGr
831	15	0.999995415691972	B18	C2	1000	1000	1000	FGr
832	16	0.997352102476877	B18	C2	1000	1000	10000	FGr
833	17	0.998756880115018	B18	C2	1000	10000	1000	FGr
834	18	0.998232659220663	B18	C2	1000	10000	10000	FGr
835	19	0.999878938461164	B18	C2	10000	100	1000	FGr
836	20	0.999986011267315	B18	C2	10000	100	10000	FGr
837	21	0.999990595172572	B18	C2	10000	1000	1000	FGr
838	22	0.999962000035663	B18	C2	10000	1000	10000	FGr
839	23	0.999992071080908	B18	C2	10000	10000	1000	FGr
840	24	0.99982670444425	B18	C2	10000	10000	10000	FGr
841	25	0.121254235041139	B18	C1	1000	100	1000	PC1
842	26	0.0118912895839717	B18	C1	1000	100	10000	PC1
843	27	0.112945163756874	B18	C1	1000	1000	1000	PC1
844	28	0.0121693011741346	B18	C1	1000	1000	10000	PC1
845	29	0.100062204768447	B18	C1	1000	10000	1000	PC1
846	30	0.0130558104994036	B18	C1	1000	10000	10000	PC1
847	31	0.10030854075424	B18	C1	10000	100	1000	PC1
848	32	0.0111250280120252	B18	C1	10000	100	10000	PC1
849	33	0.10064282890048	B18	C1	10000	1000	1000	PC1
850	34	0.011648050513496	B18	C1	10000	1000	10000	PC1
851	35	0.100036798318378	B18	C1	10000	10000	1000	PC1
852	36	0.0111057978733594	B18	C1	10000	10000	10000	PC1
853	37	0.99927606083445	B18	C2	1000	100	1000	PC1
854	38	0.99999444440372	B18	C2	1000	100	10000	PC1
855	39	0.999585606728034	B18	C2	1000	1000	1000	PC1
856	40	0.999996752312581	B18	C2	1000	1000	10000	PC1
857	41	0.99999999867959	B18	C2	1000	10000	1000	PC1
858	42	0.999829941141681	B18	C2	1000	10000	10000	PC1
859	43	0.999999975568836	B18	C2	10000	100	1000	PC1
860	44	0.999992747543364	B18	C2	10000	100	10000	PC1
861	45	0.9998750204287	B18	C2	10000	1000	1000	PC1
862	46	0.999910851096079	B18	C2	10000	1000	10000	PC1
863	47	0.999969805358018	B18	C2	10000	10000	1000	PC1
864	48	0.999865055620953	B18	C2	10000	10000	10000	PC1
865	1	0.225109059994693	B19	C1	1000	100	1000	FGr
866	2	0.0221219929531461	B19	C1	1000	100	10000	FGr
867	3	0.114133952001361	B19	C1	1000	1000	1000	FGr
868	4	0.0122875387349403	B19	C1	1000	1000	10000	FGr
869	5	0.098811748193387	B19	C1	1000	10000	1000	FGr
870	6	0.0108129044732375	B19	C1	1000	10000	10000	FGr
871	7	0.169969386586101	B19	C1	10000	100	1000	FGr
872	8	0.0232587308751464	B19	C1	10000	100	10000	FGr
873	9	0.10905650746608	B19	C1	10000	1000	1000	FGr
874	10	0.0123412048239382	B19	C1	10000	1000	10000	FGr
875	11	0.101752436624249	B19	C1	10000	10000	1000	FGr
876	12	0.0113730734868791	B19	C1	10000	10000	10000	FGr
877	13	0.999656162715247	B19	C2	1000	100	1000	FGr
878	14	0.999539360079348	B19	C2	1000	100	10000	FGr
879	15	0.999674809715444	B19	C2	1000	1000	1000	FGr
880	16	0.999994590188844	B19	C2	1000	1000	10000	FGr
881	17	0.999009121131394	B19	C2	1000	10000	1000	FGr
882	18	0.993460390802132	B19	C2	1000	10000	10000	FGr
883	19	0.999913850019057	B19	C2	10000	100	1000	FGr
884	20	0.999980586387478	B19	C2	10000	100	10000	FGr
885	21	0.99999974635646	B19	C2	10000	1000	1000	FGr
886	22	0.999944099033741	B19	C2	10000	1000	10000	FGr
887	23	0.999670786708737	B19	C2	10000	10000	1000	FGr
888	24	0.999946612621747	B19	C2	10000	10000	10000	FGr
889	25	0.124539321446574	B19	C1	1000	100	1000	PC1
890	26	0.011891778448075	B19	C1	1000	100	10000	PC1
891	27	0.121611910882438	B19	C1	1000	1000	1000	PC1
892	28	0.0120459980741198	B19	C1	1000	1000	10000	PC1
893	29	0.110089482122925	B19	C1	1000	10000	1000	PC1
894	30	0.0118033630117902	B19	C1	1000	10000	10000	PC1
895	31	0.0949466722307554	B19	C1	10000	100	1000	PC1
896	32	0.0112730214246289	B19	C1	10000	100	10000	PC1
897	33	0.100453696454884	B19	C1	10000	1000	1000	PC1
898	34	0.0112555005929381	B19	C1	10000	1000	10000	PC1
899	35	0.101806174037733	B19	C1	10000	10000	1000	PC1
