	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
93	93	0.00621730427683509	-0.00990890629000001	0	0.436	0.63	0.00621730427683509	-0.00990890629000001	1	10000	B1	C1	10000	10000	0	0.5	300	0.1
94	94	0.00799048206852001	0.002881402455	0	0.318	0.909	0.00799048206852001	0.002881402455	FGr	10000	B1	C1	10000	10000	0	0.5	300	0.1
95	95	0.04799047383865	0.275602407805001	0	0	0	0.04799047383865	0.275602407805001	NoCorrection	10000	B1	C1	10000	10000	0	0.5	300	0.1
96	96	0.00690167238969001	-0.00709004037500001	0	0.387	0.735	0.00690167238969001	-0.00709004037500001	ID	10000	B1	C1	10000	10000	0	0.5	300	0.1
97	97	-0.011382107405	0.0521963919999999	0	0.704	0.275	-0.011382107405	0.0521963919999999	1	1000	B1	C2	1000	100	0	0.5	300	0
98	98	-0.01195057837	0.0497425155000001	0	0.719	0.327	-0.01195057837	0.0497425155000001	FGr	1000	B1	C2	1000	100	0	0.5	300	0
99	99	-0.011528467115	0.0499449905	0	0.719	0.309	-0.011528467115	0.0499449905	NoCorrection	1000	B1	C2	1000	100	0	0.5	300	0
100	100	-0.0114312781	0.0474304499999999	0	0.723	0.332	-0.0114312781	0.0474304499999999	ID	1000	B1	C2	1000	100	0	0.5	300	0
101	101	0.018367604865	0.0202036955	0	0.466	0.619	0.018367604865	0.0202036955	1	1000	B1	C2	1000	100	0	0.5	300	0.1
102	102	0.01858938246	0.0215750939999999	0	0.47	0.594	0.01858938246	0.0215750939999999	FGr	1000	B1	C2	1000	100	0	0.5	300	0.1
103	103	0.018244192835	0.0174826525	0	0.46	0.711	0.018244192835	0.0174826525	NoCorrection	1000	B1	C2	1000	100	0	0.5	300	0.1
104	104	0.01805870454	0.0146569585000001	0	0.483	0.736	0.01805870454	0.0146569585000001	ID	1000	B1	C2	1000	100	0	0.5	300	0.1
105	105	-0.02819212563	-0.136764926	0	0.297	0.088	-0.02819212563	-0.136764926	1	10000	B1	C2	1000	100	0	0.5	300	0
106	106	-0.026028924645	-0.1546729525	0	0.33	0.032	-0.026028924645	-0.1546729525	FGr	10000	B1	C2	1000	100	0	0.5	300	0
107	107	-0.02748006055	-0.1508414115	0	0.289	0.058	-0.02748006055	-0.1508414115	NoCorrection	10000	B1	C2	1000	100	0	0.5	300	0
108	108	-0.0276357206	-0.147750757	0	0.271	0.044	-0.0276357206	-0.147750757	ID	10000	B1	C2	1000	100	0	0.5	300	0
109	109	0.0125065949	-0.09227588	0	0.675	0.215	0.0125065949	-0.09227588	1	10000	B1	C2	1000	100	0	0.5	300	0.1
110	110	0.01273077445	-0.070622115	0	0.631	0.363	0.01273077445	-0.070622115	FGr	10000	B1	C2	1000	100	0	0.5	300	0.1
111	111	0.01213955852	-0.09944881	0	0.67	0.161	0.01213955852	-0.09944881	NoCorrection	10000	B1	C2	1000	100	0	0.5	300	0.1
112	112	0.00895714613500002	-0.086980635	0	0.786	0.25	0.00895714613500002	-0.086980635	ID	10000	B1	C2	1000	100	0	0.5	300	0.1
113	113	0.0139833499729999	-0.0024447441	0	0.109	0.9	0.0139833499729999	-0.0024447441	1	1000	B1	C2	1000	1000	0	0.5	300	0
114	114	0.0138531566010001	-0.00338731604999991	0	0.135	0.812	0.0138531566010001	-0.00338731604999991	FGr	1000	B1	C2	1000	1000	0	0.5	300	0
115	115	0.0139259472340001	-0.0016679709000001	0	0.128	0.904	0.0139259472340001	-0.0016679709000001	NoCorrection	1000	B1	C2	1000	1000	0	0.5	300	0
116	116	0.0139395794540001	-0.00166898600000004	0	0.116	0.896	0.0139395794540001	-0.00166898600000004	ID	1000	B1	C2	1000	1000	0	0.5	300	0
117	117	-0.00243334471400002	-0.0063169015500001	0	0.754	0.639	-0.00243334471400002	-0.0063169015500001	1	1000	B1	C2	1000	1000	0	0.5	300	0.1
118	118	-0.00257612451100026	-0.0100824062999999	0	0.773	0.472	-0.00257612451100026	-0.0100824062999999	FGr	1000	B1	C2	1000	1000	0	0.5	300	0.1
119	119	-0.00277327109150029	-0.00857275190000018	0	0.723	0.519	-0.00277327109150029	-0.00857275190000018	NoCorrection	1000	B1	C2	1000	1000	0	0.5	300	0.1
120	120	-0.00292268638950007	-0.01210692515	0	0.7	0.384	-0.00292268638950007	-0.01210692515	ID	1000	B1	C2	1000	1000	0	0.5	300	0.1
121	121	-0.00059898128449999	0.0117013918000008	0	0.951	0.616	-0.00059898128449999	0.0117013918000008	1	10000	B1	C2	1000	1000	0	0.5	300	0
122	122	-0.000675544658999988	0.0127922534500004	0	0.963	0.58	-0.000675544658999988	0.0127922534500004	FGr	10000	B1	C2	1000	1000	0	0.5	300	0
123	123	-0.000527135573999992	0.0113099753999992	0	0.963	0.626	-0.000527135573999992	0.0113099753999992	NoCorrection	10000	B1	C2	1000	1000	0	0.5	300	0
124	124	-0.000656828849999984	0.0145675749000002	0	0.962	0.524	-0.000656828849999984	0.0145675749000002	ID	10000	B1	C2	1000	1000	0	0.5	300	0
125	125	0.00259244977249997	-0.0254805425000003	0	0.826	0.277	0.00259244977249997	-0.0254805425000003	1	10000	B1	C2	1000	1000	0	0.5	300	0.1
126	126	0.00179265752350013	-0.0300444069999998	0	0.88	0.221	0.00179265752350013	-0.0300444069999998	FGr	10000	B1	C2	1000	1000	0	0.5	300	0.1
127	127	0.00173121215399999	-0.0269279709999997	0	0.877	0.273	0.00173121215399999	-0.0269279709999997	NoCorrection	10000	B1	C2	1000	1000	0	0.5	300	0.1
128	128	0.00140467802749993	-0.0422850949999998	0	0.893	0.086	0.00140467802749993	-0.0422850949999998	ID	10000	B1	C2	1000	1000	0	0.5	300	0.1
129	129	0.00344310116205003	0.00182885176500001	0	0.3	0.672	0.00344310116205003	0.00182885176500001	1	1000	B1	C2	1000	10000	0	0.5	300	0
130	130	0.00338563743519999	0.00105521860999977	0	0.296	0.815	0.00338563743519999	0.00105521860999977	FGr	1000	B1	C2	1000	10000	0	0.5	300	0
131	131	0.0034039603263349	0.000619038384999995	0	0.307	0.885	0.0034039603263349	0.000619038384999995	NoCorrection	1000	B1	C2	1000	10000	0	0.5	300	0
132	132	0.00330167364049034	0.000728111340000188	0	0.295	0.898	0.00330167364049034	0.000728111340000188	ID	1000	B1	C2	1000	10000	0	0.5	300	0
133	133	-0.00342728370783025	-0.00564503324000037	0	0.193	0.169	-0.00342728370783025	-0.00564503324000037	1	1000	B1	C2	1000	10000	0	0.5	300	0.1
134	134	-0.00338507685908014	-0.00422662729499902	0	0.191	0.306	-0.00338507685908014	-0.00422662729499902	FGr	1000	B1	C2	1000	10000	0	0.5	300	0.1
135	135	-0.00336859874955036	-0.00416863063500003	0	0.202	0.322	-0.00336859874955036	-0.00416863063500003	NoCorrection	1000	B1	C2	1000	10000	0	0.5	300	0.1
136	136	-0.003084353195901	-0.0046271330449998	0	0.254	0.25	-0.003084353195901	-0.0046271330449998	ID	1000	B1	C2	1000	10000	0	0.5	300	0.1
137	137	-0.00167037345560008	-0.00569372968500061	0	0.545	0.387	-0.00167037345560008	-0.00569372968500061	1	10000	B1	C2	1000	10000	0	0.5	300	0
138	138	-0.00112465795055001	-0.00524211875500063	0	0.699	0.453	-0.00112465795055001	-0.00524211875500063	FGr	10000	B1	C2	1000	10000	0	0.5	300	0
139	139	-0.00126888904484998	-0.00515558642499994	0	0.66	0.453	-0.00126888904484998	-0.00515558642499994	NoCorrection	10000	B1	C2	1000	10000	0	0.5	300	0
