	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
58	26	-0.00315243784665001	0.00180170308500069	0	0.677	0.948	-0.00315243784665001	0.00180170308500069	FGr	10000	B2	C1	10000	10000	0	0.5	300	1
59	27	0.6161807550538	3.80370250435	0	0	0	0.6161807550538	3.80370250435	NoCorrection	10000	B2	C1	10000	10000	0	0.5	300	1
60	28	-0.00965766632137013	-0.0306751681100001	0	0.189	0.121	-0.00965766632137013	-0.0306751681100001	ID	10000	B2	C1	10000	10000	0	0.5	300	1
61	29	-0.0046337543247201	0.0116613731649997	0	0.59	0.566	-0.0046337543247201	0.0116613731649997	1	10000	B2	C1	10000	10000	0	0.5	300	5
62	30	0.032741536190499	0.263818954875	0	0	0	0.032741536190499	0.263818954875	FGr	10000	B2	C1	10000	10000	0	0.5	300	5
63	31	3.05909130751501	18.62986422325	0	0	0	3.05909130751501	18.62986422325	NoCorrection	10000	B2	C1	10000	10000	0	0.5	300	5
64	32	-0.00197946894359995	0.0388605183850003	0	0.818	0.066	-0.00197946894359995	0.0388605183850003	ID	10000	B2	C1	10000	10000	0	0.5	300	5
65	1	0.00966246836425013	0.00925348649000006	0	0.271	0.494	0.00966246836425013	0.00925348649000006	1	1000	B3	C1	10000	10000	0	0.5	300	0
66	2	0.0113271973065152	0.012298925005	0	0.177	0.381	0.0113271973065152	0.012298925005	FGr	1000	B3	C1	10000	10000	0	0.5	300	0
67	3	0.0029019295562135	-0.00813217255000003	0	0.729	0.538	0.0029019295562135	-0.00813217255000003	NoCorrection	1000	B3	C1	10000	10000	0	0.5	300	0
68	4	0.0123948597446001	0.0132911978050001	0	0.151	0.341	0.0123948597446001	0.0132911978050001	ID	1000	B3	C1	10000	10000	0	0.5	300	0
69	5	0.0179427112848251	-0.00153874464500008	0	0.027	0.891	0.0179427112848251	-0.00153874464500008	1	1000	B3	C1	10000	10000	0	0.5	300	0.5
70	6	0.0485168235508499	0.0769557029349998	0	0	0	0.0485168235508499	0.0769557029349998	FGr	1000	B3	C1	10000	10000	0	0.5	300	0.5
71	7	0.339569849395801	0.820514526900001	0	0	0	0.339569849395801	0.820514526900001	NoCorrection	1000	B3	C1	10000	10000	0	0.5	300	0.5
72	8	0.0179604924189001	-0.00020899703499996	0	0.032	0.987	0.0179604924189001	-0.00020899703499996	ID	1000	B3	C1	10000	10000	0	0.5	300	0.5
73	9	0.00997700477074999	-0.00102224231999994	0	0.267	0.945	0.00997700477074999	-0.00102224231999994	1	1000	B3	C1	10000	10000	0	0.5	300	1
74	10	0.0830051751848101	0.18942300943	0	0	0	0.0830051751848101	0.18942300943	FGr	1000	B3	C1	10000	10000	0	0.5	300	1
75	11	0.666364751030998	1.666616133565	0	0	0	0.666364751030998	1.666616133565	NoCorrection	1000	B3	C1	10000	10000	0	0.5	300	1
76	12	0.0127074832394	0.00820223844499998	0	0.122	0.57	0.0127074832394	0.00820223844499998	ID	1000	B3	C1	10000	10000	0	0.5	300	1
77	13	0.024150811413	0.01190856346	0	0.048	0.545	0.024150811413	0.01190856346	1	1000	B3	C1	10000	10000	0	0.5	300	5
78	14	0.35890066918481	0.874442651739999	0	0	0	0.35890066918481	0.874442651739999	FGr	1000	B3	C1	10000	10000	0	0.5	300	5
79	15	3.258981195139	8.1962757928	0	0	0	3.258981195139	8.1962757928	NoCorrection	1000	B3	C1	10000	10000	0	0.5	300	5
80	16	0.01243347715348	-0.0102159206600001	0	0.12	0.469	0.01243347715348	-0.0102159206600001	ID	1000	B3	C1	10000	10000	0	0.5	300	5
81	17	0.00479116336460001	0.0177569826	0	0.559	0.374	0.00479116336460001	0.0177569826	1	10000	B3	C1	10000	10000	0	0.5	300	0
82	18	0.00465007425315004	0.0176704537900006	0	0.581	0.402	0.00465007425315004	0.0176704537900006	FGr	10000	B3	C1	10000	10000	0	0.5	300	0
83	19	-0.0203387017331	-0.137062902385	0	0.017	0	-0.0203387017331	-0.137062902385	NoCorrection	10000	B3	C1	10000	10000	0	0.5	300	0
84	20	0.00714961134475002	0.0367478573150001	0	0.386	0.058	0.00714961134475002	0.0367478573150001	ID	10000	B3	C1	10000	10000	0	0.5	300	0
85	21	0.00824764264048152	0.00732811611000005	0	0.338	0.733	0.00824764264048152	0.00732811611000005	1	10000	B3	C1	10000	10000	0	0.5	300	0.5
86	22	0.0146707152992796	0.04220855861	0	0.085	0.05	0.0146707152992796	0.04220855861	FGr	10000	B3	C1	10000	10000	0	0.5	300	0.5
87	23	0.350001480678499	1.77936333336	0	0	0	0.350001480678499	1.77936333336	NoCorrection	10000	B3	C1	10000	10000	0	0.5	300	0.5
88	24	0.01000578495715	0.0158519925049998	0	0.237	0.462	0.01000578495715	0.0158519925049998	ID	10000	B3	C1	10000	10000	0	0.5	300	0.5
89	25	0.00114659565001999	-0.015723293785	0	0.897	0.485	0.00114659565001999	-0.015723293785	1	10000	B3	C1	10000	10000	0	0.5	300	1
90	26	0.01155575124885	0.0417264468400001	0	0.229	0.069	0.01155575124885	0.0417264468400001	FGr	10000	B3	C1	10000	10000	0	0.5	300	1
91	27	0.7285756991101	3.77172423859999	0	0	0	0.7285756991101	3.77172423859999	NoCorrection	10000	B3	C1	10000	10000	0	0.5	300	1
92	28	0.00337308789999	-0.00515962677999991	0	0.71	0.819	0.00337308789999	-0.00515962677999991	ID	10000	B3	C1	10000	10000	0	0.5	300	1
93	29	-0.01031252591338	-0.00463035669499996	0	0.259	0.831	-0.01031252591338	-0.00463035669499996	1	10000	B3	C1	10000	10000	0	0.5	300	5
94	30	0.0358877762189999	0.27531299489	0	0.001	0	0.0358877762189999	0.27531299489	FGr	10000	B3	C1	10000	10000	0	0.5	300	5
95	31	3.643709673138	19.1629274142501	0	0	0	3.643709673138	19.1629274142501	NoCorrection	10000	B3	C1	10000	10000	0	0.5	300	5
96	32	-0.007982268583825	0.00754436613500005	0	0.34	0.725	-0.007982268583825	0.00754436613500005	ID	10000	B3	C1	10000	10000	0	0.5	300	5
97	1	-0.00622294313088	-0.00975248394000006	0	0.485	0.509	-0.00622294313088	-0.00975248394000006	1	1000	B4	C1	10000	10000	0	0.5	300	0
98	2	-0.00171573852305	0.00234916692499996	0	0.843	0.871	-0.00171573852305	0.00234916692499996	FGr	1000	B4	C1	10000	10000	0	0.5	300	0
99	3	-0.003658807929882	-0.00240080253499956	0	0.65	0.864	-0.003658807929882	-0.00240080253499956	NoCorrection	1000	B4	C1	10000	10000	0	0.5	300	0
100	4	-0.003966939428209	-0.00421762245000017	0	0.61	0.755	-0.003966939428209	-0.00421762245000017	ID	1000	B4	C1	10000	10000	0	0.5	300	0
