	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
3004	4	-0.01304668678315	-0.00368018527	-0.051910349611321	0.6	0.8	0.038863662828171	0.048230164341321	ID	10000	-0.499304967314157	-0.211158763039754	A51	C2	10000	10000	0.3	0.5	300	0
3005	5	-0.0141153077622001	-0.00420098886999992	-0.051910349611321	0.4	0.9	0.0377950418491209	0.047709360741321	1	10000	-0.804277485133457	-0.173871709471192	A51	C2	10000	10000	0.3	0.5	300	-0.1
3006	6	-0.0120652148769	-0.016451919155	-0.051910349611321	0.4	0.6	0.039845134734421	0.0354584304563209	FGr	10000	-0.711730879714053	-0.54220701840387	A51	C2	10000	10000	0.3	0.5	300	-0.1
3007	7	-0.01206079130294	-0.01930599102	-0.051910349611321	0.6	0.4	0.039849558308381	0.032604358591321	NoCorrection	10000	-0.545019826253699	-0.886857708583513	A51	C2	10000	10000	0.3	0.5	300	-0.1
3008	8	-0.01413162027545	-0.00422441293000012	-0.051910349611321	0.5	0.9	0.037778729335871	0.0476859366813209	ID	10000	-0.668533825422697	-0.195566723014172	A51	C2	10000	10000	0.3	0.5	300	-0.1
3009	9	-0.00393182619909974	-0.00678443114000016	-0.051910349611321	0.6	0.7	0.0479785234122212	0.0451259184713208	1	10000	-0.226610622586332	-0.248879366685011	A51	C2	10000	10000	0.3	0.5	300	0.1
3010	10	-0.00480520743169988	-0.00573166481000007	-0.051910349611321	0.7	1	0.0471051421796211	0.0461786848013209	FGr	10000	-0.296006843943495	-0.272325316540488	A51	C2	10000	10000	0.3	0.5	300	0.1
3011	11	-0.0048083533866	-0.004797900545	-0.051910349611321	0.8	0.7	0.047101996224721	0.047112449066321	NoCorrection	10000	-0.300505127325201	-0.214221580450796	A51	C2	10000	10000	0.3	0.5	300	0.1
3012	12	-0.00390713200759987	-0.0104493397299999	-0.051910349611321	0.9	0.4	0.0480032176037211	0.0414610098813211	ID	10000	-0.377191078289133	-0.797448478972943	A51	C2	10000	10000	0.3	0.5	300	0.1
3013	13	0.0186070281383	0.0114260409150002	-0.0121003394994174	0.5	0.6	0.0307073676377174	0.0235263804144176	1	10000	0.926428946833278	0.53455551799569	A51	C2	10000	10000	0.3	0.53	300	0
3014	14	0.01763750095617	0.01663283836	-0.0121003394994174	0.3	0.3	0.0297378404555874	0.0287331778594174	FGr	10000	0.829617177035809	0.908598487305408	A51	C2	10000	10000	0.3	0.53	300	0
3015	15	0.01762706847828	0.01663328536	-0.0121003394994174	0.6	0.5	0.0297274079776974	0.0287336248594174	NoCorrection	10000	0.735434598533439	0.58439421727789	A51	C2	10000	10000	0.3	0.53	300	0
3016	16	0.0186613797675501	0.0102792818900001	-0.0121003394994174	0.3	0.8	0.0307617192669676	0.0223796213894176	ID	10000	0.931454628610938	0.429214855638676	A51	C2	10000	10000	0.3	0.53	300	0
3017	17	0.0234604763531197	0.0292527606749997	-0.0121003394994174	0.2	0.3	0.0355608158525371	0.0413531001744171	1	10000	1.34266177234728	1.13320834271444	A51	C2	10000	10000	0.3	0.53	300	-0.1
3018	18	0.0233345347390547	0.0356959723800002	-0.0121003394994174	0.2	0.2	0.0354348742384722	0.0477963118794176	FGr	10000	1.07495757576495	1.41708675784799	A51	C2	10000	10000	0.3	0.53	300	-0.1
3019	19	0.0233222167896501	0.0353644798699998	-0.0121003394994174	0.3	0.1	0.0354225562890675	0.0474648193694172	NoCorrection	10000	0.864163300716053	1.58696442289797	A51	C2	10000	10000	0.3	0.53	300	-0.1
3020	20	0.0234017811113001	0.0318215956499998	-0.0121003394994174	0.2	0.2	0.0355021206107175	0.0439219351494172	ID	10000	1.29583000314772	1.29665408959495	A51	C2	10000	10000	0.3	0.53	300	-0.1
3021	21	0.0325435461023501	0.0442020787650001	-0.0121003394994174	0.2	0.1	0.0446438856017676	0.0563024182644176	1	10000	1.39612106085037	2.09669954493065	A51	C2	10000	10000	0.3	0.53	300	0.1
3022	22	0.0309827644063399	0.0470011985249997	-0.0121003394994174	0.1	0	0.0430831039057573	0.0591015380244171	FGr	10000	1.35734902330434	2.26392932100733	A51	C2	10000	10000	0.3	0.53	300	0.1
3023	23	0.0309726553444502	0.0469984605550002	-0.0121003394994174	0	0	0.0430729948438676	0.0590988000544176	NoCorrection	10000	2.27922753632242	2.14355686677848	A51	C2	10000	10000	0.3	0.53	300	0.1
3024	24	0.0326947688957503	0.0442027571899998	-0.0121003394994174	0	0.3	0.0447951083951677	0.0563030966894173	ID	10000	2.04928277006085	1.28531308180218	A51	C2	10000	10000	0.3	0.53	300	0.1
3025	25	0.00496330286015059	-0.0046585940600002	0.00724977550191325	0.8	0.9	-0.00228647264176266	-0.0119083695619135	1	10000	0.238260667310271	-0.189277834537708	A51	C2	10000	10000	0.3	0.56	300	0
3026	26	0.00577711300999943	-0.0135671257349994	0.00724977550191325	0.9	0.4	-0.00147266249191382	-0.0208169012369126	FGr	10000	0.234154344971669	-0.693509591448029	A51	C2	10000	10000	0.3	0.56	300	0
3027	27	0.00591148136750006	-0.0132602306999999	0.00724977550191325	0.6	0.5	-0.0013382941344132	-0.0205100062019132	NoCorrection	10000	0.275410090796637	-0.689524939679407	A51	C2	10000	10000	0.3	0.56	300	0
3028	28	0.00497284249305027	-0.00449950238000038	0.00724977550191325	0.8	1	-0.00227693300886299	-0.0117492778819136	ID	10000	0.252631184717817	-0.166167552413391	A51	C2	10000	10000	0.3	0.56	300	0
3029	29	0.00505257685449989	-0.00522171602500015	0.00724977550191325	0.9	0.7	-0.00219719864741336	-0.0124714915269134	1	10000	0.186693831555559	-0.249969192862559	A51	C2	10000	10000	0.3	0.56	300	-0.1
3030	30	0.00832953833460055	-0.0293761628750002	0.00724977550191325	0.8	0	0.00107976283268729	-0.0366259383769134	FGr	10000	0.333166494473061	-1.789545199428	A51	C2	10000	10000	0.3	0.56	300	-0.1
3031	31	0.00826443801515049	-0.0298506880349988	0.00724977550191325	0.6	0.3	0.00101466251323723	-0.037100463536912	NoCorrection	10000	0.321060363366404	-1.00281566722134	A51	C2	10000	10000	0.3	0.56	300	-0.1
3032	32	0.00516022537349976	-0.00860896570500004	0.00724977550191325	0.8	0.8	-0.00208955012841349	-0.0158587412069133	ID	10000	0.229315211698592	-0.386968279143466	A51	C2	10000	10000	0.3	0.56	300	-0.1
3033	33	0.00867105953379938	-0.015765114765	0.00724977550191325	0.5	0.4	0.00142128403188612	-0.0230148902669132	1	10000	0.443826909778136	-0.971078157312295	A51	C2	10000	10000	0.3	0.56	300	0.1
3034	34	0.00714332012979977	0.00317815531000012	0.00724977550191325	0.8	0.8	-0.000106455372113485	-0.00407162019191313	FGr	10000	0.522724319127521	0.185596105144939	A51	C2	10000	10000	0.3	0.56	300	0.1
