	V1	error	rep	config	gwas_size	test_size	L	type
1253	29	0.99793688540041	A18	C2	10000	100	1000	FGr
1254	30	0.994132503713737	A18	C2	10000	100	10000	FGr
1255	31	0.996856349270801	A18	C2	10000	1000	300	FGr
1256	32	0.999677491113463	A18	C2	10000	1000	1000	FGr
1257	33	0.989373653871836	A18	C2	10000	1000	10000	FGr
1258	34	0.99997961128537	A18	C2	10000	10000	300	FGr
1259	35	0.99716892920141	A18	C2	10000	10000	1000	FGr
1260	36	0.999840490420348	A18	C2	10000	10000	10000	FGr
1261	37	0.349488360285345	A18	C1	1000	100	300	PC1
1262	38	0.132446087440675	A18	C1	1000	100	1000	PC1
1263	39	0.0128194304482203	A18	C1	1000	100	10000	PC1
1264	40	0.283450154530621	A18	C1	1000	1000	300	PC1
1265	41	0.101295445485413	A18	C1	1000	1000	1000	PC1
1266	42	0.0124676605356612	A18	C1	1000	1000	10000	PC1
1267	43	0.27221189279586	A18	C1	1000	10000	300	PC1
1268	44	0.119933540986619	A18	C1	1000	10000	1000	PC1
1269	45	0.0130557850342109	A18	C1	1000	10000	10000	PC1
1270	46	0.289383022902926	A18	C1	10000	100	300	PC1
1271	47	0.106283515807796	A18	C1	10000	100	1000	PC1
1272	48	0.0114009831590612	A18	C1	10000	100	10000	PC1
1273	49	0.286310040591436	A18	C1	10000	1000	300	PC1
1274	50	0.1118472299553	A18	C1	10000	1000	1000	PC1
1275	51	0.0115126161422153	A18	C1	10000	1000	10000	PC1
1276	52	0.273907172335981	A18	C1	10000	10000	300	PC1
1277	53	0.103541049605406	A18	C1	10000	10000	1000	PC1
1278	54	0.0112441719317785	A18	C1	10000	10000	10000	PC1
1279	55	0.643375777458382	A18	C2	1000	100	300	PC1
1280	56	0.228920733669499	A18	C2	1000	100	1000	PC1
1281	57	0.0274292444196562	A18	C2	1000	100	10000	PC1
1282	58	0.454578415847624	A18	C2	1000	1000	300	PC1
1283	59	0.223651294821042	A18	C2	1000	1000	1000	PC1
1284	60	0.0276871519603322	A18	C2	1000	1000	10000	PC1
1285	61	0.601971736015947	A18	C2	1000	10000	300	PC1
1286	62	0.242160767303399	A18	C2	1000	10000	1000	PC1
1287	63	0.0278982480135879	A18	C2	1000	10000	10000	PC1
1288	64	0.427626847371127	A18	C2	10000	100	300	PC1
1289	65	0.192192685165774	A18	C2	10000	100	1000	PC1
1290	66	0.0227833566103356	A18	C2	10000	100	10000	PC1
1291	67	0.479502210477448	A18	C2	10000	1000	300	PC1
1292	68	0.193889056587273	A18	C2	10000	1000	1000	PC1
1293	69	0.022363278979681	A18	C2	10000	1000	10000	PC1
1294	70	0.412234646858709	A18	C2	10000	10000	300	PC1
1295	71	0.194572928591952	A18	C2	10000	10000	1000	PC1
1296	72	0.0230775786281985	A18	C2	10000	10000	10000	PC1
1297	1	0.784727961938807	A19	C1	1000	100	300	FGr
1298	2	0.491566693252006	A19	C1	1000	100	1000	FGr
1299	3	0.0857728995628955	A19	C1	1000	100	10000	FGr
1300	4	0.58567760624599	A19	C1	1000	1000	300	FGr
1301	5	0.331377390343197	A19	C1	1000	1000	1000	FGr
1302	6	0.0488809875191194	A19	C1	1000	1000	10000	FGr
1303	7	0.652220009878917	A19	C1	1000	10000	300	FGr
1304	8	0.301588860814033	A19	C1	1000	10000	1000	FGr
1305	9	0.0444686794872747	A19	C1	1000	10000	10000	FGr
1306	10	0.782521895180684	A19	C1	10000	100	300	FGr
1307	11	0.398136753981494	A19	C1	10000	100	1000	FGr
1308	12	0.0900558580815627	A19	C1	10000	100	10000	FGr
1309	13	0.710602964318046	A19	C1	10000	1000	300	FGr
1310	14	0.34878358010498	A19	C1	10000	1000	1000	FGr
1311	15	0.0469433749282192	A19	C1	10000	1000	10000	FGr
1312	16	0.54597797708628	A19	C1	10000	10000	300	FGr
1313	17	0.336831499992357	A19	C1	10000	10000	1000	FGr
1314	18	0.0445530736170577	A19	C1	10000	10000	10000	FGr
1315	19	0.999665741640962	A19	C2	1000	100	300	FGr
1316	20	0.992284055517045	A19	C2	1000	100	1000	FGr
1317	21	0.995846956245583	A19	C2	1000	100	10000	FGr
1318	22	0.997764981199556	A19	C2	1000	1000	300	FGr
1319	23	0.999963960342933	A19	C2	1000	1000	1000	FGr
1320	24	0.999958608322286	A19	C2	1000	1000	10000	FGr
1321	25	0.974837394408586	A19	C2	1000	10000	300	FGr
1322	26	0.998748969848804	A19	C2	1000	10000	1000	FGr
1323	27	0.99515940997211	A19	C2	1000	10000	10000	FGr
1324	28	0.986923192173743	A19	C2	10000	100	300	FGr
1325	29	0.992120213411597	A19	C2	10000	100	1000	FGr
1326	30	0.999628652029841	A19	C2	10000	100	10000	FGr
1327	31	0.993681684793557	A19	C2	10000	1000	300	FGr
1328	32	0.999835912704869	A19	C2	10000	1000	1000	FGr
1329	33	0.994901563757739	A19	C2	10000	1000	10000	FGr
1330	34	0.998141069029957	A19	C2	10000	10000	300	FGr
1331	35	0.994307019324973	A19	C2	10000	10000	1000	FGr
1332	36	0.999478916795304	A19	C2	10000	10000	10000	FGr
1333	37	0.324147003626466	A19	C1	1000	100	300	PC1
1334	38	0.119908570616899	A19	C1	1000	100	1000	PC1
1335	39	0.0125366821126602	A19	C1	1000	100	10000	PC1
1336	40	0.307991751718412	A19	C1	1000	1000	300	PC1
1337	41	0.109301247319605	A19	C1	1000	1000	1000	PC1
1338	42	0.0127994986316223	A19	C1	1000	1000	10000	PC1
1339	43	0.328513577679928	A19	C1	1000	10000	300	PC1
1340	44	0.114645273026255	A19	C1	1000	10000	1000	PC1
1341	45	0.013056087360121	A19	C1	1000	10000	10000	PC1
1342	46	0.305424069025693	A19	C1	10000	100	300	PC1
1343	47	0.102968962928329	A19	C1	10000	100	1000	PC1
1344	48	0.011628966912405	A19	C1	10000	100	10000	PC1
1345	49	0.317968609279834	A19	C1	10000	1000	300	PC1
1346	50	0.104303773670809	A19	C1	10000	1000	1000	PC1
1347	51	0.0114644110227006	A19	C1	10000	1000	10000	PC1
1348	52	0.275453289948773	A19	C1	10000	10000	300	PC1
1349	53	0.106216075237738	A19	C1	10000	10000	1000	PC1
1350	54	0.0112960920487725	A19	C1	10000	10000	10000	PC1
1351	55	0.63287075272146	A19	C2	1000	100	300	PC1
1352	56	0.232512191043467	A19	C2	1000	100	1000	PC1
1353	57	0.0287744773980203	A19	C2	1000	100	10000	PC1
1354	58	0.503185810760548	A19	C2	1000	1000	300	PC1
1355	59	0.229393448356504	A19	C2	1000	1000	1000	PC1
1356	60	0.029069553160156	A19	C2	1000	1000	10000	PC1
1357	61	0.477051184258329	A19	C2	1000	10000	300	PC1
1358	62	0.233550543555936	A19	C2	1000	10000	1000	PC1
1359	63	0.0307248838760399	A19	C2	1000	10000	10000	PC1
1360	64	0.471841224441929	A19	C2	10000	100	300	PC1
1361	65	0.198336519555379	A19	C2	10000	100	1000	PC1
1362	66	0.0219932482333084	A19	C2	10000	100	10000	PC1
1363	67	0.442889715390281	A19	C2	10000	1000	300	PC1
1364	68	0.173001419576943	A19	C2	10000	1000	1000	PC1
1365	69	0.0222978542742054	A19	C2	10000	1000	10000	PC1
1366	70	0.417645153308305	A19	C2	10000	10000	300	PC1
1367	71	0.191479432371636	A19	C2	10000	10000	1000	PC1
1368	72	0.0217873005871337	A19	C2	10000	10000	10000	PC1
1369	1	0.767484857919845	A20	C1	1000	100	300	FGr
1370	2	0.54966857440518	A20	C1	1000	100	1000	FGr
1371	3	0.0905391587251936	A20	C1	1000	100	10000	FGr
1372	4	0.658713906348124	A20	C1	1000	1000	300	FGr
1373	5	0.322222671307481	A20	C1	1000	1000	1000	FGr
1374	6	0.0538882243648029	A20	C1	1000	1000	10000	FGr
1375	7	0.586495604861849	A20	C1	1000	10000	300	FGr
1376	8	0.320720123354916	A20	C1	1000	10000	1000	FGr
1377	9	0.0437006695720011	A20	C1	1000	10000	10000	FGr
1378	10	0.714853731976975	A20	C1	10000	100	300	FGr
1379	11	0.513115975587515	A20	C1	10000	100	1000	FGr
1380	12	0.0826869131384467	A20	C1	10000	100	10000	FGr
1381	13	0.64628994943642	A20	C1	10000	1000	300	FGr
1382	14	0.334592003678808	A20	C1	10000	1000	1000	FGr
1383	15	0.0499742034718538	A20	C1	10000	1000	10000	FGr
1384	16	0.613019322507491	A20	C1	10000	10000	300	FGr
1385	17	0.347525771811232	A20	C1	10000	10000	1000	FGr
1386	18	0.0449108933539524	A20	C1	10000	10000	10000	FGr
1387	19	0.991429800414675	A20	C2	1000	100	300	FGr
1388	20	0.998598590642465	A20	C2	1000	100	1000	FGr
1389	21	0.999423754605683	A20	C2	1000	100	10000	FGr
1390	22	0.998889720740996	A20	C2	1000	1000	300	FGr
1391	23	0.999999489799753	A20	C2	1000	1000	1000	FGr
1392	24	0.99938486069109	A20	C2	1000	1000	10000	FGr
1393	25	0.999409741683934	A20	C2	1000	10000	300	FGr
1394	26	0.999150897720972	A20	C2	1000	10000	1000	FGr
1395	27	0.998464839025037	A20	C2	1000	10000	10000	FGr
1396	28	0.999384625961811	A20	C2	10000	100	300	FGr
1397	29	0.99915193731765	A20	C2	10000	100	1000	FGr
1398	30	0.998364797497031	A20	C2	10000	100	10000	FGr
1399	31	0.999749972667552	A20	C2	10000	1000	300	FGr
1400	32	0.999158013150609	A20	C2	10000	1000	1000	FGr
1401	33	0.995519510874909	A20	C2	10000	1000	10000	FGr
1402	34	0.999823487585114	A20	C2	10000	10000	300	FGr
1403	35	0.999609134089098	A20	C2	10000	10000	1000	FGr
1404	36	0.998524413268785	A20	C2	10000	10000	10000	FGr
1405	37	0.303111208122996	A20	C1	1000	100	300	PC1
1406	38	0.125235011158037	A20	C1	1000	100	1000	PC1
1407	39	0.0127046867710446	A20	C1	1000	100	10000	PC1
1408	40	0.317998156957071	A20	C1	1000	1000	300	PC1
1409	41	0.109073904741096	A20	C1	1000	1000	1000	PC1
1410	42	0.0133722575824948	A20	C1	1000	1000	10000	PC1
1411	43	0.287735946619928	A20	C1	1000	10000	300	PC1
1412	44	0.104752922033241	A20	C1	1000	10000	1000	PC1
1413	45	0.0131030071748517	A20	C1	1000	10000	10000	PC1
1414	46	0.266942123733296	A20	C1	10000	100	300	PC1
1415	47	0.10071768161696	A20	C1	10000	100	1000	PC1
1416	48	0.0109329878650767	A20	C1	10000	100	10000	PC1
1417	49	0.269635240610032	A20	C1	10000	1000	300	PC1
1418	50	0.105202316803443	A20	C1	10000	1000	1000	PC1
1419	51	0.0114937774046732	A20	C1	10000	1000	10000	PC1
1420	52	0.268606883102859	A20	C1	10000	10000	300	PC1
1421	53	0.103566522814393	A20	C1	10000	10000	1000	PC1
1422	54	0.0113433926767618	A20	C1	10000	10000	10000	PC1
1423	55	0.513640228588975	A20	C2	1000	100	300	PC1
1424	56	0.210804421698398	A20	C2	1000	100	1000	PC1
1425	57	0.0260384352453997	A20	C2	1000	100	10000	PC1
1426	58	0.525135866818709	A20	C2	1000	1000	300	PC1
1427	59	0.21462777734565	A20	C2	1000	1000	1000	PC1
1428	60	0.0303792841320069	A20	C2	1000	1000	10000	PC1
1429	61	0.508912827274872	A20	C2	1000	10000	300	PC1
1430	62	0.231694769188177	A20	C2	1000	10000	1000	PC1
1431	63	0.0286214240854457	A20	C2	1000	10000	10000	PC1
1432	64	0.445764494473958	A20	C2	10000	100	300	PC1
1433	65	0.179022650758089	A20	C2	10000	100	1000	PC1
1434	66	0.0231192942639907	A20	C2	10000	100	10000	PC1
1435	67	0.411769465652535	A20	C2	10000	1000	300	PC1
1436	68	0.189718070013163	A20	C2	10000	1000	1000	PC1
1437	69	0.0229072033085839	A20	C2	10000	1000	10000	PC1
1438	70	0.434192603853762	A20	C2	10000	10000	300	PC1
1439	71	0.183130167338279	A20	C2	10000	10000	1000	PC1
1440	72	0.0231356491707656	A20	C2	10000	10000	10000	PC1
1441	1	0.624247171628691	A21	C1	1000	100	300	FGr
1442	2	0.443751360814141	A21	C1	1000	100	1000	FGr
1443	3	0.0768369259267151	A21	C1	1000	100	10000	FGr
1444	4	0.61877384481909	A21	C1	1000	1000	300	FGr
1445	5	0.315593738918355	A21	C1	1000	1000	1000	FGr
1446	6	0.0450918245175898	A21	C1	1000	1000	10000	FGr
1447	7	0.550079915170869	A21	C1	1000	10000	300	FGr
1448	8	0.283792171566215	A21	C1	1000	10000	1000	FGr
1449	9	0.0445888933455747	A21	C1	1000	10000	10000	FGr
1450	10	0.852208881420962	A21	C1	10000	100	300	FGr
1451	11	0.484007794786411	A21	C1	10000	100	1000	FGr
1452	12	0.0824547364564756	A21	C1	10000	100	10000	FGr
1453	13	0.600368544051104	A21	C1	10000	1000	300	FGr
1454	14	0.40349153054629	A21	C1	10000	1000	1000	FGr
1455	15	0.0483367541044783	A21	C1	10000	1000	10000	FGr
1456	16	0.607937541175448	A21	C1	10000	10000	300	FGr
1457	17	0.308737491910478	A21	C1	10000	10000	1000	FGr
1458	18	0.0442131837684931	A21	C1	10000	10000	10000	FGr
1459	19	0.999264031067803	A21	C2	1000	100	300	FGr
1460	20	0.996593578943256	A21	C2	1000	100	1000	FGr
1461	21	0.999874007478147	A21	C2	1000	100	10000	FGr
1462	22	0.992115681887996	A21	C2	1000	1000	300	FGr
1463	23	0.997134775820988	A21	C2	1000	1000	1000	FGr
1464	24	0.9893598948458	A21	C2	1000	1000	10000	FGr
1465	25	0.999784611394946	A21	C2	1000	10000	300	FGr
1466	26	0.999820893373744	A21	C2	1000	10000	1000	FGr
1467	27	0.998698804195956	A21	C2	1000	10000	10000	FGr
1468	28	0.981123987069203	A21	C2	10000	100	300	FGr
1469	29	0.991031597008436	A21	C2	10000	100	1000	FGr
1470	30	0.991425752730406	A21	C2	10000	100	10000	FGr
1471	31	0.982566954064207	A21	C2	10000	1000	300	FGr
1472	32	0.999561027433482	A21	C2	10000	1000	1000	FGr
1473	33	0.998835832652118	A21	C2	10000	1000	10000	FGr
1474	34	0.996466041614884	A21	C2	10000	10000	300	FGr
1475	35	0.996811791918607	A21	C2	10000	10000	1000	FGr
1476	36	0.999996366261644	A21	C2	10000	10000	10000	FGr
1477	37	0.299479295239629	A21	C1	1000	100	300	PC1
1478	38	0.107733304966098	A21	C1	1000	100	1000	PC1
1479	39	0.0114715129236483	A21	C1	1000	100	10000	PC1
1480	40	0.296200778321145	A21	C1	1000	1000	300	PC1
1481	41	0.118513733555222	A21	C1	1000	1000	1000	PC1
1482	42	0.0121447884101962	A21	C1	1000	1000	10000	PC1
1483	43	0.291770485778581	A21	C1	1000	10000	300	PC1
1484	44	0.10517655379746	A21	C1	1000	10000	1000	PC1
1485	45	0.0126159623109225	A21	C1	1000	10000	10000	PC1
1486	46	0.292079895666128	A21	C1	10000	100	300	PC1
1487	47	0.106518956074647	A21	C1	10000	100	1000	PC1
1488	48	0.0114624397091434	A21	C1	10000	100	10000	PC1
1489	49	0.26238754257048	A21	C1	10000	1000	300	PC1
1490	50	0.115137923486509	A21	C1	10000	1000	1000	PC1
1491	51	0.0115461678125444	A21	C1	10000	1000	10000	PC1
1492	52	0.296240439024494	A21	C1	10000	10000	300	PC1
1493	53	0.107653511974016	A21	C1	10000	10000	1000	PC1
1494	54	0.011404600142281	A21	C1	10000	10000	10000	PC1
1495	55	0.488954420036206	A21	C2	1000	100	300	PC1
1496	56	0.240651745319635	A21	C2	1000	100	1000	PC1
1497	57	0.0256947450300412	A21	C2	1000	100	10000	PC1
1498	58	0.588185066084517	A21	C2	1000	1000	300	PC1
1499	59	0.230305600193285	A21	C2	1000	1000	1000	PC1
1500	60	0.0281539933716218	A21	C2	1000	1000	10000	PC1
1501	61	0.560478350513982	A21	C2	1000	10000	300	PC1
1502	62	0.236756988906977	A21	C2	1000	10000	1000	PC1
1503	63	0.0271340941924749	A21	C2	1000	10000	10000	PC1
1504	64	0.44449081177388	A21	C2	10000	100	300	PC1
1505	65	0.19109056430258	A21	C2	10000	100	1000	PC1
1506	66	0.0226447871588961	A21	C2	10000	100	10000	PC1
1507	67	0.440565569378287	A21	C2	10000	1000	300	PC1
1508	68	0.192858349159608	A21	C2	10000	1000	1000	PC1
1509	69	0.0222563004485282	A21	C2	10000	1000	10000	PC1
1510	70	0.405152911478142	A21	C2	10000	10000	300	PC1
1511	71	0.197841740404752	A21	C2	10000	10000	1000	PC1
1512	72	0.0226696308475669	A21	C2	10000	10000	10000	PC1
1513	1	0.67603575047268	A22	C1	1000	100	300	FGr
1514	2	0.578639362248892	A22	C1	1000	100	1000	FGr
1515	3	0.0842790156446063	A22	C1	1000	100	10000	FGr
1516	4	0.654709881811145	A22	C1	1000	1000	300	FGr
1517	5	0.312948646818444	A22	C1	1000	1000	1000	FGr
1518	6	0.0497564175642586	A22	C1	1000	1000	10000	FGr
1519	7	0.581252072738161	A22	C1	1000	10000	300	FGr
1520	8	0.305831472639553	A22	C1	1000	10000	1000	FGr
1521	9	0.0457383821462939	A22	C1	1000	10000	10000	FGr
1522	10	0.818807238669616	A22	C1	10000	100	300	FGr
1523	11	0.508758407820695	A22	C1	10000	100	1000	FGr
1524	12	0.0916855811169157	A22	C1	10000	100	10000	FGr
1525	13	0.631941636774496	A22	C1	10000	1000	300	FGr
1526	14	0.389174607883698	A22	C1	10000	1000	1000	FGr
1527	15	0.0460105977972376	A22	C1	10000	1000	10000	FGr
1528	16	0.674454158743838	A22	C1	10000	10000	300	FGr
1529	17	0.289785165708685	A22	C1	10000	10000	1000	FGr
1530	18	0.0421989412945259	A22	C1	10000	10000	10000	FGr
1531	19	0.990618757018185	A22	C2	1000	100	300	FGr
1532	20	0.995242692555377	A22	C2	1000	100	1000	FGr
1533	21	0.999658047067673	A22	C2	1000	100	10000	FGr
1534	22	0.999237060522466	A22	C2	1000	1000	300	FGr
1535	23	0.982949221550814	A22	C2	1000	1000	1000	FGr
1536	24	0.987515798116353	A22	C2	1000	1000	10000	FGr
1537	25	0.99629263744707	A22	C2	1000	10000	300	FGr
1538	26	0.983042972595711	A22	C2	1000	10000	1000	FGr
1539	27	0.999891732714509	A22	C2	1000	10000	10000	FGr
1540	28	0.993291060253418	A22	C2	10000	100	300	FGr
1541	29	0.993434468128642	A22	C2	10000	100	1000	FGr
1542	30	0.990200108864461	A22	C2	10000	100	10000	FGr
1543	31	0.998909309008906	A22	C2	10000	1000	300	FGr
1544	32	0.996960190964568	A22	C2	10000	1000	1000	FGr
1545	33	0.999734578532725	A22	C2	10000	1000	10000	FGr
1546	34	0.99796314608554	A22	C2	10000	10000	300	FGr
1547	35	0.99550918078828	A22	C2	10000	10000	1000	FGr
1548	36	0.99650987378257	A22	C2	10000	10000	10000	FGr
1549	37	0.283340595163435	A22	C1	1000	100	300	PC1
1550	38	0.117380188390356	A22	C1	1000	100	1000	PC1
1551	39	0.0138490575495678	A22	C1	1000	100	10000	PC1
1552	40	0.282755073167624	A22	C1	1000	1000	300	PC1
1553	41	0.112587516791729	A22	C1	1000	1000	1000	PC1
1554	42	0.0127089315703799	A22	C1	1000	1000	10000	PC1
1555	43	0.318007151598973	A22	C1	1000	10000	300	PC1
1556	44	0.110730980595535	A22	C1	1000	10000	1000	PC1
1557	45	0.0124861850814436	A22	C1	1000	10000	10000	PC1
1558	46	0.289356385679917	A22	C1	10000	100	300	PC1
1559	47	0.098258888925421	A22	C1	10000	100	1000	PC1
1560	48	0.0111764245304798	A22	C1	10000	100	10000	PC1
1561	49	0.287209348188566	A22	C1	10000	1000	300	PC1
1562	50	0.108043341749849	A22	C1	10000	1000	1000	PC1
1563	51	0.01129381475053	A22	C1	10000	1000	10000	PC1
1564	52	0.305778970510921	A22	C1	10000	10000	300	PC1
1565	53	0.0991251819969515	A22	C1	10000	10000	1000	PC1
1566	54	0.0110618697014657	A22	C1	10000	10000	10000	PC1
1567	55	0.543837334735373	A22	C2	1000	100	300	PC1
1568	56	0.212322775752222	A22	C2	1000	100	1000	PC1
1569	57	0.0274397031335988	A22	C2	1000	100	10000	PC1
1570	58	0.538341247416855	A22	C2	1000	1000	300	PC1
1571	59	0.20753120429052	A22	C2	1000	1000	1000	PC1
1572	60	0.0283165604120301	A22	C2	1000	1000	10000	PC1
1573	61	0.547751844825144	A22	C2	1000	10000	300	PC1
1574	62	0.205292825520505	A22	C2	1000	10000	1000	PC1
1575	63	0.0277750854879716	A22	C2	1000	10000	10000	PC1
1576	64	0.43970527683759	A22	C2	10000	100	300	PC1
1577	65	0.186575707327396	A22	C2	10000	100	1000	PC1
1578	66	0.0219660816473467	A22	C2	10000	100	10000	PC1
1579	67	0.420094071886553	A22	C2	10000	1000	300	PC1
1580	68	0.181162912884203	A22	C2	10000	1000	1000	PC1
1581	69	0.0228899623424939	A22	C2	10000	1000	10000	PC1
1582	70	0.407523102854345	A22	C2	10000	10000	300	PC1
1583	71	0.190657041121191	A22	C2	10000	10000	1000	PC1
1584	72	0.0234174075710262	A22	C2	10000	10000	10000	PC1
1585	1	0.743231508620198	A23	C1	1000	100	300	FGr
1586	2	0.504672588941955	A23	C1	1000	100	1000	FGr
1587	3	0.0855070869883137	A23	C1	1000	100	10000	FGr
1588	4	0.592989016551092	A23	C1	1000	1000	300	FGr
1589	5	0.35696224902985	A23	C1	1000	1000	1000	FGr
1590	6	0.0511706052866791	A23	C1	1000	1000	10000	FGr
1591	7	0.500100933156416	A23	C1	1000	10000	300	FGr
1592	8	0.297092452907508	A23	C1	1000	10000	1000	FGr
1593	9	0.0473996078546456	A23	C1	1000	10000	10000	FGr
1594	10	0.893142546026056	A23	C1	10000	100	300	FGr
1595	11	0.498416515474603	A23	C1	10000	100	1000	FGr
1596	12	0.0815208517172711	A23	C1	10000	100	10000	FGr
1597	13	0.671605453008883	A23	C1	10000	1000	300	FGr
1598	14	0.348804735588831	A23	C1	10000	1000	1000	FGr
1599	15	0.0499440311511256	A23	C1	10000	1000	10000	FGr
1600	16	0.571973623856006	A23	C1	10000	10000	300	FGr
1601	17	0.33029311667408	A23	C1	10000	10000	1000	FGr
1602	18	0.0420694065175485	A23	C1	10000	10000	10000	FGr
1603	19	0.999997027479793	A23	C2	1000	100	300	FGr
1604	20	0.999998127243994	A23	C2	1000	100	1000	FGr
1605	21	0.999878570732136	A23	C2	1000	100	10000	FGr
1606	22	0.99444543281494	A23	C2	1000	1000	300	FGr
1607	23	0.999212882255893	A23	C2	1000	1000	1000	FGr
1608	24	0.993678077730928	A23	C2	1000	1000	10000	FGr
1609	25	0.998888376709433	A23	C2	1000	10000	300	FGr
1610	26	0.99768261330402	A23	C2	1000	10000	1000	FGr
1611	27	0.995672616744529	A23	C2	1000	10000	10000	FGr
1612	28	0.998935822551512	A23	C2	10000	100	300	FGr
1613	29	0.998290416331502	A23	C2	10000	100	1000	FGr
1614	30	0.999996560143446	A23	C2	10000	100	10000	FGr
1615	31	0.999993253922253	A23	C2	10000	1000	300	FGr
1616	32	0.996528327891394	A23	C2	10000	1000	1000	FGr
1617	33	0.998649473166967	A23	C2	10000	1000	10000	FGr
1618	34	0.99568774475659	A23	C2	10000	10000	300	FGr
1619	35	0.989521189753799	A23	C2	10000	10000	1000	FGr
1620	36	0.998563317058527	A23	C2	10000	10000	10000	FGr
1621	37	0.311512957372532	A23	C1	1000	100	300	PC1
1622	38	0.116797976081977	A23	C1	1000	100	1000	PC1
1623	39	0.0129714721621875	A23	C1	1000	100	10000	PC1
1624	40	0.254469141519852	A23	C1	1000	1000	300	PC1
1625	41	0.125474416951301	A23	C1	1000	1000	1000	PC1
1626	42	0.0128128861867918	A23	C1	1000	1000	10000	PC1
1627	43	0.297006121324856	A23	C1	1000	10000	300	PC1
1628	44	0.106103301741147	A23	C1	1000	10000	1000	PC1
1629	45	0.012345514975636	A23	C1	1000	10000	10000	PC1
1630	46	0.294440895078878	A23	C1	10000	100	300	PC1
1631	47	0.0979224777535666	A23	C1	10000	100	1000	PC1
1632	48	0.0117649897099366	A23	C1	10000	100	10000	PC1
1633	49	0.28926898012509	A23	C1	10000	1000	300	PC1
1634	50	0.107849997178995	A23	C1	10000	1000	1000	PC1
1635	51	0.0113671065906772	A23	C1	10000	1000	10000	PC1
1636	52	0.264991385679872	A23	C1	10000	10000	300	PC1
1637	53	0.0998111624534937	A23	C1	10000	10000	1000	PC1
1638	54	0.0112002994489673	A23	C1	10000	10000	10000	PC1
1639	55	0.637769908822254	A23	C2	1000	100	300	PC1
1640	56	0.227300925497278	A23	C2	1000	100	1000	PC1
1641	57	0.0251377665951373	A23	C2	1000	100	10000	PC1
1642	58	0.518742071864091	A23	C2	1000	1000	300	PC1
1643	59	0.218439360540424	A23	C2	1000	1000	1000	PC1
1644	60	0.0268629684732357	A23	C2	1000	1000	10000	PC1
1645	61	0.512717754769072	A23	C2	1000	10000	300	PC1
1646	62	0.217954580126068	A23	C2	1000	10000	1000	PC1
1647	63	0.0284851252008359	A23	C2	1000	10000	10000	PC1
1648	64	0.422960445591588	A23	C2	10000	100	300	PC1
1649	65	0.196333453593457	A23	C2	10000	100	1000	PC1
1650	66	0.0236188110108968	A23	C2	10000	100	10000	PC1
1651	67	0.428589865711501	A23	C2	10000	1000	300	PC1
1652	68	0.189689433036176	A23	C2	10000	1000	1000	PC1
1653	69	0.0232417170283579	A23	C2	10000	1000	10000	PC1
1654	70	0.458809058616442	A23	C2	10000	10000	300	PC1
1655	71	0.185850777433605	A23	C2	10000	10000	1000	PC1
1656	72	0.0216101619827666	A23	C2	10000	10000	10000	PC1
1657	1	0.796351075331632	A24	C1	1000	100	300	FGr
1658	2	0.503206386461739	A24	C1	1000	100	1000	FGr
1659	3	0.0913629916569723	A24	C1	1000	100	10000	FGr
1660	4	0.658202589340247	A24	C1	1000	1000	300	FGr
1661	5	0.302499846299492	A24	C1	1000	1000	1000	FGr
1662	6	0.0498839829634435	A24	C1	1000	1000	10000	FGr
1663	7	0.628851786072507	A24	C1	1000	10000	300	FGr
1664	8	0.340238299690478	A24	C1	1000	10000	1000	FGr
1665	9	0.0454826534155416	A24	C1	1000	10000	10000	FGr
1666	10	0.823359407159527	A24	C1	10000	100	300	FGr
1667	11	0.54901563261134	A24	C1	10000	100	1000	FGr
1668	12	0.092237981917904	A24	C1	10000	100	10000	FGr
1669	13	0.639056970349843	A24	C1	10000	1000	300	FGr
1670	14	0.319756842445326	A24	C1	10000	1000	1000	FGr
1671	15	0.0520677699604183	A24	C1	10000	1000	10000	FGr
1672	16	0.642391685514668	A24	C1	10000	10000	300	FGr
1673	17	0.280423369733101	A24	C1	10000	10000	1000	FGr
1674	18	0.0439920696305869	A24	C1	10000	10000	10000	FGr
1675	19	0.999907937906062	A24	C2	1000	100	300	FGr
1676	20	0.993284882514372	A24	C2	1000	100	1000	FGr
1677	21	0.999598255856703	A24	C2	1000	100	10000	FGr
1678	22	0.998738458571474	A24	C2	1000	1000	300	FGr
1679	23	0.999426561032123	A24	C2	1000	1000	1000	FGr
1680	24	0.991870873356628	A24	C2	1000	1000	10000	FGr
1681	25	0.987705524141743	A24	C2	1000	10000	300	FGr
1682	26	0.99981717479126	A24	C2	1000	10000	1000	FGr
1683	27	0.998140487973133	A24	C2	1000	10000	10000	FGr
1684	28	0.999588340597374	A24	C2	10000	100	300	FGr
1685	29	0.99997856375252	A24	C2	10000	100	1000	FGr
1686	30	0.996746677046338	A24	C2	10000	100	10000	FGr
1687	31	0.99785752153582	A24	C2	10000	1000	300	FGr
1688	32	0.999080619167469	A24	C2	10000	1000	1000	FGr
1689	33	0.99812280666398	A24	C2	10000	1000	10000	FGr
1690	34	0.993881409922183	A24	C2	10000	10000	300	FGr
1691	35	0.99742913680315	A24	C2	10000	10000	1000	FGr
1692	36	0.987049504241719	A24	C2	10000	10000	10000	FGr
1693	37	0.370466458564181	A24	C1	1000	100	300	PC1
1694	38	0.108739114645474	A24	C1	1000	100	1000	PC1
