	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
86	20	-0.01898685259882	-0.0106813737749999	0	0.1	0.8	-0.01898685259882	-0.0106813737749999	ID	10000	A4	C1	10000	10000	0	0.5	300	0.09
87	21	0.03111570886442	0.1636984427	0	0	0	0.03111570886442	0.1636984427	NoCorrection	10000	A4	C1	10000	10000	0	0.5	300	0.1
88	22	0.00397933674974979	0.00335004886000004	0	0.645	0.874	0.00397933674974979	0.00335004886000004	ID	10000	A4	C1	10000	10000	0	0.5	300	0.1
89	1	0.000645017652769995	-0.0630345936150001	0	0.94	0.003	0.000645017652769995	-0.0630345936150001	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0
90	2	0.00655259370075004	-0.02011011228	0	0.467	0.32	0.00655259370075004	-0.02011011228	ID	10000	A5	C1	10000	10000	0	0.5	300	0
91	3	-0.0022018450489199	-0.013300767435	0	0.756	0.507	-0.0022018450489199	-0.013300767435	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.01
92	4	-0.00421975722050006	-0.022474370795	0	0.586	0.261	-0.00421975722050006	-0.022474370795	ID	10000	A5	C1	10000	10000	0	0.5	300	0.01
93	5	-0.00152726005461002	0.00989606566000049	0	0.7	0.8	-0.00152726005461002	0.00989606566000049	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.02
94	6	-0.00701631903501743	-0.0212466250250002	0	0.2	0.2	-0.00701631903501743	-0.0212466250250002	ID	10000	A5	C1	10000	10000	0	0.5	300	0.02
95	7	0.00174301562940006	0.0857479749400002	0	0.813	0	0.00174301562940006	0.0857479749400002	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.03
96	8	-0.00656108693624009	0.0270522108650001	0	0.38	0.204	-0.00656108693624009	0.0270522108650001	ID	10000	A5	C1	10000	10000	0	0.5	300	0.03
97	9	0.0172891632803167	0.0542959803549995	0	0	0	0.0172891632803167	0.0542959803549995	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.04
98	10	0.0110241040125051	0.00745066954999999	0	0.1	0.8	0.0110241040125051	0.00745066954999999	ID	10000	A5	C1	10000	10000	0	0.5	300	0.04
99	11	0.00439245375433	0.14462719525	0	0.7	0	0.00439245375433	0.14462719525	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.05
100	12	-0.01414560068199	0.00237680247000029	0	0.2	0.9	-0.01414560068199	0.00237680247000029	ID	10000	A5	C1	10000	10000	0	0.5	300	0.05
101	13	0.0175304932698401	0.157057930735	0	0.1	0	0.0175304932698401	0.157057930735	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.06
102	14	-0.00381124572017396	0.0166374001349997	0	0.7	0.4	-0.00381124572017396	0.0166374001349997	ID	10000	A5	C1	10000	10000	0	0.5	300	0.06
103	15	0.0095827880404501	0.00862860099500009	0	0	0.7	0.0095827880404501	0.00862860099500009	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.07
104	16	0.00441005875096988	-0.0264226483749999	0	0.4	0.1	0.00441005875096988	-0.0264226483749999	ID	10000	A5	C1	10000	10000	0	0.5	300	0.07
105	17	0.0282149418653999	0.18486803021	0	0	0	0.0282149418653999	0.18486803021	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.08
106	18	-0.000693691061430013	0.00167386491000019	0	0.9	0.9	-0.000693691061430013	0.00167386491000019	ID	10000	A5	C1	10000	10000	0	0.5	300	0.08
107	19	0.01935001337733	0.16179010679	0	0	0	0.01935001337733	0.16179010679	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.09
108	20	-0.00105051140450001	0.0186218067250001	0	0.8	0.4	-0.00105051140450001	0.0186218067250001	ID	10000	A5	C1	10000	10000	0	0.5	300	0.09
109	21	0.02927781000574	0.147429206019999	0	0	0	0.02927781000574	0.147429206019999	NoCorrection	10000	A5	C1	10000	10000	0	0.5	300	0.1
110	22	0.00493539714700018	-0.026157883125	0	0.52	0.19	0.00493539714700018	-0.026157883125	ID	10000	A5	C1	10000	10000	0	0.5	300	0.1
111	1	-0.0041257904163201	0.0462396451799996	0	0.668	0.031	-0.0041257904163201	0.0462396451799996	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0
112	2	-0.00331195902749848	0.0563611895950007	0	0.741	0.007	-0.00331195902749848	0.0563611895950007	ID	10000	A6	C1	10000	10000	0	0.5	300	0
113	3	-0.01008652888686	-0.00255975084500003	0	0.212	0.907	-0.01008652888686	-0.00255975084500003	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.01
114	4	-0.00920018287930001	0.000326425300000016	0	0.263	0.985	-0.00920018287930001	0.000326425300000016	ID	10000	A6	C1	10000	10000	0	0.5	300	0.01
115	5	0.004801983339388	0.0118171236050002	0	0.7	0.6	0.004801983339388	0.0118171236050002	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.02
116	6	0.000881122054939998	-0.00986398772000028	0	0.9	0.7	0.000881122054939998	-0.00986398772000028	ID	10000	A6	C1	10000	10000	0	0.5	300	0.02
117	7	0.01517188654731	0.119064845795	0	0.152	0	0.01517188654731	0.119064845795	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.03
118	8	0.00193770427616491	0.02192292491	0	0.848	0.319	0.00193770427616491	0.02192292491	ID	10000	A6	C1	10000	10000	0	0.5	300	0.03
119	9	-0.00926702707270006	0.04857954294	0	0.3	0	-0.00926702707270006	0.04857954294	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.04
120	10	-0.0197584615547202	-0.0144965257599998	0	0	0.4	-0.0197584615547202	-0.0144965257599998	ID	10000	A6	C1	10000	10000	0	0.5	300	0.04
121	11	0.017836121140911	0.0985213029399999	0	0.1	0	0.017836121140911	0.0985213029399999	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.05
122	12	0.00155066707625012	-0.0144173251649999	0	1	0.4	0.00155066707625012	-0.0144173251649999	ID	10000	A6	C1	10000	10000	0	0.5	300	0.05
123	13	0.015368105639075	0.0913984069249999	0	0.1	0	0.015368105639075	0.0913984069249999	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.06
124	14	0.00173791224826638	0.0240909896050001	0	0.8	0	0.00173791224826638	0.0240909896050001	ID	10000	A6	C1	10000	10000	0	0.5	300	0.06
125	15	0.0358014567276501	0.23518574046	0	0	0	0.0358014567276501	0.23518574046	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.07
126	16	-0.000859752725450018	-0.00480476036	0	1	0.8	-0.000859752725450018	-0.00480476036	ID	10000	A6	C1	10000	10000	0	0.5	300	0.07
127	17	0.02483556593565	0.14473724601	0	0	0	0.02483556593565	0.14473724601	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.08
128	18	-0.00145237587748497	-0.0311191717550001	0	0.9	0.3	-0.00145237587748497	-0.0311191717550001	ID	10000	A6	C1	10000	10000	0	0.5	300	0.08
129	19	0.03056460447923	0.176170817125	0	0	0	0.03056460447923	0.176170817125	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.09
130	20	0.00603402499334501	0.0242536340099998	0	0.4	0.2	0.00603402499334501	0.0242536340099998	ID	10000	A6	C1	10000	10000	0	0.5	300	0.09
131	21	0.0359604710296999	0.149038645095	0	0	0	0.0359604710296999	0.149038645095	NoCorrection	10000	A6	C1	10000	10000	0	0.5	300	0.1
