	V1	error	rep	config	gwas_size	test_size	L	type
447	15	0.997173071275227	C19	C1	1000	1000	1320	PC1
448	16	0.924735441601862	C19	C1	1000	1000	2100	PC1
449	17	0.830420354234974	C19	C1	1000	1000	3400	PC1
450	18	0.759104915963548	C19	C1	1000	1000	5500	PC1
451	19	0.410762880295763	C19	C1	1000	1000	9000	PC1
452	20	0.254374597110174	C19	C1	1000	1000	14600	PC1
453	21	0.184523252564252	C19	C1	1000	1000	23600	PC1
454	22	0.119114050521112	C19	C1	1000	1000	38200	PC1
455	23	0.0701074028803462	C19	C1	1000	1000	61800	PC1
456	24	0.0446237244838516	C19	C1	1000	1000	1e+05	PC1
457	1	0.99993017797256	C20	C1	1000	1000	500	FGr
458	2	0.985963414758945	C20	C1	1000	1000	810	FGr
459	3	0.986796135575929	C20	C1	1000	1000	1320	FGr
460	4	0.959453855643624	C20	C1	1000	1000	2100	FGr
461	5	0.971755314248837	C20	C1	1000	1000	3400	FGr
462	6	0.967548357603086	C20	C1	1000	1000	5500	FGr
463	7	0.971028265066081	C20	C1	1000	1000	9000	FGr
464	8	0.898314327536804	C20	C1	1000	1000	14600	FGr
465	9	0.910967755941848	C20	C1	1000	1000	23600	FGr
466	10	0.8052493698669	C20	C1	1000	1000	38200	FGr
467	11	0.732961860694619	C20	C1	1000	1000	61800	FGr
468	12	0.599579680343434	C20	C1	1000	1000	1e+05	FGr
469	13	0.999979512525584	C20	C1	1000	1000	500	PC1
470	14	0.99922658185086	C20	C1	1000	1000	810	PC1
471	15	0.999043158902035	C20	C1	1000	1000	1320	PC1
472	16	0.95920190113988	C20	C1	1000	1000	2100	PC1
473	17	0.986323753641975	C20	C1	1000	1000	3400	PC1
474	18	0.631146854572621	C20	C1	1000	1000	5500	PC1
475	19	0.422542466980787	C20	C1	1000	1000	9000	PC1
476	20	0.306636750735578	C20	C1	1000	1000	14600	PC1
477	21	0.165732211452672	C20	C1	1000	1000	23600	PC1
478	22	0.1099127383095	C20	C1	1000	1000	38200	PC1
479	23	0.0706277625272728	C20	C1	1000	1000	61800	PC1
480	24	0.0484255970179923	C20	C1	1000	1000	1e+05	PC1
481	1	0.996849877437953	C21	C1	1000	1000	500	FGr
482	2	0.996658721608958	C21	C1	1000	1000	810	FGr
483	3	0.993946718416863	C21	C1	1000	1000	1320	FGr
484	4	0.972902728869512	C21	C1	1000	1000	2100	FGr
485	5	0.975932111835526	C21	C1	1000	1000	3400	FGr
486	6	0.938425775900203	C21	C1	1000	1000	5500	FGr
487	7	0.922001306349696	C21	C1	1000	1000	9000	FGr
488	8	0.930595528711254	C21	C1	1000	1000	14600	FGr
489	9	0.89746922039112	C21	C1	1000	1000	23600	FGr
490	10	0.781109308779885	C21	C1	1000	1000	38200	FGr
491	11	0.704009557857448	C21	C1	1000	1000	61800	FGr
492	12	0.569736730720695	C21	C1	1000	1000	1e+05	FGr
493	13	0.984224373671002	C21	C1	1000	1000	500	PC1
494	14	0.991852925390406	C21	C1	1000	1000	810	PC1
495	15	0.941635028522148	C21	C1	1000	1000	1320	PC1
496	16	0.9994076117283	C21	C1	1000	1000	2100	PC1
497	17	0.999164766808848	C21	C1	1000	1000	3400	PC1
498	18	0.607058368172163	C21	C1	1000	1000	5500	PC1
499	19	0.402575991728814	C21	C1	1000	1000	9000	PC1
500	20	0.274814489357628	C21	C1	1000	1000	14600	PC1
501	21	0.177374654294604	C21	C1	1000	1000	23600	PC1
502	22	0.105832655142967	C21	C1	1000	1000	38200	PC1
503	23	0.0664549289860509	C21	C1	1000	1000	61800	PC1
504	24	0.0413779425011213	C21	C1	1000	1000	1e+05	PC1
505	1	0.977744556745785	C22	C1	1000	1000	500	FGr
506	2	0.99830208251413	C22	C1	1000	1000	810	FGr
507	3	0.976834480603394	C22	C1	1000	1000	1320	FGr
508	4	0.987877724187559	C22	C1	1000	1000	2100	FGr
509	5	0.98911688047139	C22	C1	1000	1000	3400	FGr
510	6	0.968719253009876	C22	C1	1000	1000	5500	FGr
511	7	0.951784530219154	C22	C1	1000	1000	9000	FGr
512	8	0.9145456694602	C22	C1	1000	1000	14600	FGr
513	9	0.874264686324264	C22	C1	1000	1000	23600	FGr
514	10	0.80303565666256	C22	C1	1000	1000	38200	FGr
515	11	0.686621030214103	C22	C1	1000	1000	61800	FGr
516	12	0.614249092068105	C22	C1	1000	1000	1e+05	FGr
517	13	0.999820045401791	C22	C1	1000	1000	500	PC1
518	14	0.99607323411325	C22	C1	1000	1000	810	PC1
519	15	0.992740272062586	C22	C1	1000	1000	1320	PC1
520	16	0.999418653311782	C22	C1	1000	1000	2100	PC1
521	17	0.995903223497464	C22	C1	1000	1000	3400	PC1
522	18	0.520747615199706	C22	C1	1000	1000	5500	PC1
523	19	0.422752741392213	C22	C1	1000	1000	9000	PC1
524	20	0.266070094903651	C22	C1	1000	1000	14600	PC1
525	21	0.169574379222282	C22	C1	1000	1000	23600	PC1
526	22	0.117162452732455	C22	C1	1000	1000	38200	PC1
527	23	0.0749847552270722	C22	C1	1000	1000	61800	PC1
528	24	0.0444066181900277	C22	C1	1000	1000	1e+05	PC1
529	1	0.997448274324375	C23	C1	1000	1000	500	FGr
530	2	0.997935521513567	C23	C1	1000	1000	810	FGr
531	3	0.982040275955138	C23	C1	1000	1000	1320	FGr
532	4	0.998295689294723	C23	C1	1000	1000	2100	FGr
533	5	0.991898682189086	C23	C1	1000	1000	3400	FGr
534	6	0.946441141137618	C23	C1	1000	1000	5500	FGr
535	7	0.959916457863651	C23	C1	1000	1000	9000	FGr
536	8	0.905829305102495	C23	C1	1000	1000	14600	FGr
537	9	0.862307212705049	C23	C1	1000	1000	23600	FGr
538	10	0.792990311784566	C23	C1	1000	1000	38200	FGr
539	11	0.719862961731892	C23	C1	1000	1000	61800	FGr
540	12	0.598599117959147	C23	C1	1000	1000	1e+05	FGr
541	13	0.999680098198588	C23	C1	1000	1000	500	PC1
542	14	0.985811824439243	C23	C1	1000	1000	810	PC1
543	15	0.946815762729865	C23	C1	1000	1000	1320	PC1
544	16	0.971266098377472	C23	C1	1000	1000	2100	PC1
545	17	0.815984661000268	C23	C1	1000	1000	3400	PC1
546	18	0.62179135498891	C23	C1	1000	1000	5500	PC1
547	19	0.411410521895756	C23	C1	1000	1000	9000	PC1
548	20	0.272152621660113	C23	C1	1000	1000	14600	PC1
549	21	0.175780149824775	C23	C1	1000	1000	23600	PC1
550	22	0.10646678907016	C23	C1	1000	1000	38200	PC1
551	23	0.0734629904795346	C23	C1	1000	1000	61800	PC1
552	24	0.0472779635603884	C23	C1	1000	1000	1e+05	PC1
553	1	0.998631286853869	C24	C1	1000	1000	500	FGr
554	2	0.992925856476293	C24	C1	1000	1000	810	FGr
555	3	0.982511157401949	C24	C1	1000	1000	1320	FGr
556	4	0.98216543274195	C24	C1	1000	1000	2100	FGr
557	5	0.994434288813427	C24	C1	1000	1000	3400	FGr
558	6	0.956921476516111	C24	C1	1000	1000	5500	FGr
559	7	0.937224920842166	C24	C1	1000	1000	9000	FGr
560	8	0.926629604476427	C24	C1	1000	1000	14600	FGr
561	9	0.874554026491154	C24	C1	1000	1000	23600	FGr
562	10	0.775260893977538	C24	C1	1000	1000	38200	FGr
563	11	0.786078711169309	C24	C1	1000	1000	61800	FGr
564	12	0.631179493302506	C24	C1	1000	1000	1e+05	FGr
565	13	0.992731114217307	C24	C1	1000	1000	500	PC1
566	14	0.997434563482994	C24	C1	1000	1000	810	PC1
567	15	0.997314791194879	C24	C1	1000	1000	1320	PC1
568	16	0.997171371060466	C24	C1	1000	1000	2100	PC1
569	17	0.878102777785372	C24	C1	1000	1000	3400	PC1
570	18	0.657106121303407	C24	C1	1000	1000	5500	PC1
571	19	0.347238493824375	C24	C1	1000	1000	9000	PC1
572	20	0.246034297261115	C24	C1	1000	1000	14600	PC1
573	21	0.174032551833354	C24	C1	1000	1000	23600	PC1
574	22	0.110320309652342	C24	C1	1000	1000	38200	PC1
575	23	0.0710855050663964	C24	C1	1000	1000	61800	PC1
576	24	0.046831159355145	C24	C1	1000	1000	1e+05	PC1
577	1	0.99648828862908	C25	C1	1000	1000	500	FGr
578	2	0.990469067204381	C25	C1	1000	1000	810	FGr
579	3	0.991771300704286	C25	C1	1000	1000	1320	FGr
580	4	0.981746624551351	C25	C1	1000	1000	2100	FGr
581	5	0.977653675168223	C25	C1	1000	1000	3400	FGr
582	6	0.905173926638344	C25	C1	1000	1000	5500	FGr
583	7	0.96060551047386	C25	C1	1000	1000	9000	FGr
584	8	0.904730972679092	C25	C1	1000	1000	14600	FGr
585	9	0.870975952781588	C25	C1	1000	1000	23600	FGr
586	10	0.786841571090293	C25	C1	1000	1000	38200	FGr
587	11	0.709219479941419	C25	C1	1000	1000	61800	FGr
588	12	0.5863058358352	C25	C1	1000	1000	1e+05	FGr
589	13	0.997217299484287	C25	C1	1000	1000	500	PC1
590	14	0.992391190694253	C25	C1	1000	1000	810	PC1
591	15	0.984380244963674	C25	C1	1000	1000	1320	PC1
592	16	0.999416437945578	C25	C1	1000	1000	2100	PC1
593	17	0.962615089567778	C25	C1	1000	1000	3400	PC1
594	18	0.595600346682183	C25	C1	1000	1000	5500	PC1
595	19	0.413471377023701	C25	C1	1000	1000	9000	PC1
596	20	0.282139966808698	C25	C1	1000	1000	14600	PC1
597	21	0.173899487302917	C25	C1	1000	1000	23600	PC1
598	22	0.126769768855789	C25	C1	1000	1000	38200	PC1
599	23	0.0715311996783051	C25	C1	1000	1000	61800	PC1
600	24	0.0440110689203339	C25	C1	1000	1000	1e+05	PC1
601	1	0.999774503956894	C26	C1	1000	1000	500	FGr
602	2	0.997690215181774	C26	C1	1000	1000	810	FGr
603	3	0.996791248658658	C26	C1	1000	1000	1320	FGr
604	4	0.986747964454734	C26	C1	1000	1000	2100	FGr
605	5	0.981643265986348	C26	C1	1000	1000	3400	FGr
606	6	0.983671274053623	C26	C1	1000	1000	5500	FGr
607	7	0.936027994937766	C26	C1	1000	1000	9000	FGr
608	8	0.924786991395995	C26	C1	1000	1000	14600	FGr
609	9	0.889107449432492	C26	C1	1000	1000	23600	FGr
610	10	0.832967360055321	C26	C1	1000	1000	38200	FGr
611	11	0.725126762145674	C26	C1	1000	1000	61800	FGr
612	12	0.66200208078167	C26	C1	1000	1000	1e+05	FGr
613	13	0.999575838431716	C26	C1	1000	1000	500	PC1
614	14	0.989088741439326	C26	C1	1000	1000	810	PC1
615	15	0.999738396489602	C26	C1	1000	1000	1320	PC1
616	16	0.999843555678473	C26	C1	1000	1000	2100	PC1
617	17	0.943935505227183	C26	C1	1000	1000	3400	PC1
618	18	0.595466005551251	C26	C1	1000	1000	5500	PC1
619	19	0.406596399657978	C26	C1	1000	1000	9000	PC1
620	20	0.288578523110054	C26	C1	1000	1000	14600	PC1
621	21	0.203495187263254	C26	C1	1000	1000	23600	PC1
622	22	0.123052677861614	C26	C1	1000	1000	38200	PC1
623	23	0.075415400848643	C26	C1	1000	1000	61800	PC1
624	24	0.0441745166299614	C26	C1	1000	1000	1e+05	PC1
625	1	0.997267330330789	C27	C1	1000	1000	500	FGr
626	2	0.994005951709345	C27	C1	1000	1000	810	FGr
627	3	0.991608962723428	C27	C1	1000	1000	1320	FGr
628	4	0.982753867382512	C27	C1	1000	1000	2100	FGr
629	5	0.990237394412956	C27	C1	1000	1000	3400	FGr
630	6	0.977449571257006	C27	C1	1000	1000	5500	FGr
631	7	0.959637978380549	C27	C1	1000	1000	9000	FGr
632	8	0.934632251998623	C27	C1	1000	1000	14600	FGr
633	9	0.842056620876361	C27	C1	1000	1000	23600	FGr
634	10	0.801385248842077	C27	C1	1000	1000	38200	FGr
635	11	0.687692270549942	C27	C1	1000	1000	61800	FGr
636	12	0.651835832728738	C27	C1	1000	1000	1e+05	FGr
637	13	0.997620042017158	C27	C1	1000	1000	500	PC1
638	14	0.991593329415653	C27	C1	1000	1000	810	PC1
639	15	0.998866347046007	C27	C1	1000	1000	1320	PC1
640	16	0.982890024248388	C27	C1	1000	1000	2100	PC1
641	17	0.808512908246797	C27	C1	1000	1000	3400	PC1
642	18	0.618019986104615	C27	C1	1000	1000	5500	PC1
643	19	0.432854620377582	C27	C1	1000	1000	9000	PC1
644	20	0.28697839583962	C27	C1	1000	1000	14600	PC1
645	21	0.162717194877911	C27	C1	1000	1000	23600	PC1
646	22	0.112156169554455	C27	C1	1000	1000	38200	PC1
647	23	0.0738433379491821	C27	C1	1000	1000	61800	PC1
648	24	0.0420038309966917	C27	C1	1000	1000	1e+05	PC1
649	1	0.992095144051538	C28	C1	1000	1000	500	FGr
650	2	0.972424641898994	C28	C1	1000	1000	810	FGr
651	3	0.996875824584499	C28	C1	1000	1000	1320	FGr
652	4	0.983107033502864	C28	C1	1000	1000	2100	FGr
653	5	0.996261445465286	C28	C1	1000	1000	3400	FGr
654	6	0.953226590497809	C28	C1	1000	1000	5500	FGr
655	7	0.961747187146597	C28	C1	1000	1000	9000	FGr
656	8	0.930727724292836	C28	C1	1000	1000	14600	FGr
657	9	0.896511722670797	C28	C1	1000	1000	23600	FGr
658	10	0.817472716129397	C28	C1	1000	1000	38200	FGr
659	11	0.777113202754773	C28	C1	1000	1000	61800	FGr
660	12	0.625232355822092	C28	C1	1000	1000	1e+05	FGr
661	13	0.999869267006981	C28	C1	1000	1000	500	PC1
662	14	0.996411520795521	C28	C1	1000	1000	810	PC1
663	15	0.998237385557861	C28	C1	1000	1000	1320	PC1
664	16	0.999989999830912	C28	C1	1000	1000	2100	PC1
665	17	0.798404588986317	C28	C1	1000	1000	3400	PC1
666	18	0.608537046612793	C28	C1	1000	1000	5500	PC1
667	19	0.398193679685635	C28	C1	1000	1000	9000	PC1
668	20	0.286035402952494	C28	C1	1000	1000	14600	PC1
669	21	0.176190082160531	C28	C1	1000	1000	23600	PC1
670	22	0.113357639853858	C28	C1	1000	1000	38200	PC1
671	23	0.07128717668466	C28	C1	1000	1000	61800	PC1
672	24	0.0417671144105963	C28	C1	1000	1000	1e+05	PC1
673	1	0.9935347083616	C29	C1	1000	1000	500	FGr
674	2	0.985331528230206	C29	C1	1000	1000	810	FGr
675	3	0.992016883485497	C29	C1	1000	1000	1320	FGr
676	4	0.976016053675067	C29	C1	1000	1000	2100	FGr
677	5	0.980518964272813	C29	C1	1000	1000	3400	FGr
678	6	0.979503357771293	C29	C1	1000	1000	5500	FGr
679	7	0.942847418344965	C29	C1	1000	1000	9000	FGr
680	8	0.915412629264869	C29	C1	1000	1000	14600	FGr
681	9	0.871984867216248	C29	C1	1000	1000	23600	FGr
682	10	0.780964543762774	C29	C1	1000	1000	38200	FGr
683	11	0.711931977453686	C29	C1	1000	1000	61800	FGr
684	12	0.629852021963913	C29	C1	1000	1000	1e+05	FGr
685	13	0.995780717950015	C29	C1	1000	1000	500	PC1
686	14	0.991888290027255	C29	C1	1000	1000	810	PC1
687	15	0.967120999641773	C29	C1	1000	1000	1320	PC1
688	16	0.999939005707553	C29	C1	1000	1000	2100	PC1
689	17	0.869332269069918	C29	C1	1000	1000	3400	PC1
690	18	0.654115512161547	C29	C1	1000	1000	5500	PC1
691	19	0.414506868266434	C29	C1	1000	1000	9000	PC1
692	20	0.302670279780191	C29	C1	1000	1000	14600	PC1
693	21	0.175794239391647	C29	C1	1000	1000	23600	PC1
694	22	0.107422202492224	C29	C1	1000	1000	38200	PC1
695	23	0.0697480114078382	C29	C1	1000	1000	61800	PC1
696	24	0.0437470204075501	C29	C1	1000	1000	1e+05	PC1
697	1	0.987168199243428	C30	C1	1000	1000	500	FGr
698	2	0.985444327671909	C30	C1	1000	1000	810	FGr
699	3	0.992014453948384	C30	C1	1000	1000	1320	FGr
700	4	0.976527902544792	C30	C1	1000	1000	2100	FGr
701	5	0.968762155694056	C30	C1	1000	1000	3400	FGr
702	6	0.953230910504684	C30	C1	1000	1000	5500	FGr
703	7	0.922812772530826	C30	C1	1000	1000	9000	FGr
704	8	0.909459806377187	C30	C1	1000	1000	14600	FGr
705	9	0.842941945427289	C30	C1	1000	1000	23600	FGr
706	10	0.749881070924582	C30	C1	1000	1000	38200	FGr
707	11	0.697696814899984	C30	C1	1000	1000	61800	FGr
708	12	0.550250326996195	C30	C1	1000	1000	1e+05	FGr
709	13	0.998885403224287	C30	C1	1000	1000	500	PC1
710	14	0.974145202007067	C30	C1	1000	1000	810	PC1
711	15	0.987355272319792	C30	C1	1000	1000	1320	PC1
712	16	0.987224701187862	C30	C1	1000	1000	2100	PC1
713	17	0.79934717263194	C30	C1	1000	1000	3400	PC1
714	18	0.603412859360378	C30	C1	1000	1000	5500	PC1
715	19	0.439056560704621	C30	C1	1000	1000	9000	PC1
716	20	0.256951824506908	C30	C1	1000	1000	14600	PC1
717	21	0.16838339531066	C30	C1	1000	1000	23600	PC1
718	22	0.115312844810877	C30	C1	1000	1000	38200	PC1
719	23	0.0647442751076743	C30	C1	1000	1000	61800	PC1
720	24	0.0417824045972822	C30	C1	1000	1000	1e+05	PC1
721	1	0.999412975646197	C31	C1	1000	1000	500	FGr
722	2	0.989343735405881	C31	C1	1000	1000	810	FGr
723	3	0.98638758368474	C31	C1	1000	1000	1320	FGr
724	4	0.987908445957755	C31	C1	1000	1000	2100	FGr
725	5	0.982135848774305	C31	C1	1000	1000	3400	FGr
726	6	0.973818409914415	C31	C1	1000	1000	5500	FGr
727	7	0.947836662816631	C31	C1	1000	1000	9000	FGr
728	8	0.914772475886998	C31	C1	1000	1000	14600	FGr
729	9	0.830836138027275	C31	C1	1000	1000	23600	FGr
730	10	0.830855896827461	C31	C1	1000	1000	38200	FGr
731	11	0.712063084788294	C31	C1	1000	1000	61800	FGr
732	12	0.620060034965769	C31	C1	1000	1000	1e+05	FGr
733	13	0.999889297653204	C31	C1	1000	1000	500	PC1
734	14	0.999852801405743	C31	C1	1000	1000	810	PC1
735	15	0.991843959806555	C31	C1	1000	1000	1320	PC1
736	16	0.914227198466212	C31	C1	1000	1000	2100	PC1
737	17	0.907581410414766	C31	C1	1000	1000	3400	PC1
738	18	0.546425423225735	C31	C1	1000	1000	5500	PC1
739	19	0.435950458366104	C31	C1	1000	1000	9000	PC1
740	20	0.32206751002227	C31	C1	1000	1000	14600	PC1
741	21	0.166994017268821	C31	C1	1000	1000	23600	PC1
742	22	0.108765615569213	C31	C1	1000	1000	38200	PC1
743	23	0.074697099743071	C31	C1	1000	1000	61800	PC1
744	24	0.04177355496111	C31	C1	1000	1000	1e+05	PC1
745	1	0.997400886971231	C32	C1	1000	1000	500	FGr
746	2	0.999669962243428	C32	C1	1000	1000	810	FGr
747	3	0.989908177579311	C32	C1	1000	1000	1320	FGr
748	4	0.99561823640257	C32	C1	1000	1000	2100	FGr
749	5	0.971777708868415	C32	C1	1000	1000	3400	FGr
750	6	0.979802812427457	C32	C1	1000	1000	5500	FGr
751	7	0.963555523911729	C32	C1	1000	1000	9000	FGr
752	8	0.925128761914576	C32	C1	1000	1000	14600	FGr
753	9	0.882540718691375	C32	C1	1000	1000	23600	FGr
754	10	0.824055712522549	C32	C1	1000	1000	38200	FGr
755	11	0.717993348741395	C32	C1	1000	1000	61800	FGr
756	12	0.611362717834361	C32	C1	1000	1000	1e+05	FGr
757	13	0.996306189532837	C32	C1	1000	1000	500	PC1
758	14	0.996238039143672	C32	C1	1000	1000	810	PC1
759	15	0.995931401153237	C32	C1	1000	1000	1320	PC1
760	16	0.844769217945571	C32	C1	1000	1000	2100	PC1
761	17	0.923507354578321	C32	C1	1000	1000	3400	PC1
762	18	0.642225880063496	C32	C1	1000	1000	5500	PC1
763	19	0.392154346262903	C32	C1	1000	1000	9000	PC1
764	20	0.273980663337148	C32	C1	1000	1000	14600	PC1
765	21	0.174939012909331	C32	C1	1000	1000	23600	PC1
766	22	0.118111188792367	C32	C1	1000	1000	38200	PC1
767	23	0.0728577782433402	C32	C1	1000	1000	61800	PC1
768	24	0.0488858462550006	C32	C1	1000	1000	1e+05	PC1
769	1	0.997902215565219	C33	C1	1000	1000	500	FGr
770	2	0.99017308456479	C33	C1	1000	1000	810	FGr
771	3	0.999593405148676	C33	C1	1000	1000	1320	FGr
772	4	0.98977640465604	C33	C1	1000	1000	2100	FGr
773	5	0.982334713199738	C33	C1	1000	1000	3400	FGr
774	6	0.962740406935237	C33	C1	1000	1000	5500	FGr
775	7	0.925772339414941	C33	C1	1000	1000	9000	FGr
776	8	0.913399533784503	C33	C1	1000	1000	14600	FGr
777	9	0.852279732744226	C33	C1	1000	1000	23600	FGr
778	10	0.841930495529671	C33	C1	1000	1000	38200	FGr
779	11	0.753476367704589	C33	C1	1000	1000	61800	FGr
780	12	0.649413542190763	C33	C1	1000	1000	1e+05	FGr
781	13	0.996208914591984	C33	C1	1000	1000	500	PC1
782	14	0.988064448490672	C33	C1	1000	1000	810	PC1
783	15	0.996702987191693	C33	C1	1000	1000	1320	PC1
784	16	0.980977968939913	C33	C1	1000	1000	2100	PC1
785	17	0.810803850479286	C33	C1	1000	1000	3400	PC1
786	18	0.623076682956939	C33	C1	1000	1000	5500	PC1
787	19	0.409110182483363	C33	C1	1000	1000	9000	PC1
788	20	0.266487347034856	C33	C1	1000	1000	14600	PC1
789	21	0.178178594375814	C33	C1	1000	1000	23600	PC1
790	22	0.116271768336553	C33	C1	1000	1000	38200	PC1
791	23	0.0734102902222075	C33	C1	1000	1000	61800	PC1
792	24	0.0421827026660584	C33	C1	1000	1000	1e+05	PC1
793	1	0.991293567510926	C34	C1	1000	1000	500	FGr
794	2	0.992689891403797	C34	C1	1000	1000	810	FGr
795	3	0.991777785091118	C34	C1	1000	1000	1320	FGr
796	4	0.998163424676008	C34	C1	1000	1000	2100	FGr
797	5	0.986116399175925	C34	C1	1000	1000	3400	FGr
798	6	0.963170810091568	C34	C1	1000	1000	5500	FGr
799	7	0.905242129856356	C34	C1	1000	1000	9000	FGr
800	8	0.909791865531696	C34	C1	1000	1000	14600	FGr
801	9	0.896297760050482	C34	C1	1000	1000	23600	FGr
802	10	0.816154314841026	C34	C1	1000	1000	38200	FGr
803	11	0.678374287136558	C34	C1	1000	1000	61800	FGr
804	12	0.620160741485299	C34	C1	1000	1000	1e+05	FGr
805	13	0.996837062015359	C34	C1	1000	1000	500	PC1
806	14	0.996899161797335	C34	C1	1000	1000	810	PC1
807	15	0.989277667977485	C34	C1	1000	1000	1320	PC1
808	16	0.984410769472414	C34	C1	1000	1000	2100	PC1
809	17	0.861087947524585	C34	C1	1000	1000	3400	PC1
810	18	0.641909223130981	C34	C1	1000	1000	5500	PC1
811	19	0.471540447930007	C34	C1	1000	1000	9000	PC1
812	20	0.294078917514949	C34	C1	1000	1000	14600	PC1
813	21	0.182624802367274	C34	C1	1000	1000	23600	PC1
814	22	0.11439691317935	C34	C1	1000	1000	38200	PC1
815	23	0.0697047300929948	C34	C1	1000	1000	61800	PC1
816	24	0.0430508373531026	C34	C1	1000	1000	1e+05	PC1
817	1	0.994254574109388	C35	C1	1000	1000	500	FGr
818	2	0.990318207959179	C35	C1	1000	1000	810	FGr
819	3	0.978399910064032	C35	C1	1000	1000	1320	FGr
820	4	0.996008964037675	C35	C1	1000	1000	2100	FGr
821	5	0.977846502765234	C35	C1	1000	1000	3400	FGr
822	6	0.987085893538306	C35	C1	1000	1000	5500	FGr
823	7	0.96322198729874	C35	C1	1000	1000	9000	FGr
824	8	0.902015927499866	C35	C1	1000	1000	14600	FGr
825	9	0.853904407575351	C35	C1	1000	1000	23600	FGr
826	10	0.7970746133372	C35	C1	1000	1000	38200	FGr
827	11	0.687412502346942	C35	C1	1000	1000	61800	FGr
828	12	0.596572474783395	C35	C1	1000	1000	1e+05	FGr
829	13	0.97776835348922	C35	C1	1000	1000	500	PC1
830	14	0.992196330067603	C35	C1	1000	1000	810	PC1
831	15	0.998009704680595	C35	C1	1000	1000	1320	PC1
832	16	0.932715913975231	C35	C1	1000	1000	2100	PC1
833	17	0.867340758083682	C35	C1	1000	1000	3400	PC1
834	18	0.65004627283571	C35	C1	1000	1000	5500	PC1
835	19	0.409384923716595	C35	C1	1000	1000	9000	PC1
836	20	0.267219547447647	C35	C1	1000	1000	14600	PC1
837	21	0.171772615733899	C35	C1	1000	1000	23600	PC1
838	22	0.111546625291052	C35	C1	1000	1000	38200	PC1
839	23	0.0631424542647945	C35	C1	1000	1000	61800	PC1
840	24	0.042928763438111	C35	C1	1000	1000	1e+05	PC1
841	1	0.997352190986918	C36	C1	1000	1000	500	FGr
842	2	0.994191281572176	C36	C1	1000	1000	810	FGr
843	3	0.990547961150024	C36	C1	1000	1000	1320	FGr
844	4	0.991629295195528	C36	C1	1000	1000	2100	FGr
845	5	0.994583715229114	C36	C1	1000	1000	3400	FGr
846	6	0.975326482739133	C36	C1	1000	1000	5500	FGr
847	7	0.978945042375318	C36	C1	1000	1000	9000	FGr
848	8	0.918608057106052	C36	C1	1000	1000	14600	FGr
849	9	0.885035756392574	C36	C1	1000	1000	23600	FGr
850	10	0.822733519028408	C36	C1	1000	1000	38200	FGr
851	11	0.741295924908019	C36	C1	1000	1000	61800	FGr
852	12	0.649430009706925	C36	C1	1000	1000	1e+05	FGr
853	13	0.99728586785397	C36	C1	1000	1000	500	PC1
854	14	0.989906357486825	C36	C1	1000	1000	810	PC1
855	15	0.991897303550236	C36	C1	1000	1000	1320	PC1
856	16	0.953993484765752	C36	C1	1000	1000	2100	PC1
857	17	0.944927989726876	C36	C1	1000	1000	3400	PC1
858	18	0.594184199445464	C36	C1	1000	1000	5500	PC1
859	19	0.408715186206714	C36	C1	1000	1000	9000	PC1
860	20	0.284783159430612	C36	C1	1000	1000	14600	PC1
861	21	0.189020222921856	C36	C1	1000	1000	23600	PC1
862	22	0.109132766944593	C36	C1	1000	1000	38200	PC1
863	23	0.0686985297748327	C36	C1	1000	1000	61800	PC1
864	24	0.0419856634833867	C36	C1	1000	1000	1e+05	PC1
865	1	0.988614569644792	C37	C1	1000	1000	500	FGr
866	2	0.996068464704747	C37	C1	1000	1000	810	FGr
867	3	0.984158069879069	C37	C1	1000	1000	1320	FGr
868	4	0.986938806232506	C37	C1	1000	1000	2100	FGr
869	5	0.97192955708628	C37	C1	1000	1000	3400	FGr
870	6	0.971822262874323	C37	C1	1000	1000	5500	FGr
871	7	0.945034930363782	C37	C1	1000	1000	9000	FGr
872	8	0.895446566960856	C37	C1	1000	1000	14600	FGr
873	9	0.902897421265627	C37	C1	1000	1000	23600	FGr
874	10	0.83089308979723	C37	C1	1000	1000	38200	FGr
875	11	0.706394912647004	C37	C1	1000	1000	61800	FGr
876	12	0.628028424410724	C37	C1	1000	1000	1e+05	FGr
877	13	0.998789462225514	C37	C1	1000	1000	500	PC1
878	14	0.997002667788532	C37	C1	1000	1000	810	PC1
879	15	0.999261118450123	C37	C1	1000	1000	1320	PC1
880	16	0.965175364275076	C37	C1	1000	1000	2100	PC1
881	17	0.944989678263795	C37	C1	1000	1000	3400	PC1
882	18	0.667477012035266	C37	C1	1000	1000	5500	PC1
883	19	0.392556926369956	C37	C1	1000	1000	9000	PC1
884	20	0.28270880501602	C37	C1	1000	1000	14600	PC1
885	21	0.182350551147697	C37	C1	1000	1000	23600	PC1
886	22	0.123082537862899	C37	C1	1000	1000	38200	PC1
887	23	0.0697230427100823	C37	C1	1000	1000	61800	PC1
888	24	0.0457456989499483	C37	C1	1000	1000	1e+05	PC1
889	1	0.999958559398118	C38	C1	1000	1000	500	FGr
890	2	0.999998267435356	C38	C1	1000	1000	810	FGr
891	3	0.995765133474985	C38	C1	1000	1000	1320	FGr
892	4	0.997391900894367	C38	C1	1000	1000	2100	FGr
893	5	0.980069621493563	C38	C1	1000	1000	3400	FGr
894	6	0.960574293028782	C38	C1	1000	1000	5500	FGr
895	7	0.939341267245908	C38	C1	1000	1000	9000	FGr
