	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	0.0770025714095	0.0770025714095001	0	0.044	0.051	0.0770025714095	0.0770025714095001	1	300	A8	C1	1000	100	0	0.5	300	0
2	0.0648247158219999	0.064824715822	0	0.088	0.082	0.0648247158219999	0.064824715822	FGr	300	A8	C1	1000	100	0	0.5	300	0
3	0.0681685673900001	0.06816856739	0	0.069	0.049	0.0681685673900001	0.06816856739	NoCorrection	300	A8	C1	1000	100	0	0.5	300	0
4	0.0725199798295	0.0725199798295	0	0.061	0.072	0.0725199798295	0.0725199798295	ID	300	A8	C1	1000	100	0	0.5	300	0
5	0.082011951765	0.082011951765	0	0.06	0.066	0.082011951765	0.082011951765	1	300	A8	C1	1000	100	0	0.5	300	0.01
6	0.06626288738	0.0662628873799999	0	0.099	0.102	0.06626288738	0.0662628873799999	FGr	300	A8	C1	1000	100	0	0.5	300	0.01
7	0.07691065145	0.07691065145	0	0.072	0.08	0.07691065145	0.07691065145	NoCorrection	300	A8	C1	1000	100	0	0.5	300	0.01
8	0.088956466265	0.088956466265	0	0.043	0.048	0.088956466265	0.088956466265	ID	300	A8	C1	1000	100	0	0.5	300	0.01
9	-0.03712133397	-0.03712133397	0	0.318	0.338	-0.03712133397	-0.03712133397	1	300	A8	C1	1000	100	0	0.5	300	0.03
10	-0.0365766212	-0.0365766212	0	0.315	0.322	-0.0365766212	-0.0365766212	FGr	300	A8	C1	1000	100	0	0.5	300	0.03
11	-0.032456286405	-0.032456286405	0	0.403	0.366	-0.032456286405	-0.032456286405	NoCorrection	300	A8	C1	1000	100	0	0.5	300	0.03
12	-0.047203074265	-0.047203074265	0	0.21	0.234	-0.047203074265	-0.047203074265	ID	300	A8	C1	1000	100	0	0.5	300	0.03
13	0.024263642305	0.024263642305	0	0.462	0.432	0.024263642305	0.024263642305	1	300	A8	C1	1000	100	0	0.5	300	0.1
14	0.0142558778375	0.0142558778375	0	0.671	0.656	0.0142558778375	0.0142558778375	FGr	300	A8	C1	1000	100	0	0.5	300	0.1
15	0.0274754621545	0.0274754621545	0	0.405	0.401	0.0274754621545	0.0274754621545	NoCorrection	300	A8	C1	1000	100	0	0.5	300	0.1
16	0.03291153259	0.03291153259	0	0.317	0.324	0.03291153259	0.03291153259	ID	300	A8	C1	1000	100	0	0.5	300	0.1
17	-0.03929946886	-0.0949462735	0	0.352	0.164	-0.03929946886	-0.0949462735	1	1000	A8	C1	1000	100	0	0.5	300	0
18	-0.04350469829	-0.120160834	0	0.314	0.076	-0.04350469829	-0.120160834	FGr	1000	A8	C1	1000	100	0	0.5	300	0
19	-0.0281212943245	-0.0582106	0	0.527	0.363	-0.0281212943245	-0.0582106	NoCorrection	1000	A8	C1	1000	100	0	0.5	300	0
20	-0.03344598733	-0.078895936	0	0.473	0.235	-0.03344598733	-0.078895936	ID	1000	A8	C1	1000	100	0	0.5	300	0
21	-0.01029399932	0.029750394	0	0.793	0.692	-0.01029399932	0.029750394	1	1000	A8	C1	1000	100	0	0.5	300	0.01
22	-0.014676777165	0.0261367705	0	0.754	0.706	-0.014676777165	0.0261367705	FGr	1000	A8	C1	1000	100	0	0.5	300	0.01
23	-0.017204766219	0.0168389225	0	0.706	0.794	-0.017204766219	0.0168389225	NoCorrection	1000	A8	C1	1000	100	0	0.5	300	0.01
24	-0.00792287251499999	0.0357225635	0	0.87	0.614	-0.00792287251499999	0.0357225635	ID	1000	A8	C1	1000	100	0	0.5	300	0.01
25	0.07381028779	0.0772906260000001	0	0.065	0.223	0.07381028779	0.0772906260000001	1	1000	A8	C1	1000	100	0	0.5	300	0.03
26	0.119530587705	0.171305278	0	0.002	0.005	0.119530587705	0.171305278	FGr	1000	A8	C1	1000	100	0	0.5	300	0.03
27	0.12527638456	0.1927647265	0	0	0.004	0.12527638456	0.1927647265	NoCorrection	1000	A8	C1	1000	100	0	0.5	300	0.03
