	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	0.000779393933999991	0.000779393933999992	0	0.983	0.982	0.000779393933999991	0.000779393933999992	1	300	A36	C1	1000	100	0	0.5	300	0
2	0.041406046785	0.041406046785	0	0.309	0.28	0.041406046785	0.041406046785	FGr	300	A36	C1	1000	100	0	0.5	300	0
3	0.041195206465	0.041195206465	0	0.299	0.282	0.041195206465	0.041195206465	NoCorrection	300	A36	C1	1000	100	0	0.5	300	0
4	-0.01855369213	-0.01855369213	0	0.623	0.639	-0.01855369213	-0.01855369213	ID	300	A36	C1	1000	100	0	0.5	300	0
5	0.00317311889300003	0.003173118893	0	0.944	0.94	0.00317311889300003	0.003173118893	1	300	A36	C1	1000	100	0	0.5	300	0.01
6	0.045429419695	0.045429419695	0	0.238	0.248	0.045429419695	0.045429419695	FGr	300	A36	C1	1000	100	0	0.5	300	0.01
7	0.044317408495	0.044317408495	0	0.259	0.25	0.044317408495	0.044317408495	NoCorrection	300	A36	C1	1000	100	0	0.5	300	0.01
8	0.01468293393	0.01468293393	0	0.687	0.702	0.01468293393	0.01468293393	ID	300	A36	C1	1000	100	0	0.5	300	0.01
9	0.0464961767	0.0464961767	0	0.173	0.189	0.0464961767	0.0464961767	1	300	A36	C1	1000	100	0	0.5	300	0.03
10	0.055608888255	0.0556088882549999	0	0.113	0.103	0.055608888255	0.0556088882549999	FGr	300	A36	C1	1000	100	0	0.5	300	0.03
11	0.0369821180629999	0.036982118063	0	0.251	0.275	0.0369821180629999	0.036982118063	NoCorrection	300	A36	C1	1000	100	0	0.5	300	0.03
12	0.04166079193	0.04166079193	0	0.237	0.217	0.04166079193	0.04166079193	ID	300	A36	C1	1000	100	0	0.5	300	0.03
13	-0.04958842773	-0.04958842773	0	0.19	0.193	-0.04958842773	-0.04958842773	1	300	A36	C1	1000	100	0	0.5	300	0.1
14	-0.032145183603	-0.032145183603	0	0.392	0.367	-0.032145183603	-0.032145183603	FGr	300	A36	C1	1000	100	0	0.5	300	0.1
15	-0.00539445446999997	-0.00539445446999996	0	0.866	0.891	-0.00539445446999997	-0.00539445446999996	NoCorrection	300	A36	C1	1000	100	0	0.5	300	0.1
16	-0.05773296309	-0.05773296309	0	0.139	0.111	-0.05773296309	-0.05773296309	ID	300	A36	C1	1000	100	0	0.5	300	0.1
17	0.04418354025	0.032035326	0	0.303	0.641	0.04418354025	0.032035326	1	1000	A36	C1	1000	100	0	0.5	300	0
18	0.01129931369	-0.036586071	0	0.808	0.584	0.01129931369	-0.036586071	FGr	1000	A36	C1	1000	100	0	0.5	300	0
19	0.03591220989	0.027807558	0	0.421	0.649	0.03591220989	0.027807558	NoCorrection	1000	A36	C1	1000	100	0	0.5	300	0
20	0.0290060203	0.008085332	0	0.55	0.894	0.0290060203	0.008085332	ID	1000	A36	C1	1000	100	0	0.5	300	0
21	0.00244042417499998	0.00228528999999999	0	0.946	0.974	0.00244042417499998	0.00228528999999999	1	1000	A36	C1	1000	100	0	0.5	300	0.01
22	-0.00877219226300001	-0.029038506	0	0.806	0.612	-0.00877219226300001	-0.029038506	FGr	1000	A36	C1	1000	100	0	0.5	300	0.01
23	-0.0399406503621	-0.117332995	0	0.278	0.057	-0.0399406503621	-0.117332995	NoCorrection	1000	A36	C1	1000	100	0	0.5	300	0.01
24	0.00291781898500002	0.00354706650000001	0	0.921	0.96	0.00291781898500002	0.00354706650000001	ID	1000	A36	C1	1000	100	0	0.5	300	0.01
25	-0.00996930561749999	-0.0327399590000002	0	0.793	0.644	-0.00996930561749999	-0.0327399590000002	1	1000	A36	C1	1000	100	0	0.5	300	0.03
26	-0.00553040881999997	-0.026517867	0	0.902	0.72	-0.00553040881999997	-0.026517867	FGr	1000	A36	C1	1000	100	0	0.5	300	0.03
27	0.01174611955	-0.00129868049999996	0	0.768	0.981	0.01174611955	-0.00129868049999996	NoCorrection	1000	A36	C1	1000	100	0	0.5	300	0.03
28	-0.013779764705	-0.0419061260000001	0	0.74	0.568	-0.013779764705	-0.0419061260000001	ID	1000	A36	C1	1000	100	0	0.5	300	0.03
29	-0.022056417313	-0.083330875	0	0.6	0.218	-0.022056417313	-0.083330875	1	1000	A36	C1	1000	100	0	0.5	300	0.1
30	-0.0247330941	-0.097065355	0	0.562	0.129	-0.0247330941	-0.097065355	FGr	1000	A36	C1	1000	100	0	0.5	300	0.1
31	-0.00792575963999998	-0.065022398	0	0.856	0.302	-0.00792575963999998	-0.065022398	NoCorrection	1000	A36	C1	1000	100	0	0.5	300	0.1
32	-0.01734283311	-0.086589929	0	0.715	0.17	-0.01734283311	-0.086589929	ID	1000	A36	C1	1000	100	0	0.5	300	0.1
33	0.0429434538	0.0203822445	0	0.321	0.84	0.0429434538	0.0203822445	1	10000	A36	C1	1000	100	0	0.5	300	0
34	0.04591237284	0.0404790090000002	0	0.302	0.718	0.04591237284	0.0404790090000002	FGr	10000	A36	C1	1000	100	0	0.5	300	0
35	0.03105847205	-0.045245558	0	0.455	0.66	0.03105847205	-0.045245558	NoCorrection	10000	A36	C1	1000	100	0	0.5	300	0
36	0.04519612053	0.032966519	0	0.277	0.758	0.04519612053	0.032966519	ID	10000	A36	C1	1000	100	0	0.5	300	0
37	0.01065206384	-0.149566265	0	0.781	0.162	0.01065206384	-0.149566265	1	10000	A36	C1	1000	100	0	0.5	300	0.01
38	-0.00314803766700005	-0.22261571	0	0.937	0.04	-0.00314803766700005	-0.22261571	FGr	10000	A36	C1	1000	100	0	0.5	300	0.01
39	-0.00154352374500005	-0.21564189	0	0.969	0.033	-0.00154352374500005	-0.21564189	NoCorrection	10000	A36	C1	1000	100	0	0.5	300	0.01
40	0.00935312759499998	-0.14382407	0	0.83	0.162	0.00935312759499998	-0.14382407	ID	10000	A36	C1	1000	100	0	0.5	300	0.01
41	-0.060129380925	0.158475842	0	0.166	0.127	-0.060129380925	0.158475842	1	10000	A36	C1	1000	100	0	0.5	300	0.03
42	-0.072957479715	0.0514056349999999	0	0.081	0.61	-0.072957479715	0.0514056349999999	FGr	10000	A36	C1	1000	100	0	0.5	300	0.03
43	-0.0494728912	0.192526055	0	0.24	0.06	-0.0494728912	0.192526055	NoCorrection	10000	A36	C1	1000	100	0	0.5	300	0.03
44	-0.06309880538	0.139401865	0	0.135	0.2	-0.06309880538	0.139401865	ID	10000	A36	C1	1000	100	0	0.5	300	0.03
45	-0.00181073263499998	-0.0745419489999998	0	0.957	0.464	-0.00181073263499998	-0.0745419489999998	1	10000	A36	C1	1000	100	0	0.5	300	0.1
46	0.00207541228999	-0.045023789	0	0.948	0.657	0.00207541228999	-0.045023789	FGr	10000	A36	C1	1000	100	0	0.5	300	0.1
47	0.017053623575	0.107391747	0	0.632	0.308	0.017053623575	0.107391747	NoCorrection	10000	A36	C1	1000	100	0	0.5	300	0.1
48	-0.00024685882799993	-0.0707382184999999	0	0.994	0.469	-0.00024685882799993	-0.0707382184999999	ID	10000	A36	C1	1000	100	0	0.5	300	0.1
49	0.00482055296399997	0.00482055296399997	0	0.897	0.9	0.00482055296399997	0.00482055296399997	1	300	A36	C1	1000	1000	0	0.5	300	0
50	0.0483238274289999	0.048323827429	0	0.138	0.133	0.0483238274289999	0.048323827429	FGr	300	A36	C1	1000	1000	0	0.5	300	0
51	0.0333909278985	0.0333909278985	0	0.291	0.292	0.0333909278985	0.0333909278985	NoCorrection	300	A36	C1	1000	1000	0	0.5	300	0
52	0.0177271663650001	0.0177271663650001	0	0.572	0.568	0.0177271663650001	0.0177271663650001	ID	300	A36	C1	1000	1000	0	0.5	300	0
53	-0.0146356985960001	-0.0146356985960001	0	0.61	0.59	-0.0146356985960001	-0.0146356985960001	1	300	A36	C1	1000	1000	0	0.5	300	0.01
54	-0.00964671795500008	-0.00964671795499999	0	0.724	0.732	-0.00964671795500008	-0.00964671795499999	FGr	300	A36	C1	1000	1000	0	0.5	300	0.01
55	-0.021605353549	-0.021605353549	0	0.428	0.449	-0.021605353549	-0.021605353549	NoCorrection	300	A36	C1	1000	1000	0	0.5	300	0.01
56	-0.00726469997940396	-0.0072646999794038	0	0.798	0.806	-0.00726469997940396	-0.0072646999794038	ID	300	A36	C1	1000	1000	0	0.5	300	0.01
57	-0.00933991722349996	-0.00933991722349998	0	0.751	0.764	-0.00933991722349996	-0.00933991722349998	1	300	A36	C1	1000	1000	0	0.5	300	0.03
58	-0.014355268065	-0.014355268065	0	0.617	0.607	-0.014355268065	-0.014355268065	FGr	300	A36	C1	1000	1000	0	0.5	300	0.03
59	0.000644968120999946	0.00064496812099998	0	0.98	0.988	0.000644968120999946	0.00064496812099998	NoCorrection	300	A36	C1	1000	1000	0	0.5	300	0.03
60	-0.023660899997	-0.023660899997	0	0.415	0.413	-0.023660899997	-0.023660899997	ID	300	A36	C1	1000	1000	0	0.5	300	0.03
61	-0.00795790246300007	-0.00795790246300004	0	0.795	0.792	-0.00795790246300007	-0.00795790246300004	1	300	A36	C1	1000	1000	0	0.5	300	0.1
62	0.043298422381	0.043298422381	0	0.15	0.175	0.043298422381	0.043298422381	FGr	300	A36	C1	1000	1000	0	0.5	300	0.1
63	0.07011566577953	0.07011566577953	0	0.019	0.028	0.07011566577953	0.07011566577953	NoCorrection	300	A36	C1	1000	1000	0	0.5	300	0.1
64	0.0210447213995	0.0210447213995	0	0.508	0.53	0.0210447213995	0.0210447213995	ID	300	A36	C1	1000	1000	0	0.5	300	0.1
65	-0.067351837567	-0.0701701136500001	0	0.009	0.103	-0.067351837567	-0.0701701136500001	1	1000	A36	C1	1000	1000	0	0.5	300	0
66	-0.0561805724545001	-0.0435863001	0	0.029	0.289	-0.0561805724545001	-0.0435863001	FGr	1000	A36	C1	1000	1000	0	0.5	300	0
67	-0.04446946607815	-0.0160752965000001	0	0.078	0.686	-0.04446946607815	-0.0160752965000001	NoCorrection	1000	A36	C1	1000	1000	0	0.5	300	0
68	-0.0573378639885	-0.0484661591	0	0.023	0.243	-0.0573378639885	-0.0484661591	ID	1000	A36	C1	1000	1000	0	0.5	300	0
69	0.0203054132657	0.01231821685	0	0.526	0.809	0.0203054132657	0.01231821685	1	1000	A36	C1	1000	1000	0	0.5	300	0.01
70	0.00278282838850009	-0.0354647763000001	0	0.924	0.457	0.00278282838850009	-0.0354647763000001	FGr	1000	A36	C1	1000	1000	0	0.5	300	0.01
71	-0.0269336855575	-0.11620597	0	0.398	0.016	-0.0269336855575	-0.11620597	NoCorrection	1000	A36	C1	1000	1000	0	0.5	300	0.01
72	0.0144898557764999	0.00320617149999997	0	0.621	0.947	0.0144898557764999	0.00320617149999997	ID	1000	A36	C1	1000	1000	0	0.5	300	0.01
73	-0.0544829306485	-0.10834421445	0	0.063	0.01	-0.0544829306485	-0.10834421445	1	1000	A36	C1	1000	1000	0	0.5	300	0.03
74	-0.04322826945406	-0.0611001563500001	0	0.164	0.139	-0.04322826945406	-0.0611001563500001	FGr	1000	A36	C1	1000	1000	0	0.5	300	0.03
75	-0.041832343147	-0.0598020054000001	0	0.161	0.139	-0.041832343147	-0.0598020054000001	NoCorrection	1000	A36	C1	1000	1000	0	0.5	300	0.03
76	-0.049611791957	-0.08428130365	0	0.091	0.047	-0.049611791957	-0.08428130365	ID	1000	A36	C1	1000	1000	0	0.5	300	0.03
77	0.020071075587	-0.00950505335000003	0	0.482	0.854	0.020071075587	-0.00950505335000003	1	1000	A36	C1	1000	1000	0	0.5	300	0.1
78	0.039297418286	0.0551207693499999	0	0.163	0.225	0.039297418286	0.0551207693499999	FGr	1000	A36	C1	1000	1000	0	0.5	300	0.1
79	0.0879921643064999	0.1668910798	0	0.002	0	0.0879921643064999	0.1668910798	NoCorrection	1000	A36	C1	1000	1000	0	0.5	300	0.1
80	0.014569107225	-0.0280058508499999	0	0.6	0.522	0.014569107225	-0.0280058508499999	ID	1000	A36	C1	1000	1000	0	0.5	300	0.1
81	0.00661921917500002	0.0937498315999999	0	0.831	0.172	0.00661921917500002	0.0937498315999999	1	10000	A36	C1	1000	1000	0	0.5	300	0
82	-0.000689322536500103	0.0213003054500003	0	0.981	0.781	-0.000689322536500103	0.0213003054500003	FGr	10000	A36	C1	1000	1000	0	0.5	300	0
83	0.0084468804989999	0.11110720675	0	0.783	0.125	0.0084468804989999	0.11110720675	NoCorrection	10000	A36	C1	1000	1000	0	0.5	300	0
84	0.00290457279459975	0.0568615061000009	0	0.927	0.439	0.00290457279459975	0.0568615061000009	ID	10000	A36	C1	1000	1000	0	0.5	300	0
85	-0.0394953438574999	0.079693202	0	0.172	0.296	-0.0394953438574999	0.079693202	1	10000	A36	C1	1000	1000	0	0.5	300	0.01
86	-0.0325422032715	0.1028513405	0	0.249	0.15	-0.0325422032715	0.1028513405	FGr	10000	A36	C1	1000	1000	0	0.5	300	0.01
87	-0.048966512375	-0.032946976	0	0.102	0.688	-0.048966512375	-0.032946976	NoCorrection	10000	A36	C1	1000	1000	0	0.5	300	0.01
88	-0.0375639962347501	0.102019158	0	0.188	0.164	-0.0375639962347501	0.102019158	ID	10000	A36	C1	1000	1000	0	0.5	300	0.01
89	0.000311820410000001	0.11900284655	0	0.992	0.074	0.000311820410000001	0.11900284655	1	10000	A36	C1	1000	1000	0	0.5	300	0.03
90	0.00488895791850001	0.1542253305	0	0.85	0.027	0.00488895791850001	0.1542253305	FGr	10000	A36	C1	1000	1000	0	0.5	300	0.03
91	0.0268024412865	0.3223061499	0	0.283	0	0.0268024412865	0.3223061499	NoCorrection	10000	A36	C1	1000	1000	0	0.5	300	0.03
