	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	0.03161780874	0.03161780874	0	0.418	0.392	0.03161780874	0.03161780874	1	300	A9	C1	1000	100	0	0.5	300	0
2	0.006119936185	0.00611993618499999	0	0.883	0.865	0.006119936185	0.00611993618499999	FGr	300	A9	C1	1000	100	0	0.5	300	0
3	-0.00603474096999999	-0.00603474097000001	0	0.883	0.88	-0.00603474096999999	-0.00603474097000001	NoCorrection	300	A9	C1	1000	100	0	0.5	300	0
4	0.017967921635	0.017967921635	0	0.652	0.636	0.017967921635	0.017967921635	ID	300	A9	C1	1000	100	0	0.5	300	0
5	-0.0120598763315	-0.0120598763315	0	0.788	0.774	-0.0120598763315	-0.0120598763315	1	300	A9	C1	1000	100	0	0.5	300	0.01
6	-0.00576278779500001	-0.00576278779500001	0	0.891	0.897	-0.00576278779500001	-0.00576278779500001	FGr	300	A9	C1	1000	100	0	0.5	300	0.01
7	-0.002494038235	-0.00249403823500001	0	0.945	0.956	-0.002494038235	-0.00249403823500001	NoCorrection	300	A9	C1	1000	100	0	0.5	300	0.01
8	-0.03440221932	-0.03440221932	0	0.432	0.45	-0.03440221932	-0.03440221932	ID	300	A9	C1	1000	100	0	0.5	300	0.01
9	-0.031473718845	-0.031473718845	0	0.472	0.49	-0.031473718845	-0.031473718845	1	300	A9	C1	1000	100	0	0.5	300	0.03
10	-0.05436707325	-0.05436707325	0	0.173	0.208	-0.05436707325	-0.05436707325	FGr	300	A9	C1	1000	100	0	0.5	300	0.03
11	-0.073979097015	-0.073979097015	0	0.077	0.076	-0.073979097015	-0.073979097015	NoCorrection	300	A9	C1	1000	100	0	0.5	300	0.03
12	-0.04380090687	-0.04380090687	0	0.293	0.28	-0.04380090687	-0.04380090687	ID	300	A9	C1	1000	100	0	0.5	300	0.03
13	-0.0952019239349999	-0.0952019239350001	0	0.03	0.039	-0.0952019239349999	-0.0952019239350001	1	300	A9	C1	1000	100	0	0.5	300	0.1
14	-0.07115617794	-0.07115617794	0	0.112	0.126	-0.07115617794	-0.07115617794	FGr	300	A9	C1	1000	100	0	0.5	300	0.1
15	-0.0676124016930001	-0.067612401693	0	0.122	0.135	-0.0676124016930001	-0.067612401693	NoCorrection	300	A9	C1	1000	100	0	0.5	300	0.1
16	-0.10426439797	-0.10426439797	0	0.015	0.021	-0.10426439797	-0.10426439797	ID	300	A9	C1	1000	100	0	0.5	300	0.1
17	-0.04897354561	-0.0456119665	0	0.185	0.419	-0.04897354561	-0.0456119665	1	1000	A9	C1	1000	100	0	0.5	300	0
18	-0.07070077578	-0.1210659865	0	0.045	0.037	-0.07070077578	-0.1210659865	FGr	1000	A9	C1	1000	100	0	0.5	300	0
19	-0.064204590718	-0.099492509	0	0.079	0.086	-0.064204590718	-0.099492509	NoCorrection	1000	A9	C1	1000	100	0	0.5	300	0
20	-0.055906428891	-0.0812190770000001	0	0.114	0.162	-0.055906428891	-0.0812190770000001	ID	1000	A9	C1	1000	100	0	0.5	300	0
21	-0.03707919156	-0.1127317375	0	0.318	0.052	-0.03707919156	-0.1127317375	1	1000	A9	C1	1000	100	0	0.5	300	0.01
22	-0.047389201219	-0.126272477	0	0.215	0.034	-0.047389201219	-0.126272477	FGr	1000	A9	C1	1000	100	0	0.5	300	0.01
23	-0.01696938122	-0.067754111	0	0.666	0.251	-0.01696938122	-0.067754111	NoCorrection	1000	A9	C1	1000	100	0	0.5	300	0.01
24	-0.041145184902	-0.120577276	0	0.284	0.047	-0.041145184902	-0.120577276	ID	1000	A9	C1	1000	100	0	0.5	300	0.01
25	-0.01992015209	-0.0144991955	0	0.616	0.855	-0.01992015209	-0.0144991955	1	1000	A9	C1	1000	100	0	0.5	300	0.03
26	-0.01440772584	-0.011883363	0	0.732	0.889	-0.01440772584	-0.011883363	FGr	1000	A9	C1	1000	100	0	0.5	300	0.03
