	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	-0.006006177565	-0.00600617756499999	0	0.882	0.883	-0.006006177565	-0.00600617756499999	1	300	A50	C1	1000	100	0	0.5	300	0
2	-0.018718206765	-0.018718206765	0	0.642	0.605	-0.018718206765	-0.018718206765	FGr	300	A50	C1	1000	100	0	0.5	300	0
3	-0.02736760775	-0.02736760775	0	0.513	0.475	-0.02736760775	-0.02736760775	NoCorrection	300	A50	C1	1000	100	0	0.5	300	0
4	-0.02373274735	-0.02373274735	0	0.533	0.577	-0.02373274735	-0.02373274735	ID	300	A50	C1	1000	100	0	0.5	300	0
5	0.0344638309765	0.0344638309765	0	0.369	0.37	0.0344638309765	0.0344638309765	1	300	A50	C1	1000	100	0	0.5	300	0.01
6	0.07037454965	0.07037454965	0	0.076	0.066	0.07037454965	0.07037454965	FGr	300	A50	C1	1000	100	0	0.5	300	0.01
7	0.069694570575	0.069694570575	0	0.064	0.089	0.069694570575	0.069694570575	NoCorrection	300	A50	C1	1000	100	0	0.5	300	0.01
8	0.042372038163	0.042372038163	0	0.273	0.299	0.042372038163	0.042372038163	ID	300	A50	C1	1000	100	0	0.5	300	0.01
9	0.03301845253	0.03301845253	0	0.264	0.272	0.03301845253	0.03301845253	1	300	A50	C1	1000	100	0	0.5	300	0.03
10	0.05684432664	0.05684432664	0	0.075	0.082	0.05684432664	0.05684432664	FGr	300	A50	C1	1000	100	0	0.5	300	0.03
11	0.0370559141625	0.0370559141625	0	0.247	0.216	0.0370559141625	0.0370559141625	NoCorrection	300	A50	C1	1000	100	0	0.5	300	0.03
12	0.040939854833	0.040939854833	0	0.202	0.179	0.040939854833	0.040939854833	ID	300	A50	C1	1000	100	0	0.5	300	0.03
13	-0.03882637499	-0.0388263749900001	0	0.333	0.354	-0.03882637499	-0.0388263749900001	1	300	A50	C1	1000	100	0	0.5	300	0.1
14	-0.00946771510000006	-0.00946771510000005	0	0.789	0.783	-0.00946771510000006	-0.00946771510000005	FGr	300	A50	C1	1000	100	0	0.5	300	0.1
15	0.00237359540900006	0.00237359540900003	0	0.943	0.958	0.00237359540900006	0.00237359540900003	NoCorrection	300	A50	C1	1000	100	0	0.5	300	0.1
16	-0.02149635341	-0.02149635341	0	0.598	0.6	-0.02149635341	-0.02149635341	ID	300	A50	C1	1000	100	0	0.5	300	0.1
17	0.01406716555	0.0338734075	0	0.72	0.581	0.01406716555	0.0338734075	1	1000	A50	C1	1000	100	0	0.5	300	0
18	0.013541446389	0.0181827755	0	0.746	0.778	0.013541446389	0.0181827755	FGr	1000	A50	C1	1000	100	0	0.5	300	0
19	0.03318539968	0.0835633425	0	0.411	0.18	0.03318539968	0.0835633425	NoCorrection	1000	A50	C1	1000	100	0	0.5	300	0
20	0.01371767691	0.0290652385	0	0.716	0.665	0.01371767691	0.0290652385	ID	1000	A50	C1	1000	100	0	0.5	300	0
21	0.01083468514	0.049328401	0	0.804	0.44	0.01083468514	0.049328401	1	1000	A50	C1	1000	100	0	0.5	300	0.01
22	-0.02148477457	-0.026513849	0	0.615	0.697	-0.02148477457	-0.026513849	FGr	1000	A50	C1	1000	100	0	0.5	300	0.01
23	-0.02186908613	-0.0267847010000001	0	0.576	0.691	-0.02186908613	-0.0267847010000001	NoCorrection	1000	A50	C1	1000	100	0	0.5	300	0.01
24	-0.00493201317999999	0.013119766	0	0.898	0.848	-0.00493201317999999	0.013119766	ID	1000	A50	C1	1000	100	0	0.5	300	0.01
25	0.026284160264	0.0517627985	0	0.548	0.443	0.026284160264	0.0517627985	1	1000	A50	C1	1000	100	0	0.5	300	0.03
26	0.05542099657	0.1094327965	0	0.233	0.133	0.05542099657	0.1094327965	FGr	1000	A50	C1	1000	100	0	0.5	300	0.03
27	0.06480062625	0.141855997	0	0.125	0.04	0.06480062625	0.141855997	NoCorrection	1000	A50	C1	1000	100	0	0.5	300	0.03
28	0.040750529455	0.0684714074999999	0	0.334	0.304	0.040750529455	0.0684714074999999	ID	1000	A50	C1	1000	100	0	0.5	300	0.03
29	0.0068334947579999	-0.0744341239999996	0	0.87	0.279	0.0068334947579999	-0.0744341239999996	1	1000	A50	C1	1000	100	0	0.5	300	0.1
