	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	-0.00644290496500002	-0.006442904965	0	0.844	0.868	-0.00644290496500002	-0.006442904965	1	300	A40	C1	1000	100	0	0.5	300	0
2	0.01835257872	0.01835257872	0	0.588	0.61	0.01835257872	0.01835257872	FGr	300	A40	C1	1000	100	0	0.5	300	0
3	0.019284466145	0.019284466145	0	0.596	0.603	0.019284466145	0.019284466145	NoCorrection	300	A40	C1	1000	100	0	0.5	300	0
4	0.000531114364999981	0.000531114365000012	0	0.984	0.989	0.000531114364999981	0.000531114365000012	ID	300	A40	C1	1000	100	0	0.5	300	0
5	-0.00797463170500003	-0.007974631705	0	0.838	0.828	-0.00797463170500003	-0.007974631705	1	300	A40	C1	1000	100	0	0.5	300	0.1
6	0.04082846456	0.04082846456	0	0.271	0.282	0.04082846456	0.04082846456	FGr	300	A40	C1	1000	100	0	0.5	300	0.1
7	0.05108354679	0.05108354679	0	0.218	0.176	0.05108354679	0.05108354679	NoCorrection	300	A40	C1	1000	100	0	0.5	300	0.1
8	-0.01505475239	-0.01505475239	0	0.689	0.699	-0.01505475239	-0.01505475239	ID	300	A40	C1	1000	100	0	0.5	300	0.1
9	-0.049014828745	-0.049014828745	0	0.209	0.209	-0.049014828745	-0.049014828745	1	300	A40	C1	1000	100	0	0.5	300	0.5
10	0.08162072633	0.08162072633	0	0.061	0.068	0.08162072633	0.08162072633	FGr	300	A40	C1	1000	100	0	0.5	300	0.5
11	0.096710245472	0.0967102454719999	0	0.042	0.045	0.096710245472	0.0967102454719999	NoCorrection	300	A40	C1	1000	100	0	0.5	300	0.5
12	-0.058242439995	-0.058242439995	0	0.137	0.136	-0.058242439995	-0.058242439995	ID	300	A40	C1	1000	100	0	0.5	300	0.5
13	0.00711508489799996	0.007115084898	0	0.88	0.88	0.00711508489799996	0.007115084898	1	300	A40	C1	1000	100	0	0.5	300	1
14	0.27043430254	0.27043430254	0	0	0	0.27043430254	0.27043430254	FGr	300	A40	C1	1000	100	0	0.5	300	1
15	0.31359530642545	0.31359530642545	0	0	0	0.31359530642545	0.31359530642545	NoCorrection	300	A40	C1	1000	100	0	0.5	300	1
16	0.0158446220008	0.0158446220008	0	0.706	0.745	0.0158446220008	0.0158446220008	ID	300	A40	C1	1000	100	0	0.5	300	1
17	-5.78792389999905e-05	0.0318798029999999	0	0.999	0.633	-5.78792389999905e-05	0.0318798029999999	1	1000	A40	C1	1000	100	0	0.5	300	0
18	0.036515675225	0.163467538	0	0.385	0.016	0.036515675225	0.163467538	FGr	1000	A40	C1	1000	100	0	0.5	300	0
19	0.029063584577	0.139810824	0	0.506	0.03	0.029063584577	0.139810824	NoCorrection	1000	A40	C1	1000	100	0	0.5	300	0
20	0.00534031104299999	0.0504077144999999	0	0.89	0.465	0.00534031104299999	0.0504077144999999	ID	1000	A40	C1	1000	100	0	0.5	300	0
21	-0.1118922567714	-0.1638531055	0	0.006	0.014	-0.1118922567714	-0.1638531055	1	1000	A40	C1	1000	100	0	0.5	300	0.1
22	-0.1089955476317	-0.1743321055	0	0.009	0.013	-0.1089955476317	-0.1743321055	FGr	1000	A40	C1	1000	100	0	0.5	300	0.1
23	-0.07630294882	-0.0477159160000001	0	0.057	0.488	-0.07630294882	-0.0477159160000001	NoCorrection	1000	A40	C1	1000	100	0	0.5	300	0.1
24	-0.1270149743	-0.2114994215	0	0.002	0.001	-0.1270149743	-0.2114994215	ID	1000	A40	C1	1000	100	0	0.5	300	0.1
25	0.03301050401	-0.0194058315	0	0.428	0.751	0.03301050401	-0.0194058315	1	1000	A40	C1	1000	100	0	0.5	300	0.5
26	0.14191936446	0.186082084	0	0.002	0.009	0.14191936446	0.186082084	FGr	1000	A40	C1	1000	100	0	0.5	300	0.5
27	0.2198923464	0.3849802715	0	0	0	0.2198923464	0.3849802715	NoCorrection	1000	A40	C1	1000	100	0	0.5	300	0.5
28	0.040723584615	-0.00524260899999999	0	0.309	0.932	0.040723584615	-0.00524260899999999	ID	1000	A40	C1	1000	100	0	0.5	300	0.5
29	-0.037635180325	0.00985557649999999	0	0.341	0.871	-0.037635180325	0.00985557649999999	1	1000	A40	C1	1000	100	0	0.5	300	1
30	0.16176001375	0.5518858845	0	0.002	0	0.16176001375	0.5518858845	FGr	1000	A40	C1	1000	100	0	0.5	300	1
31	0.2736489012891	0.907919941	0	0	0	0.2736489012891	0.907919941	NoCorrection	1000	A40	C1	1000	100	0	0.5	300	1
32	-0.02269400811	0.054399603	0	0.532	0.349	-0.02269400811	0.054399603	ID	1000	A40	C1	1000	100	0	0.5	300	1
33	-0.06761180907	0.014462781	0	0.088	0.892	-0.06761180907	0.014462781	1	10000	A40	C1	1000	100	0	0.5	300	0
