	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	-0.02747704292	-0.02747704292	0	0.503	0.498	-0.02747704292	-0.02747704292	1	300	A17	C1	1000	100	0	0.5	300	0
2	-0.02445106685	-0.02445106685	0	0.514	0.538	-0.02445106685	-0.02445106685	FGr	300	A17	C1	1000	100	0	0.5	300	0
3	-0.03098407287	-0.03098407287	0	0.411	0.406	-0.03098407287	-0.03098407287	NoCorrection	300	A17	C1	1000	100	0	0.5	300	0
4	-0.02844210649	-0.02844210649	0	0.462	0.472	-0.02844210649	-0.02844210649	ID	300	A17	C1	1000	100	0	0.5	300	0
5	0.01646582603	0.01646582603	0	0.647	0.662	0.01646582603	0.01646582603	1	300	A17	C1	1000	100	0	0.5	300	0.01
6	-0.010099164405	-0.010099164405	0	0.789	0.796	-0.010099164405	-0.010099164405	FGr	300	A17	C1	1000	100	0	0.5	300	0.01
7	-0.010449149395	-0.010449149395	0	0.776	0.781	-0.010449149395	-0.010449149395	NoCorrection	300	A17	C1	1000	100	0	0.5	300	0.01
8	0.00694096064999999	0.00694096064999999	0	0.875	0.858	0.00694096064999999	0.00694096064999999	ID	300	A17	C1	1000	100	0	0.5	300	0.01
9	-0.000911445373000028	-0.000911445372999979	0	0.976	0.983	-0.000911445373000028	-0.000911445372999979	1	300	A17	C1	1000	100	0	0.5	300	0.03
10	-0.00276875793499999	-0.00276875793500003	0	0.933	0.931	-0.00276875793499999	-0.00276875793500003	FGr	300	A17	C1	1000	100	0	0.5	300	0.03
11	-0.00724898327	-0.00724898327000001	0	0.853	0.859	-0.00724898327	-0.00724898327000001	NoCorrection	300	A17	C1	1000	100	0	0.5	300	0.03
12	-0.014401733539	-0.014401733539	0	0.704	0.705	-0.014401733539	-0.014401733539	ID	300	A17	C1	1000	100	0	0.5	300	0.03
13	0.0056564656	0.0056564656	0	0.872	0.909	0.0056564656	0.0056564656	1	300	A17	C1	1000	100	0	0.5	300	0.1
14	-0.01407845068	-0.01407845068	0	0.703	0.726	-0.01407845068	-0.01407845068	FGr	300	A17	C1	1000	100	0	0.5	300	0.1
15	-0.00586203886499999	-0.00586203886499999	0	0.897	0.883	-0.00586203886499999	-0.00586203886499999	NoCorrection	300	A17	C1	1000	100	0	0.5	300	0.1
16	-0.02405842098	-0.0240584209800001	0	0.525	0.533	-0.02405842098	-0.0240584209800001	ID	300	A17	C1	1000	100	0	0.5	300	0.1
17	0.036969281155	-0.09109625	0	0.311	0.15	0.036969281155	-0.09109625	1	1000	A17	C1	1000	100	0	0.5	300	0
18	0.01784887161	-0.1242108295	0	0.595	0.037	0.01784887161	-0.1242108295	FGr	1000	A17	C1	1000	100	0	0.5	300	0
19	0.0104045528450001	-0.136232459	0	0.801	0.019	0.0104045528450001	-0.136232459	NoCorrection	1000	A17	C1	1000	100	0	0.5	300	0
20	0.029362961626	-0.1201824595	0	0.414	0.05	0.029362961626	-0.1201824595	ID	1000	A17	C1	1000	100	0	0.5	300	0
21	0.05406690094	-0.0765165844999999	0	0.219	0.287	0.05406690094	-0.0765165844999999	1	1000	A17	C1	1000	100	0	0.5	300	0.01
22	0.05040685019	-0.0999469224999999	0	0.223	0.169	0.05040685019	-0.0999469224999999	FGr	1000	A17	C1	1000	100	0	0.5	300	0.01
23	0.01842577784	-0.1631348735	0	0.682	0.03	0.01842577784	-0.1631348735	NoCorrection	1000	A17	C1	1000	100	0	0.5	300	0.01
24	0.05165801015	-0.085165979	0	0.26	0.223	0.05165801015	-0.085165979	ID	1000	A17	C1	1000	100	0	0.5	300	0.01
25	-0.07067923749	-0.02258634	0	0.048	0.73	-0.07067923749	-0.02258634	1	1000	A17	C1	1000	100	0	0.5	300	0.03
26	-0.043494925633	0.041860995	0	0.236	0.495	-0.043494925633	0.041860995	FGr	1000	A17	C1	1000	100	0	0.5	300	0.03
27	-0.028527639855	0.0607732715	0	0.419	0.336	-0.028527639855	0.0607732715	NoCorrection	1000	A17	C1	1000	100	0	0.5	300	0.03
28	-0.066235645225	-0.011848081	0	0.067	0.876	-0.066235645225	-0.011848081	ID	1000	A17	C1	1000	100	0	0.5	300	0.03
29	-0.042200185465	0.040745383	0	0.33	0.542	-0.042200185465	0.040745383	1	1000	A17	C1	1000	100	0	0.5	300	0.1
30	-0.0560829923	-0.00554412550000017	0	0.156	0.945	-0.0560829923	-0.00554412550000017	FGr	1000	A17	C1	1000	100	0	0.5	300	0.1
31	-0.01809468609	0.105676733	0	0.646	0.126	-0.01809468609	0.105676733	NoCorrection	1000	A17	C1	1000	100	0	0.5	300	0.1
32	-0.054087129515	0.00906023749999994	0	0.199	0.907	-0.054087129515	0.00906023749999994	ID	1000	A17	C1	1000	100	0	0.5	300	0.1
33	-0.050070811615	0.1082553335	0	0.145	0.223	-0.050070811615	0.1082553335	1	10000	A17	C1	1000	100	0	0.5	300	0
34	-0.0420157378	0.104115099	0	0.232	0.255	-0.0420157378	0.104115099	FGr	10000	A17	C1	1000	100	0	0.5	300	0
35	-0.06543377173	-0.057365368	0	0.063	0.528	-0.06543377173	-0.057365368	NoCorrection	10000	A17	C1	1000	100	0	0.5	300	0
36	-0.0457660529000001	0.1017442835	0	0.213	0.272	-0.0457660529000001	0.1017442835	ID	10000	A17	C1	1000	100	0	0.5	300	0
37	0.032680797625	0.043995285	0	0.365	0.628	0.032680797625	0.043995285	1	10000	A17	C1	1000	100	0	0.5	300	0.01
38	0.022214967896	-0.0580675705	0	0.556	0.51	0.022214967896	-0.0580675705	FGr	10000	A17	C1	1000	100	0	0.5	300	0.01
39	0.00533896066	-0.13328077	0	0.895	0.148	0.00533896066	-0.13328077	NoCorrection	10000	A17	C1	1000	100	0	0.5	300	0.01
40	0.031500665455	0.0063081950000001	0	0.393	0.944	0.031500665455	0.0063081950000001	ID	10000	A17	C1	1000	100	0	0.5	300	0.01
41	0.0092888964	0.0412950350000001	0	0.824	0.687	0.0092888964	0.0412950350000001	1	10000	A17	C1	1000	100	0	0.5	300	0.03
42	0.00602302065000003	0.0359087215	0	0.886	0.746	0.00602302065000003	0.0359087215	FGr	10000	A17	C1	1000	100	0	0.5	300	0.03
43	-0.002783241056	-0.0455684789999997	0	0.938	0.668	-0.002783241056	-0.0455684789999997	NoCorrection	10000	A17	C1	1000	100	0	0.5	300	0.03
44	0.00591091043000001	0.02198025	0	0.887	0.816	0.00591091043000001	0.02198025	ID	10000	A17	C1	1000	100	0	0.5	300	0.03
45	-0.0396515781040001	-0.0246020219999999	0	0.216	0.796	-0.0396515781040001	-0.0246020219999999	1	10000	A17	C1	1000	100	0	0.5	300	0.1
46	-0.027967939225	0.146938198	0	0.411	0.11	-0.027967939225	0.146938198	FGr	10000	A17	C1	1000	100	0	0.5	300	0.1
47	0.00223738263500002	0.2949311875	0	0.947	0.002	0.00223738263500002	0.2949311875	NoCorrection	10000	A17	C1	1000	100	0	0.5	300	0.1
48	-0.040089077625	-0.0209236005	0	0.244	0.818	-0.040089077625	-0.0209236005	ID	10000	A17	C1	1000	100	0	0.5	300	0.1
49	0.0206506181465	0.0206506181465	0	0.488	0.48	0.0206506181465	0.0206506181465	1	300	A17	C1	1000	1000	0	0.5	300	0
50	0.000407494361000024	0.000407494361000006	0	0.989	0.988	0.000407494361000024	0.000407494361000006	FGr	300	A17	C1	1000	1000	0	0.5	300	0
