	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	-0.026219297835	-0.026219297835	0	0.487	0.483	-0.026219297835	-0.026219297835	1	300	A34	C1	1000	100	0	0.5	300	0
2	-0.015425688473	-0.015425688473	0	0.66	0.68	-0.015425688473	-0.015425688473	FGr	300	A34	C1	1000	100	0	0.5	300	0
3	-0.0238243656668	-0.0238243656668	0	0.515	0.511	-0.0238243656668	-0.0238243656668	NoCorrection	300	A34	C1	1000	100	0	0.5	300	0
4	-0.03078443021	-0.03078443021	0	0.411	0.415	-0.03078443021	-0.03078443021	ID	300	A34	C1	1000	100	0	0.5	300	0
5	-0.00722338827000002	-0.00722338826999997	0	0.859	0.864	-0.00722338827000002	-0.00722338826999997	1	300	A34	C1	1000	100	0	0.5	300	0.1
6	0.0360455486315	0.0360455486315	0	0.365	0.379	0.0360455486315	0.0360455486315	FGr	300	A34	C1	1000	100	0	0.5	300	0.1
7	0.05339549674	0.05339549674	0	0.183	0.19	0.05339549674	0.05339549674	NoCorrection	300	A34	C1	1000	100	0	0.5	300	0.1
8	-0.00879280961499995	-0.008792809615	0	0.816	0.82	-0.00879280961499995	-0.008792809615	ID	300	A34	C1	1000	100	0	0.5	300	0.1
9	0.067545683565	0.067545683565	0	0.101	0.1	0.067545683565	0.067545683565	1	300	A34	C1	1000	100	0	0.5	300	0.5
10	0.167129666316	0.167129666316	0	0	0	0.167129666316	0.167129666316	FGr	300	A34	C1	1000	100	0	0.5	300	0.5
11	0.202779698902	0.202779698902	0	0	0	0.202779698902	0.202779698902	NoCorrection	300	A34	C1	1000	100	0	0.5	300	0.5
12	0.047225669805	0.047225669805	0	0.241	0.244	0.047225669805	0.047225669805	ID	300	A34	C1	1000	100	0	0.5	300	0.5
13	-0.000776032445000017	-0.000776032444999985	0	0.984	0.992	-0.000776032445000017	-0.000776032444999985	1	300	A34	C1	1000	100	0	0.5	300	1
14	0.26154197425	0.26154197425	0	0	0	0.26154197425	0.26154197425	FGr	300	A34	C1	1000	100	0	0.5	300	1
15	0.3256836066	0.3256836066	0	0	0	0.3256836066	0.3256836066	NoCorrection	300	A34	C1	1000	100	0	0.5	300	1
16	0.000427143070000009	0.000427143070000023	0	0.996	0.992	0.000427143070000009	0.000427143070000023	ID	300	A34	C1	1000	100	0	0.5	300	1
17	0.00468968425	0.000146348000000023	0	0.874	0.999	0.00468968425	0.000146348000000023	1	1000	A34	C1	1000	100	0	0.5	300	0
18	0.00163359015000001	0.0040345255	0	0.957	0.95	0.00163359015000001	0.0040345255	FGr	1000	A34	C1	1000	100	0	0.5	300	0
19	0.028035670037	0.0825887465	0	0.413	0.207	0.028035670037	0.0825887465	NoCorrection	1000	A34	C1	1000	100	0	0.5	300	0
20	0.019200577025	0.0486308975	0	0.56	0.44	0.019200577025	0.0486308975	ID	1000	A34	C1	1000	100	0	0.5	300	0
21	-0.00761667445000002	-0.1023205935	0	0.85	0.118	-0.00761667445000002	-0.1023205935	1	1000	A34	C1	1000	100	0	0.5	300	0.1
22	-0.00595850612500002	-0.0976748395	0	0.876	0.117	-0.00595850612500002	-0.0976748395	FGr	1000	A34	C1	1000	100	0	0.5	300	0.1
23	0.0105194096	-0.049063192	0	0.782	0.438	0.0105194096	-0.049063192	NoCorrection	1000	A34	C1	1000	100	0	0.5	300	0.1
