	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
32	8	-0.0185465299094999	0.092577411	0	0.7	0.1	-0.0185465299094999	0.092577411	J10	14600	-0.557893258609352	1.76143941229789	E3	C1	1000	1000	0	0.5	14600	
33	9	0.00147145343999992	-0.024326925	0	1	0.5	0.00147145343999992	-0.024326925	J10	23600	0.0294998608968062	-0.290777324650023	E3	C1	1000	1000	0	0.5	23600	
34	10	-0.0161876342124999	0.0523373334	0	0.6	0.6	-0.0161876342124999	0.0523373334	J10	38200	-0.433539514239787	0.589911390674151	E3	C1	1000	1000	0	0.5	38200	
35	11	0.02668977178975	0.1356795516	0	0.4	0	0.02668977178975	0.1356795516	J10	61800	0.993812052875208	1.90102375940091	E3	C1	1000	1000	0	0.5	61800	
36	12	0.03200761398045	-0.0884188161000001	0	0.5	0.3	0.03200761398045	-0.0884188161000001	J10	1e+05	0.653876400595344	-1.03170701575661	E3	C1	1000	1000	0	0.5	1e+05	
37	1	1.10251351405	4.1219035	0	0	0	1.10251351405	4.1219035	J10	500	2.43489563271564	3.10134306002636	E4	C1	1000	1000	0	0.5	500	
38	2	0.380198184500002	3.198113155	0	0.2	0	0.380198184500002	3.198113155	J10	810	1.53792752897605	3.53727372596308	E4	C1	1000	1000	0	0.5	810	
39	3	0.377275923199998	1.92944915	0	0.2	0	0.377275923199998	1.92944915	J10	1320	1.64268434548359	4.03033366253639	E4	C1	1000	1000	0	0.5	1320	
40	4	0.0364424107499998	1.681038905	0	0.8	0	0.0364424107499998	1.681038905	J10	2100	0.211237095082508	5.68879300141563	E4	C1	1000	1000	0	0.5	2100	
41	5	0.282260935639999	0.882516165	0	0	0	0.282260935639999	0.882516165	J10	3400	2.91124095426228	3.31449402914415	E4	C1	1000	1000	0	0.5	3400	
42	6	-0.02186298467	0.462463775500001	0	0.6	0	-0.02186298467	0.462463775500001	J10	5500	-0.476459320251016	2.47088068476658	E4	C1	1000	1000	0	0.5	5500	
43	7	-0.038155267905	0.327907930500001	0	0.5	0	-0.038155267905	0.327907930500001	J10	9000	-0.889868176277701	4.16236589172039	E4	C1	1000	1000	0	0.5	9000	
44	8	0.0448593140694999	0.0655379875000001	0	0.4	0.4	0.0448593140694999	0.0655379875000001	J10	14600	1.19783084168255	0.658839290893755	E4	C1	1000	1000	0	0.5	14600	
45	9	0.00188708429540498	0.0291201810000004	0	0.9	0.5	0.00188708429540498	0.0291201810000004	J10	23600	0.107977602292736	0.758686460957068	E4	C1	1000	1000	0	0.5	23600	
46	10	-0.0177159456344	-0.0300340544000007	0	0.5	0.5	-0.0177159456344	-0.0300340544000007	J10	38200	-0.682138486019354	-0.770278300749507	E4	C1	1000	1000	0	0.5	38200	
47	11	0.0190364887582001	0.0151114197500008	0	0.6	0.9	0.0190364887582001	0.0151114197500008	J10	61800	0.597189751076118	0.133186413452038	E4	C1	1000	1000	0	0.5	61800	
48	12	0.0565135707295052	0.0699934960500019	0	0.1	0.6	0.0565135707295052	0.0699934960500019	J10	1e+05	1.30462360551309	0.851188590519068	E4	C1	1000	1000	0	0.5	1e+05	
