	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
32	32	-0.021809804333	0.05358260125	0	0.194	0.188	-0.021809804333	0.05358260125	ID	14600	-1.30760332004263	1.29050676557956	E1	C1	1000	1000	0	0.5	14600	
33	33	0.11687983991385	0.472350428	0	0	0	0.11687983991385	0.472350428	1	23600	3.72792174689075	7.13985290552765	E1	C1	1000	1000	0	0.5	23600	
34	34	0.16356052915415	0.6602042275	0	0	0	0.16356052915415	0.6602042275	FGr	23600	5.66501909902535	9.65799140098458	E1	C1	1000	1000	0	0.5	23600	
35	35	0.86281460964925	4.212614601	0	0	0	0.86281460964925	4.212614601	NoCorrection	23600	12.7777655274643	23.3419336756626	E1	C1	1000	1000	0	0.5	23600	
36	36	0.0346682726695	0.00165137325000021	0	0.11	0.972	0.0346682726695	0.00165137325000021	ID	23600	1.61567828956895	0.0331501475308342	E1	C1	1000	1000	0	0.5	23600	
37	37	0.0608473403299101	0.2158168401	0	0.053	0.002	0.0608473403299101	0.2158168401	1	38200	1.96517788278449	2.82355380888416	E1	C1	1000	1000	0	0.5	38200	
38	38	0.0662551360000798	0.4004262928	0	0.028	0	0.0662551360000798	0.4004262928	FGr	38200	2.19297624615474	5.69827182787631	E1	C1	1000	1000	0	0.5	38200	
39	39	0.7516719440806	4.0954654575	0	0	0	0.7516719440806	4.0954654575	NoCorrection	38200	12.2365773650032	26.4017067436555	E1	C1	1000	1000	0	0.5	38200	
40	40	0.00780752482566014	0.01441660945	0	0.78	0.833	0.00780752482566014	0.01441660945	ID	38200	0.273117054235936	0.220322570215671	E1	C1	1000	1000	0	0.5	38200	
41	41	0.0168120280285999	0.1005530133	0	0.637	0.179	0.0168120280285999	0.1005530133	1	61800	0.470953292998756	1.30172268988628	E1	C1	1000	1000	0	0.5	61800	
42	42	0.0318996883555	0.132374736	0	0.378	0.105	0.0318996883555	0.132374736	FGr	61800	0.840964652161406	1.61574454649804	E1	C1	1000	1000	0	0.5	61800	
43	43	0.72556142401355	4.138794502	0	0	0	0.72556142401355	4.138794502	NoCorrection	61800	12.4807790444891	30.4012501627823	E1	C1	1000	1000	0	0.5	61800	
