	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
1	1	0.274809163500002	4.20728235	0	0.3	0	0.274809163500002	4.20728235	J3	500	1.24397887085085	3.18267117076449	E1	C1	1000	1000	0	0.5	500	
2	2	0.713417286499996	3.2019555	0	0.2	0	0.713417286499996	3.2019555	J3	810	1.34990406552765	3.55594982511213	E1	C1	1000	1000	0	0.5	810	
3	3	0.397146282000001	1.56610342500001	0	0.1	0	0.397146282000001	1.56610342500001	J3	1320	1.74007385241022	3.24607980382821	E1	C1	1000	1000	0	0.5	1320	
4	4	0.354758983350001	1.404313805	0	0	0	0.354758983350001	1.404313805	J3	2100	2.12194230097684	3.398663183224	E1	C1	1000	1000	0	0.5	2100	
5	5	0.22952408883	1.137805515	0	0	0	0.22952408883	1.137805515	J3	3400	2.17917710018352	3.58575432558359	E1	C1	1000	1000	0	0.5	3400	
6	6	0.011412649148	0.3222989825	0	1	0	0.011412649148	0.3222989825	J3	5500	0.170707776778176	2.17746184008111	E1	C1	1000	1000	0	0.5	5500	
7	7	0.085523146398	0.0588231325000001	0	0	0.6	0.085523146398	0.0588231325000001	J3	9000	1.8846771842905	0.630051927365334	E1	C1	1000	1000	0	0.5	9000	
8	8	-0.0238417656670001	0.0458335289999999	0	0.5	0.7	-0.0238417656670001	0.0458335289999999	J3	14600	-0.873814036406788	0.476693256223547	E1	C1	1000	1000	0	0.5	14600	
9	9	0.04074069658405	-0.020036764	0	0.3	0.6	0.04074069658405	-0.020036764	J3	23600	1.07251277924524	-0.363443683332441	E1	C1	1000	1000	0	0.5	23600	
10	10	0.0144953358761002	-0.093393558	0	0.7	0.1	0.0144953358761002	-0.093393558	J3	38200	0.468008106922906	-1.51365078902361	E1	C1	1000	1000	0	0.5	38200	
11	11	-0.0228193627127452	-0.1060243832	0	0.2	0.2	-0.0228193627127452	-0.1060243832	J3	61800	-0.85923195085522	-1.79065885395462	E1	C1	1000	1000	0	0.5	61800	
12	12	0.00875877911280027	0.2275114619	0	0.9	0	0.00875877911280027	0.2275114619	J3	1e+05	0.152653485414941	2.27800394272443	E1	C1	1000	1000	0	0.5	1e+05	
13	1	1.820576105	5.368559	0	0	0	1.820576105	5.368559	J3	500	3.29405357948096	2.73975798086633	E2	C1	1000	1000	0	0.5	500	
14	2	0.200672198999999	3.59815954	0	0.5	0	0.200672198999999	3.59815954	J3	810	1.1177406980957	1.91838854467664	E2	C1	1000	1000	0	0.5	810	
15	3	0.3653309948	3.02845987	0	0	0	0.3653309948	3.02845987	J3	1320	1.6460172099163	5.90642415593378	E2	C1	1000	1000	0	0.5	1320	
16	4	0.563355485400002	1.826041625	0	0	0	0.563355485400002	1.826041625	J3	2100	1.75333592194821	3.88093979406868	E2	C1	1000	1000	0	0.5	2100	
17	5	0.1243973663	1.01071966	0	0.5	0	0.1243973663	1.01071966	J3	3400	0.910550421073616	5.3332713883634	E2	C1	1000	1000	0	0.5	3400	
18	6	0.194810982185	0.573308698	0	0	0	0.194810982185	0.573308698	J3	5500	5.37832497301551	3.8788221951895	E2	C1	1000	1000	0	0.5	5500	
19	7	0.0145454146865	0.1955094445	0	0.7	0.1	0.0145454146865	0.1955094445	J3	9000	0.52497629894727	1.54023459216589	E2	C1	1000	1000	0	0.5	9000	
20	8	0.0451263198480997	-0.0365987540000001	0	0.2	0.4	0.0451263198480997	-0.0365987540000001	J3	14600	1.38398288429644	-0.788937484870454	E2	C1	1000	1000	0	0.5	14600	
21	9	0.00842570721179997	0.0242573255000001	0	0.7	0.8	0.00842570721179997	0.0242573255000001	J3	23600	0.359174082982176	0.255912210471196	E2	C1	1000	1000	0	0.5	23600	
22	10	0.0319635026018499	0.0523309852000009	0	0.3	0.7	0.0319635026018499	0.0523309852000009	J3	38200	1.09741677373708	0.602710844095856	E2	C1	1000	1000	0	0.5	38200	
23	11	0.0214048680417	0.11825484715	0	0.4	0.3	0.0214048680417	0.11825484715	J3	61800	0.806293359232353	1.88566860525432	E2	C1	1000	1000	0	0.5	61800	
24	12	-0.00637606453950014	0.00131071365000042	0	0.6	1	-0.00637606453950014	0.00131071365000042	J3	1e+05	-0.23931906501403	0.0166670690789256	E2	C1	1000	1000	0	0.5	1e+05	
25	1	1.4810329305	2.4806325	0	0	0	1.4810329305	2.4806325	J3	500	3.11462303916218	2.55550361716379	E3	C1	1000	1000	0	0.5	500	
26	2	0.510145101	2.69385795	0	0	0	0.510145101	2.69385795	J3	810	2.61624024324747	4.83743008647535	E3	C1	1000	1000	0	0.5	810	
27	3	0.4624866965	2.54770171499999	0	0.1	0	0.4624866965	2.54770171499999	J3	1320	1.84537932808721	5.55130089899223	E3	C1	1000	1000	0	0.5	1320	
28	4	0.3147372305	1.339610555	0	0	0	0.3147372305	1.339610555	J3	2100	2.30064991910836	3.46967937369095	E3	C1	1000	1000	0	0.5	2100	
29	5	0.180980072195	0.810195990000002	0	0	0	0.180980072195	0.810195990000002	J3	3400	2.53293710733949	3.57473989334571	E3	C1	1000	1000	0	0.5	3400	
30	6	0.07423478036	0.285307752500001	0	0.5	0.1	0.07423478036	0.285307752500001	J3	5500	1.67766460374246	1.48584531531655	E3	C1	1000	1000	0	0.5	5500	
31	7	-0.0141441615499998	0.133222829	0	0.9	0.2	-0.0141441615499998	0.133222829	J3	9000	-0.363616520861133	1.22175389204358	E3	C1	1000	1000	0	0.5	9000	
32	8	-0.021595909557	0.0954239984999983	0	0.3	0.1	-0.021595909557	0.0954239984999983	J3	14600	-0.929832479173579	1.4545117384219	E3	C1	1000	1000	0	0.5	14600	
33	9	0.00183555656400011	-0.0293568374999999	0	1	0.6	0.00183555656400011	-0.0293568374999999	J3	23600	0.0720997888909063	-0.780801854895693	E3	C1	1000	1000	0	0.5	23600	
34	10	-0.0177162227881499	0.0356043670000004	0	0.6	0.7	-0.0177162227881499	0.0356043670000004	J3	38200	-0.456931531292957	0.486313037592403	E3	C1	1000	1000	0	0.5	38200	
35	11	0.0247130111777496	0.1383776506	0	0.4	0.1	0.0247130111777496	0.1383776506	J3	61800	0.854477270032048	2.1294809970347	E3	C1	1000	1000	0	0.5	61800	
36	12	0.0289975757433502	-0.121639802049999	0	0.6	0.2	0.0289975757433502	-0.121639802049999	J3	1e+05	0.825884581342269	-1.34881357241613	E3	C1	1000	1000	0	0.5	1e+05	
37	1	1.26059666	4.5811056	0	0	0	1.26059666	4.5811056	J3	500	2.11815801083555	3.74124812804927	E4	C1	1000	1000	0	0.5	500	
38	2	0.370696745500002	3.70466681	0	0	0	0.370696745500002	3.70466681	J3	810	1.89656824884774	5.872489411714	E4	C1	1000	1000	0	0.5	810	
39	3	0.5137676501	2.161960555	0	0.2	0	0.5137676501	2.161960555	J3	1320	1.63047413187839	4.91939725663513	E4	C1	1000	1000	0	0.5	1320	
40	4	0.00684540960000019	1.979820865	0	1	0	0.00684540960000019	1.979820865	J3	2100	0.0504560820224005	4.13768466187649	E4	C1	1000	1000	0	0.5	2100	
41	5	0.283365483	0.960770135	0	0	0	0.283365483	0.960770135	J3	3400	2.27969966847511	2.90128533908281	E4	C1	1000	1000	0	0.5	3400	
42	6	-0.031957317979	0.489823756999998	0	0.4	0	-0.031957317979	0.489823756999998	J3	5500	-0.544199988537639	2.24409093348387	E4	C1	1000	1000	0	0.5	5500	
43	7	-0.0411947645135	0.251450331000002	0	0.1	0	-0.0411947645135	0.251450331000002	J3	9000	-1.18708365700913	2.5790622051354	E4	C1	1000	1000	0	0.5	9000	
44	8	0.044106397182	0.0683068864999996	0	0.1	0.4	0.044106397182	0.0683068864999996	J3	14600	2.12627116143678	0.731104475536087	E4	C1	1000	1000	0	0.5	14600	
45	9	-0.000174532544499868	0.0197660359999989	0	1	0.7	-0.000174532544499868	0.0197660359999989	J3	23600	-0.00655160165107717	0.326729413254931	E4	C1	1000	1000	0	0.5	23600	
46	10	-0.017209241865	-0.0374496585000001	0	0.6	0.5	-0.017209241865	-0.0374496585000001	J3	38200	-0.465750128796617	-0.596307669790922	E4	C1	1000	1000	0	0.5	38200	
47	11	0.0188413554165001	0.0186618359999993	0	0.4	0.8	0.0188413554165001	0.0186618359999993	J3	61800	0.600958663694531	0.150823967078281	E4	C1	1000	1000	0	0.5	61800	
48	12	0.0552179524418751	0.0737275760999996	0	0.3	0.4	0.0552179524418751	0.0737275760999996	J3	1e+05	1.42372422133311	0.663892136340572	E4	C1	1000	1000	0	0.5	1e+05	
